vc              2.769054e+01
vo              9.345558e+00
v2              6.938894e+01
v3              6.938894e+01
v5              1.366663e+01
v6              1.366663e+01
v7              1.234537e+01
v8              1.234537e+01
v9              1.234537e+01
v10             1.234537e+01
v13             3.703610e+01
v23             1.333526e+00
v24             1.333526e+00
v25             1.226698e-02
v112            9.345558e+00
v113            4.672779e+00
v121            9.345558e+00
v122            4.672779e+00
v123            4.672779e+00
v124            4.672779e+00
v131            4.672779e+00
vlin            4.672779e+00
v2out           9.345558e+00
v51             2.509794e+00
v52             2.509794e+00
v55             1.254896e+00
v56             1.254897e+00
v57             1.254897e+00
v58             6.475626e-02
v59             6.475626e-02
v60             0
v62             1.254897e+00
vdhap_in        1.929018e+01
vgap_in         1.929018e+01
vpga_in         1.929018e+01
vpga_use        1.047995e-02
Vbf1            1.967351e+02
Vbf2            1.967351e+02
Vbf3            1.967351e+02
Vbf4            1.967351e+02
Vbf5            7.417399e+01
Vbf6            1.225610e+02
Vbf7            1.225609e+02
Vbf8            1.967351e+02
Vbf9            1.967349e+02
Vbf10           1.967326e+02
Vbf11           1.162699e+02
Vqi             2.451221e+02
Vipc            2.375722e+04
Vicp            2.374829e+04
Vinc            1.702749e+02
Vinp            1.881985e+02
Vdp             1.643033e+02
Vdc             1.642416e+02
Vfp             1.496705e+01
Vfc             1.496142e+01
Vsfd            0
VsATP           1.840652e+00
VgPQH2          3.779133e+02
Vbf12           4.481780e-06
Vbf13           1.412104e-06
Vbf14           -3.296921e-07
Vbf15           1.967351e+02
Vbf16           1.967351e+02
vbfn2           7.417399e+01
VsNADPH         7.280090e-01
vA_d            1.244311e+02
vA_f            2.266986e+00
vA_U            1.799195e+04
vU_A            1.779648e+04
vU_f            2.242357e+00
vU_d            1.142480e+02
v1              1.007605e+03
v_r1            8.592575e+02
vS1_S2          3.708694e+01
vS2_S3          3.708694e+01
vS3_S0          3.708694e+01
vS0_S1          3.708694e+01
vz_1            4.554833e+00
v1z_1           1.138708e+00
v2z_1           1.138708e+00
v3z_1           1.138708e+00
v0z_1           1.138708e+00
vz_2            1.437929e+02
v1z_2           3.594823e+01
v2z_2           3.594823e+01
v3z_2           3.594823e+01
v0z_2           3.594823e+01
v1z             3.708694e+01
v2z             3.708694e+01
v3z             3.708694e+01
v0z             3.708694e+01
vAB1            7.517899e+01
vBA1            1.004966e+00
vAB2            1.023617e+02
vBA2            2.818765e+01
v3              5.326243e+00
v_r3            1.272761e-01
v3_n            7.056276e+01
v_r3_n          1.587839e+00
v_pq_ox         2.640098e+03
Ic              7.053430e+01
Ia              3.221702e+02
v2_1            1.438913e+02
v2_2            3.114035e+03
v2_00_1         2.885877e+00
v2_01_1         6.015924e+00
v2_02_1         1.349895e+02
v2_00_2         6.245497e+01
v2_01_2         1.301941e+02
v2_02_2         2.921386e+03
vr2_00_1        1.903794e-03
vr2_01_1        1.963754e-03
vr2_02_1        9.456642e-02
vr2_1           9.843397e-02
vr2_00_2        6.013992e+01
vr2_01_2        6.203400e+01
vr2_02_2        2.987306e+03
vr2_2           3.109480e+03
vP680qU         1.168135e+00
vP680qA         1.180965e+00
vU_P680         1.495160e+02
vP680_d         1.168290e+00
vP680_f         2.330260e-04
Vva             2.473779e-02
Vaz             4.217585e-02
Vza             4.217529e-02
Vav             2.473704e-02
Vvf             0
Vv2ABA          0
VABAdg          0
ve2GAPDH        5.111685e-11
ve2FBPase       -4.423516e-12
ve2SBPase       -1.546833e-11
ve2PRK          5.818525e-11
ve2ATPase       6.547355e-12
ve2ATPGPP       2.239846e-11
ve2MDH          2.641749e-13
ve2Fd           1.341412e+01
veFd2Thio       1.774116e-10
veFd2Calvin     1.923729e+00
ve2RuACT        2.413206e-12
