,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
18,v123,1.101602,1.861363,2.280022,2.669419,4.00408,4.071725,4.071996,4.072078,4.068878,4.014357,3.364163,2.138398,1.426544
19,v124,1.101602,1.861363,2.280022,2.669418,4.004081,4.071725,4.071998,4.072078,4.068878,4.014357,3.364163,2.1384,1.426544
20,v131,1.101602,1.861363,2.280022,2.669419,4.00408,4.071725,4.071996,4.072078,4.068878,4.014357,3.364163,2.138399,1.426544
21,vlin,1.101602,1.861363,2.280022,2.669419,4.00408,4.071725,4.071996,4.072078,4.068878,4.014357,3.364163,2.138398,1.426544
22,v2out,2.203204,3.722726,4.560044,5.338837,8.00816,8.14345,8.143994,8.144155,8.137755,8.028714,6.728325,4.276798,2.853089
23,v51,1.265339,2.093157,2.526107,2.900501,3.088433,2.918098,2.918241,2.918267,2.917503,3.060721,3.407956,2.382347,1.624113
24,v52,1.26534,2.093154,2.526107,2.900501,3.088433,2.918098,2.918241,2.918267,2.917503,3.060721,3.407956,2.382348,1.624113
25,v55,0.6326695,1.047131,1.263055,1.450247,1.544216,1.459049,1.459122,1.459133,1.458751,1.53036,1.703978,1.191159,0.8120567
26,v56,0.6326698,1.046575,1.263054,1.450251,1.544216,1.459049,1.459121,1.459133,1.458751,1.53036,1.703978,1.191174,0.8120567
27,v57,0.6326698,1.046575,1.263054,1.450251,1.544216,1.459049,1.459121,1.459133,1.458751,1.53036,1.703978,1.191174,0.8120567
28,v58,0.07225381,0.06688914,0.06467922,0.06302485,0.06227419,0.06295252,0.06295206,0.06295182,0.06295496,0.06238186,0.06111085,0.06537519,0.06971429
29,v59,0.07225381,0.06688934,0.06467901,0.06302498,0.06227443,0.06295252,0.06295189,0.06295182,0.06295496,0.06238189,0.06111086,0.06537492,0.06971429
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.6326698,1.046575,1.263054,1.450251,1.544216,1.459049,1.459121,1.459133,1.458751,1.530361,1.703978,1.191174,0.8120567
32,vdhap_in,22.17375,20.13401,19.25823,18.53665,18.17765,18.50302,18.50274,18.5027,18.50416,18.23062,17.5616,19.54202,21.20083
33,vgap_in,22.17375,20.13401,19.25823,18.53665,18.17765,18.50302,18.50274,18.5027,18.50416,18.23062,17.5616,19.54202,21.20083
34,vpga_in,22.17375,20.13401,19.25823,18.53665,18.17765,18.50302,18.50274,18.5027,18.50416,18.23062,17.5616,19.54202,21.20083
35,vpga_use,0.003891047,0.009294522,0.01290948,0.01645242,0.01595118,0.01391534,0.01391654,0.01391667,0.01391289,0.01560834,0.02157032,0.01165011,0.005985355
36,Vbf1,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
37,Vbf2,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
38,Vbf3,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
39,Vbf4,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
40,Vbf5,21.31825,36.01842,44.11818,51.65163,77.48526,78.79661,78.80191,78.80341,78.74147,77.6845,65.09367,41.37826,27.60557
41,Vbf6,35.87646,60.69776,74.42823,87.26451,133.8321,136.6148,136.624,136.6269,136.5159,134.2592,110.5421,69.77728,46.48171
42,Vbf7,35.87646,60.69776,74.42825,87.26451,133.8321,136.6147,136.6241,136.6269,136.5159,134.2591,110.5421,69.7773,46.48171
43,Vbf8,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
44,Vbf9,57.19471,96.71606,118.5464,138.9163,211.3173,215.4114,215.4265,215.4303,215.2574,211.9443,175.6358,111.1556,74.08728
45,Vbf10,57.19475,96.7169,118.5463,138.9166,211.3175,215.4114,215.4259,215.4304,215.2574,211.9443,175.6358,111.1599,74.08728
46,Vbf11,33.69656,56.96764,69.81312,81.78875,123.9496,126.2696,126.278,126.2806,126.1798,124.3039,103.3174,65.46515,43.645
47,Vqi,71.75293,121.3955,148.8565,174.529,267.6642,273.2297,273.248,273.2538,273.0319,268.5183,221.0842,139.5546,92.96342
48,Vipc,6871.268,11628.72,14261.39,16721.56,25537.54,26057.54,26063.13,26060.78,26033.96,25609.86,21176.56,13369.72,8903.624
49,Vicp,6869.845,11626.25,14258.31,16717.86,25530.36,26047.23,26052.78,26050.38,26024.24,25602.56,21171.68,13366.84,8901.762
50,Vinc,27.10316,46.95823,58.69783,70.43743,136.8453,196.6998,197.5749,198.4499,185.2199,139.0783,92.93653,54.8285,35.4657
51,Vinp,29.95612,51.9012,64.87655,77.8519,151.2501,217.4051,218.3722,219.3394,204.7167,153.7181,102.7193,60.59993,39.19893
52,Vdp,24.2037,42.10887,52.80919,63.61828,127.9793,190.6772,191.5951,192.518,178.6033,130.2849,84.49796,49.29751,31.72694
53,Vdc,24.19868,42.09993,52.79778,63.60421,127.9433,190.6017,191.519,192.4412,178.5367,130.2477,84.47849,49.28689,31.7203
54,Vfp,4.328899,7.326093,8.984677,10.53458,16.08865,16.41625,16.41977,16.41829,16.40139,16.13421,13.34123,8.422922,5.609283
55,Vfc,4.328002,7.324539,8.982735,10.53225,16.08413,16.40975,16.41325,16.41174,16.39527,16.12961,13.33816,8.421108,5.60811
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.419088,1.472923,1.49689,1.521876,2.046873,2.176045,2.17607,2.17609,2.175207,2.067047,1.610371,1.488784,1.445205
58,VgPQH2,192.6484,643.6234,370.4083,603.866,420.5304,892.8685,555.261,883.3679,770.8608,670.854,245.1827,323.0149,304.1217
59,Vbf12,-2.863106e-07,-9.382868e-08,-2.951132e-08,-1.321435e-07,2.920195e-07,2.548544e-07,1.162989e-06,-5.570487e-08,7.102828e-14,3.188e-08,-2.535743e-09,1.481214e-07,-1.446067e-15
60,Vbf13,-7.519892e-08,-2.482805e-08,-7.894724e-09,-3.598279e-08,8.518017e-08,8.50076e-08,3.872909e-07,-1.857356e-08,2.3179e-14,9.239056e-09,-6.944891e-10,3.990711e-08,-3.715963e-16
61,Vbf14,1.588722e-08,8.221467e-09,2.486961e-09,1.242532e-08,-3.132932e-08,-2.553443e-08,-1.129264e-07,5.318215e-09,-7.630017e-15,-2.85747e-09,2.392674e-10,-1.428226e-08,1.625509e-16
62,Vbf15,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
63,Vbf16,57.19471,96.71618,118.5464,138.9161,211.3173,215.4114,215.4259,215.4303,215.2574,211.9437,175.6358,111.1555,74.08728
64,vbfn2,21.31825,36.01842,44.11818,51.65163,77.48526,78.79661,78.80191,78.80341,78.74147,77.6845,65.09367,41.37826,27.60557
65,VsNADPH,0.6719444,0.6772237,0.7672014,0.7631522,0.9834046,0.880954,0.9330538,0.8814527,0.8975983,0.9158847,1.001163,0.765702,0.6783951
66,vA_d,10.52774,18.14763,24.06905,29.62552,81.22398,147.1509,149.9589,149.2074,134.4339,82.4825,43.54639,22.44853,13.72982
67,vA_f,0.376583,0.6314642,0.8189964,0.9811407,2.042181,2.533776,2.570307,2.544936,2.469051,2.042893,1.375092,0.7671065,0.4854832
68,vA_U,2988.754,5011.62,6499.971,7786.831,16207.78,20109.33,20399.27,20197.9,19595.64,16213.44,10913.43,6088.146,3853.041
69,vU_A,2948.377,4941.552,6413.799,7684.166,16032.13,19886.85,20177.97,19974.18,19382.1,16034.82,10782.51,6007.623,3800.153
70,vU_f,0.3714955,0.6226355,0.8081387,0.9682049,2.020048,2.505743,2.542424,2.516746,2.442144,2.020387,1.358597,0.7569605,0.4788193
71,vU_d,8.544317,16.57431,21.21694,27.1271,74.48254,140.6975,140.9571,142.6319,127.8301,77.47168,37.58631,19.53784,11.7849
72,v1,136.8069,476.9617,426.6869,697.937,1037.63,2116.332,1477.517,2105.073,1845.979,1441.807,547.4291,367.923,227.0387
73,v_r1,94.17023,404.9248,338.4505,594.6337,882.6595,1958.739,1319.913,1947.466,1688.496,1286.438,417.2417,285.1665,171.8275
74,vS1_S2,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
75,vS2_S3,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
76,vS3_S0,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
77,vS0_S1,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
78,vz_1,0.5776896,2.260798,1.914065,3.249254,4.661765,10.04644,6.847135,9.989915,8.693535,6.686284,2.328074,1.631769,1.009381
79,v1z_1,0.1444224,0.5651995,0.4785162,0.8123135,1.165441,2.511611,1.711784,2.497479,2.173384,1.671571,0.5820185,0.4079422,0.2523454
80,v2z_1,0.1444224,0.5651995,0.4785162,0.8123135,1.165441,2.511611,1.711784,2.497479,2.173384,1.671571,0.5820185,0.4079422,0.2523454
81,v3z_1,0.1444224,0.5651995,0.4785162,0.8123135,1.165441,2.511611,1.711784,2.497479,2.173384,1.671571,0.5820185,0.4079422,0.2523454
82,v0z_1,0.1444224,0.5651995,0.4785162,0.8123135,1.165441,2.511611,1.711784,2.497479,2.173384,1.671571,0.5820185,0.4079422,0.2523454
83,vz_2,42.05899,69.77604,86.3223,100.054,150.3087,147.5468,150.7566,147.6169,148.7894,148.6827,127.8593,81.12473,54.20177
84,v1z_2,10.51475,17.44401,21.58057,25.01351,37.57718,36.8867,37.68916,36.90423,37.19735,37.17068,31.96481,20.28118,13.55044
85,v2z_2,10.51475,17.44401,21.58057,25.01351,37.57718,36.8867,37.68916,36.90423,37.19735,37.17068,31.96481,20.28118,13.55044
86,v3z_2,10.51475,17.44401,21.58057,25.01351,37.57718,36.8867,37.68916,36.90423,37.19735,37.17068,31.96481,20.28118,13.55044
87,v0z_2,10.51475,17.44401,21.58057,25.01351,37.57718,36.8867,37.68916,36.90423,37.19735,37.17068,31.96481,20.28118,13.55044
88,v1z,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
89,v2z,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
90,v3z,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
91,v0z,10.65917,18.00921,22.05909,25.82582,38.74262,39.39831,39.40094,39.40171,39.37074,38.84225,32.54683,20.68912,13.80279
92,vAB1,22.54399,36.48146,45.10096,52.30481,78.53686,79.2003,79.46361,79.21025,79.22449,78.32962,67.13394,42.46731,28.44644
93,vBA1,1.225728,0.463046,0.9827774,0.6531668,1.051607,0.4036754,0.6616804,0.4068334,0.4830162,0.6451174,2.04027,1.089051,0.840864
94,vAB2,61.24402,44.16314,69.58739,63.84434,104.3217,84.49793,92.77769,84.60431,86.47584,89.15055,132.9521,71.78436,51.33187
95,vBA2,39.92575,8.144723,25.46921,12.1927,26.83641,5.701309,13.97577,5.800895,7.734368,11.46605,67.85839,30.4061,23.7263
96,v3,3.845816,2.621067,4.717002,3.68138,5.642763,2.545259,3.880099,2.562162,2.981061,3.846022,8.318852,4.910811,3.607842
97,v_r3,0.1312921,0.0590973,0.1253086,0.08275675,0.1330439,0.04579617,0.08187175,0.04627063,0.05680522,0.07840101,0.2423659,0.1365939,0.1045231
98,v3_n,18.12276,34.19309,40.50256,49.10705,73.61223,77.71607,76.58033,77.71048,77.29162,75.42682,58.52142,37.53753,24.73475
99,v_r3_n,0.5190285,0.7366332,0.9760567,1.054038,1.636688,1.418955,1.576602,1.422958,1.474399,1.509963,1.504239,0.9334798,0.6324961
100,v_pq_ox,2877.866,2523.998,2705.199,2518.98,2604.968,2239.503,2480.069,2245.54,2326.299,2409.631,2800.817,2747.642,2779.329
101,Ic,11.22716,19.45188,24.31487,29.17785,56.68651,81.48052,81.84299,82.20547,76.7251,57.6115,38.49783,22.71204,14.69124
102,Ia,51.28079,88.84777,111.0598,133.2718,258.9195,372.1678,373.8234,375.479,350.4471,263.1444,175.8415,103.7388,67.10322
103,v2_1,42.07247,69.78928,86.35569,100.0836,150.406,147.5957,150.8344,147.6667,148.8461,148.7457,127.9692,81.15786,54.21697
104,v2_2,1560.857,908.2071,1829.651,1384.88,2931.296,1517.182,2333.196,1532.076,1728.65,1922.222,3955.397,1938.42,1356.162
105,v2_00_1,0.5708677,2.265445,1.83312,3.062701,3.335309,5.838841,4.090668,5.791749,5.256383,4.771285,1.936218,1.557101,1.009485
106,v2_01_1,1.533775,4.480216,3.889237,6.089055,6.867473,11.52607,8.199211,11.43515,10.39743,9.460257,4.565152,3.411092,2.257112
107,v2_02_1,39.96782,63.04362,80.63334,90.93181,140.2032,130.2308,138.5446,130.4398,133.1923,134.5141,121.4678,76.18967,50.95038
108,v2_00_2,21.17877,29.4815,38.83901,42.37934,65.00257,60.01927,63.27685,60.09074,61.04592,61.65874,59.84655,37.19067,25.25086
109,v2_01_2,56.9019,58.30357,82.40274,84.25573,133.8417,118.4801,126.8302,118.6423,120.7524,122.2538,141.1042,81.47247,56.45852
110,v2_02_2,1482.777,820.4221,1708.409,1258.245,2732.452,1338.683,2143.089,1353.343,1546.852,1738.31,3754.447,1819.757,1274.453
111,vr2_00_1,0.0001558049,0.000426219,0.0006587596,0.0008942993,0.002088336,0.002070983,0.002123087,0.002072247,0.002088905,0.002060854,0.001493275,0.0005808674,0.0002553908
112,vr2_01_1,0.0003206565,0.0003908828,0.0007700126,0.0008269701,0.002101491,0.001673871,0.001877886,0.00167679,0.001727349,0.001776934,0.002240365,0.0007438376,0.0003491327
113,vr2_02_1,0.01300287,0.01241358,0.0319428,0.02780831,0.09309139,0.04552009,0.07369697,0.04602864,0.05287443,0.05916283,0.1061824,0.03179036,0.01460385
114,vr2_1,0.01347933,0.01323068,0.03337157,0.02952958,0.09728122,0.04926494,0.07769794,0.04977767,0.05669069,0.06300062,0.109916,0.03311506,0.01520838
115,vr2_00_2,18.03495,29.18455,36.07978,41.84252,62.82608,63.35658,63.56717,63.36453,63.37596,62.66034,53.70479,33.97298,22.75677
116,vr2_01_2,37.1171,26.76497,42.17302,38.69232,63.22181,51.20791,56.22562,51.27237,52.4066,54.02774,80.57346,43.50455,31.10971
117,vr2_02_2,1505.127,849.9967,1749.484,1301.096,2800.586,1392.574,2206.555,1407.449,1604.174,1798.848,3818.791,1859.311,1301.286
118,vr2_2,1560.279,905.9462,1827.737,1381.631,2926.634,1507.138,2326.348,1522.086,1719.957,1915.536,3953.069,1936.788,1355.153
119,vP680qU,0.05115207,0.286771,0.2251697,0.4444243,0.8667326,3.167164,2.03392,3.176807,2.514091,1.369469,0.2855688,0.1839112,0.1042779
120,vP680qA,0.05185257,0.2908372,0.228195,0.4503621,0.8762289,3.202597,2.056227,3.21239,2.54179,1.384725,0.2890361,0.1863763,0.1057292
121,vU_P680,42.68782,72.32361,88.46153,103.7477,155.8372,160.7604,159.6377,160.7836,159.997,156.7385,130.4729,82.94041,55.31543
122,vP680_d,0.05115963,0.2867717,0.2251697,0.4444243,0.8667309,3.16716,2.033882,3.176795,2.514091,1.369469,0.2855688,0.1839051,0.1042779
123,vP680_f,-4.283543e-05,-2.509202e-05,-5.863476e-05,2.300876e-05,-1.431762e-05,0.000813872,-0.0002507037,-3.198644e-06,-1.283692e-08,0.0001098771,-2.188569e-08,-2.429476e-05,-8.225365e-14
124,Vva,0.0,0.0,0.0,0.0,0.01044466,0.02505813,0.02506825,0.0250781,0.02465945,0.01179021,0.0,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0,0.004061032,0.04866436,0.049171,0.04970737,0.04121244,0.005292944,0.0,0.0,0.0
126,Vza,7.285676e-12,4.196544e-79,1.379824e-11,1.811754e-11,0.004062405,0.04866431,0.04917164,0.04970717,0.0412122,0.005293011,2.008616e-11,2.85498e-11,1.620989e-79
127,Vav,1.654814e-10,6.826429e-77,2.949903e-10,3.758424e-10,0.01044761,0.02505804,0.02506892,0.02507786,0.02465915,0.01179034,4.228501e-10,5.659629e-10,2.665156e-77
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,2.901672e-12,5.918253e-14,1.621786e-12,1.656734e-11,1.482133e-11,2.117507e-11,6.645713e-11,1.634434e-12,5.135513e-17,-1.153029e-12,-4.561081e-13,1.561244e-11,1.545129e-19
132,ve2FBPase,-2.445689e-13,-3.467701e-14,2.605017e-13,1.816637e-12,2.386176e-12,1.726198e-12,7.234962e-12,2.629193e-13,6.509262e-14,-2.52861e-14,-2.371131e-13,1.846806e-12,5.783647e-22
133,ve2SBPase,-1.270635e-12,-1.550225e-13,8.704655e-13,7.695764e-12,1.005572e-11,8.412578e-12,3.166088e-11,7.551824e-13,1.516267e-14,-6.048813e-13,-1.267268e-12,7.560774e-12,-4.192813e-22
134,ve2PRK,9.553612e-12,1.57556e-13,1.614578e-12,1.62558e-11,1.313273e-11,2.07553e-11,6.472695e-11,1.609438e-12,4.863037e-17,-1.057115e-12,-4.266579e-13,1.536167e-11,6.521518e-19
135,ve2ATPase,1.078153e-12,1.774993e-14,1.816411e-13,1.828636e-12,1.476721e-12,2.334551e-12,7.280329e-12,1.810309e-13,5.465507e-18,-1.188841e-13,-4.7984e-14,1.728156e-12,-1.831709e-20
136,ve2ATPGPP,-1.714866e-12,-1.724394e-13,1.568814e-12,1.611293e-11,1.708213e-11,2.027064e-11,6.464551e-11,1.546272e-12,5.876133e-17,-1.206508e-12,-8.791662e-13,1.523889e-11,1.311842e-20
137,ve2MDH,1.736599e-13,8.768756e-16,6.332771e-15,6.286399e-14,4.55372e-14,8.071229e-14,2.506176e-13,6.260942e-15,1.897354e-19,-3.797337e-15,-1.574072e-15,5.937175e-14,2.710505e-20
138,ve2Fd,4.007325,6.649672,7.954254,9.301656,12.0085,13.07539,12.52803,13.07011,12.91441,12.79981,10.11737,7.504555,5.146894
139,veFd2Thio,7.339593e-11,5.665435e-13,1.136232e-11,7.677213e-11,7.132461e-11,9.468357e-11,3.083034e-10,7.612333e-12,8.041606e-14,-1.435263e-11,-3.770826e-12,7.299607e-11,-4.455393e-18
140,veFd2Calvin,0.4067461,0.6852849,0.9571381,1.111264,2.455654,2.051911,2.259048,2.05391,2.112835,2.156201,2.145476,0.8964312,0.5285446
141,ve2RuACT,-1.80322e-13,-1.816054e-14,1.667417e-13,1.712943e-12,1.813867e-12,2.155388e-12,6.872702e-12,1.644308e-13,6.23059e-18,-1.282077e-13,-9.274408e-14,1.619899e-12,-3.809884e-22
