,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
55,Vfc,3.043172,5.397819,9.369839,13.98416,14.51259,14.53618,14.55312,14.56568,14.5542,14.5381,17.11868,11.19664,5.102725
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.243035,1.299659,1.366047,1.621599,1.764444,1.765352,1.765293,1.765192,1.765291,1.765337,3.245818,1.408069,1.294054
58,VgPQH2,224.6544,1738.852,404.6226,1183.158,703.9395,1211.86,578.0583,612.1155,435.4551,279.1012,4602.449,577.7468,68.01064
59,Vbf12,1.480499e-08,-1.10697e-09,8.926687e-08,6.609433e-09,-1.639142e-07,1.47724e-14,-6.122065e-08,-1.885626e-07,7.530647e-07,-3.517535e-08,-2.139135,-4.055427e-11,8.221111e-09
60,Vbf13,3.967623e-09,-2.982865e-10,2.434792e-08,1.859948e-09,-5.248302e-08,5.053891e-15,-2.216618e-08,-5.708506e-08,3.244956e-07,-1.194852e-08,-0.4914569,-1.112203e-11,2.213012e-09
61,Vbf14,-1.485845e-09,1.106782e-10,-9.117914e-09,-5.743861e-10,1.662216e-08,-1.48925e-15,6.215713e-09,1.543729e-08,-1.387267e-07,3.582084e-09,0.1045107,4.060494e-12,-8.096849e-10
62,Vbf15,40.22795,71.31374,123.6402,184.1225,190.9435,191.217,191.3889,191.512,191.3919,191.1921,117.0737,147.6404,67.41816
63,Vbf16,40.22795,71.31374,123.6402,184.1225,190.9435,191.217,191.3889,191.512,191.3919,191.1921,117.071,147.6404,67.41816
64,vbfn2,15.56738,27.29675,47.00642,69.39484,71.89596,72.08978,72.22419,72.34047,72.22827,72.07114,38.17555,56.0016,25.82982
65,VsNADPH,0.3585201,0.3942369,0.5485148,0.585962,0.6176671,0.5745371,0.6198928,0.6078547,0.6531451,0.7394662,0.792056,0.5645867,0.6827261
66,vA_d,7.003062,12.59736,26.6514,57.79276,111.4034,137.4765,161.4414,182.5489,163.4068,139.9001,108.3688,34.23543,13.93564
67,vA_f,0.2477383,0.4335924,0.8700072,1.568539,2.116543,2.24229,2.378806,2.452602,2.400382,2.320873,2.983667,1.079387,0.4801359
68,vA_U,1966.177,3441.209,6904.819,12448.72,16797.96,17795.95,18879.41,19465.1,19050.65,18419.63,23679.9,8566.562,3810.602
69,vU_A,1937.029,3388.154,6812.3,12297.69,16610.74,17589.09,18661.92,19234.08,18834.03,18220.61,23536.93,8454.068,3762.598
70,vU_f,0.2440656,0.4269074,0.8583498,1.549509,2.092953,2.216225,2.351403,2.423493,2.373088,2.295797,2.965653,1.065213,0.4740873
71,vU_d,5.69928,11.97742,23.65801,55.08779,105.2764,132.375,151.9124,172.3134,151.7824,126.3116,107.6212,31.2934,9.510291
72,v1,101.373,708.0136,478.8676,1770.663,1491.062,2417.059,1394.978,1488.894,1139.499,826.9485,10609.29,741.9431,111.0223
73,v_r1,70.23822,653.4202,384.8566,1631.874,1347.267,2272.88,1250.53,1344.213,995.0424,682.8062,10533.2,629.9399,59.36264
74,vS1_S2,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.02089,28.0008,12.91491
75,vS2_S3,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.02106,28.0008,12.91491
76,vS3_S0,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.0209,28.0008,12.91491
77,vS0_S1,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.01977,28.0008,12.91491
78,vz_1,0.4329177,3.59005,2.158406,8.488663,7.02893,11.70563,6.538008,7.010638,5.247041,3.669681,55.80459,3.426468,0.402073
79,v1z_1,0.1082294,0.8975124,0.5396015,2.122166,1.757233,2.926408,1.634502,1.75266,1.31176,0.9174204,13.95094,0.8566169,0.1005182
80,v2z_1,0.1082294,0.8975124,0.5396015,2.122166,1.757233,2.926408,1.634502,1.75266,1.31176,0.9174204,13.95115,0.8566169,0.1005182
81,v3z_1,0.1082294,0.8975124,0.5396015,2.122166,1.757233,2.926408,1.634502,1.75266,1.31176,0.9174204,13.95124,0.8566169,0.1005182
82,v0z_1,0.1082294,0.8975124,0.5396015,2.122166,1.757233,2.926408,1.634502,1.75266,1.31176,0.9174204,13.95126,0.8566169,0.1005182
83,vz_2,30.70185,51.00343,91.85444,130.301,136.763,132.4739,137.9104,137.6704,139.2095,140.4726,20.28039,108.5767,51.25756
84,v1z_2,7.675462,12.75086,22.96361,32.57525,34.19075,33.11848,34.47759,34.41759,34.80238,35.11815,5.070022,27.14418,12.81439
85,v2z_2,7.675462,12.75086,22.96361,32.57525,34.19075,33.11848,34.47759,34.41759,34.80238,35.11815,5.070097,27.14418,12.81439
86,v3z_2,7.675462,12.75086,22.96361,32.57525,34.19075,33.11848,34.47759,34.41759,34.80238,35.11815,5.070133,27.14418,12.81439
87,v0z_2,7.675462,12.75086,22.96361,32.57525,34.19075,33.11848,34.47759,34.41759,34.80238,35.11815,5.07014,27.14418,12.81439
88,v1z,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.02096,28.0008,12.91491
89,v2z,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.02124,28.0008,12.91491
90,v3z,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.02138,28.0008,12.91491
91,v0z,7.783691,13.64837,23.50321,34.69742,35.94798,36.04489,36.11209,36.17025,36.11414,36.03557,19.0214,28.0008,12.91491
92,vAB1,16.38026,27.42943,47.95545,69.75952,72.41315,72.36329,72.8053,72.87465,73.01033,73.39332,38.04663,56.73374,34.23599
93,vBA1,0.812875,0.1326881,0.9490285,0.364689,0.5171998,0.2735119,0.5811141,0.534154,0.7820539,1.32218,0.003756798,0.7321434,8.406176
94,vAB2,40.03333,28.31626,70.30613,73.35905,80.80019,75.04006,84.10373,82.78032,92.22606,117.4741,38.05503,70.15826,271.2442
95,vBA2,24.46595,1.019514,23.2997,3.96422,8.904236,2.950286,11.87955,10.43982,19.99779,45.40296,0.01307644,14.15667,245.4144
96,v3,2.748192,0.8863922,4.713793,2.34515,3.134022,1.787666,3.433535,3.195189,4.35407,6.336009,0.03009183,4.089485,8.345395
97,v_r3,0.09172107,0.01256188,0.1216503,0.03889065,0.06251218,0.02842966,0.07191176,0.06548285,0.09888339,0.1639284,1.439594e-07,0.09283707,0.4799542
98,v3_n,13.28458,26.82769,43.43985,68.25456,70.21222,71.51656,70.30392,70.63612,69.48309,67.5064,38.01487,53.15312,18.80815
99,v_r3_n,0.3736731,0.4047773,1.025935,1.165982,1.387324,1.186018,1.441358,1.425376,1.510005,1.607334,0.0002339491,1.148175,0.8437612
100,v_pq_ox,2851.55,1844.63,2674.189,2089.288,2394.807,2048.723,2474.679,2444.911,2585.259,2737.534,0.7686263,2529.745,3080.68
101,Ic,7.968965,14.4687,26.28108,46.06172,65.84306,75.8801,83.48087,91.08165,83.72633,74.70923,55.67978,32.36043,13.66602
102,Ia,36.39879,66.08677,120.0406,210.39,300.7426,346.5875,381.3045,416.0216,382.4257,341.2394,254.3211,147.8085,62.42047
103,v2_1,30.70799,51.00645,91.8887,130.3302,136.8154,132.5044,137.9726,137.7294,139.2911,140.5959,20.28118,108.6131,51.30646
104,v2_2,983.9251,289.5447,1800.816,1031.725,1709.72,1059.243,2061.578,1961.722,2672.435,4003.294,241.4318,1563.291,4616.853
105,v2_00_1,0.4769977,3.417483,2.085477,6.517651,4.519734,6.63202,3.864306,4.029837,3.104239,2.201462,2.360683,3.208112,0.3874673
106,v2_01_1,1.205458,6.658753,4.350744,12.7693,8.955239,13.07175,7.727729,8.036916,6.347058,4.860796,4.735118,6.400309,2.090646
107,v2_02_1,29.02554,40.93022,85.45248,111.0432,123.3404,112.8006,126.3806,125.6626,129.8398,133.5337,13.18538,99.00469,48.82834
108,v2_00_2,15.28364,19.39978,40.87074,51.5953,56.48108,53.01651,57.74022,57.39822,59.55785,62.68388,28.10211,46.17501,34.86656
109,v2_01_2,38.62447,37.79927,85.26499,101.0848,111.9096,104.4958,115.4672,114.4723,121.7745,138.4051,56.36793,92.12097,188.1284
110,v2_02_2,930.017,232.3457,1674.68,879.045,1541.33,901.7305,1888.371,1789.852,2491.103,3802.205,156.9618,1424.995,4393.858
111,vr2_00_1,8.203982e-05,0.0002316375,0.0007481618,0.001590482,0.001738726,0.001683479,0.001763592,0.001762477,0.001785228,0.001810491,0.0001295333,0.001058718,0.0002900155
112,vr2_01_1,0.0001518979,0.0001811565,0.0008309536,0.001267083,0.001469779,0.00132254,0.001543392,0.001516701,0.001708398,0.002195371,9.815292e-05,0.0009918454,0.001740704
113,vr2_02_1,0.005923343,0.002605809,0.03349853,0.02630535,0.04789841,0.02745831,0.05892138,0.0558175,0.07803243,0.1193309,0.0005624185,0.03433684,0.04685301
114,vr2_1,0.006157281,0.003018604,0.03507764,0.02916292,0.05110691,0.03046433,0.06222837,0.05909668,0.08152606,0.1233368,0.0007901047,0.0363874,0.04888373
115,vr2_00_2,13.10409,21.9432,38.36325,55.8051,57.92758,57.88761,58.24114,58.29659,58.40512,58.71145,30.43257,45.38542,27.3883
116,vr2_01_2,24.2624,17.1611,42.60854,44.45803,48.96732,45.47645,50.96925,50.1672,55.89157,71.19254,23.06006,42.51869,164.3875
117,vr2_02_2,946.1259,246.8504,1717.693,922.9733,1595.788,944.1731,1945.83,1846.248,2552.891,3869.72,132.1347,1471.96,4424.674
118,vr2_2,983.4924,285.9547,1798.665,1023.236,1702.683,1047.537,2055.04,1954.712,2667.188,3999.624,185.6273,1559.865,4616.45
119,vP680qU,0.03884173,0.5267085,0.271095,1.663466,1.904461,3.977965,2.253093,2.683724,1.732719,0.9779291,11.97663,0.4922591,0.02670467
120,vP680qA,0.03942621,0.5349564,0.2747768,1.683895,1.925926,4.024751,2.27935,2.715959,1.752647,0.9886108,12.04938,0.4988093,0.02704537
121,vU_P680,31.17361,55.12019,94.28393,140.4531,145.6964,148.1575,146.7015,147.3647,146.1893,145.1202,88.06162,112.4955,51.68634
122,vP680_d,0.03884142,0.5267085,0.2710943,1.663466,1.90446,3.977965,2.253093,2.683725,1.73272,0.9779291,11.97663,0.4922591,0.02670488
123,vP680_f,2.331207e-05,5.616402e-06,0.001820201,-5.574563e-06,-0.003243654,-3.071987e-11,-2.319819e-06,0.0002423874,-2.652501e-05,9.324472e-07,1.157202e-07,-1.450599e-08,-2.246919e-05
124,Vva,0.0,0.0,0.0,0.002484637,0.02422813,0.02506373,0.02453661,0.02369107,0.02451292,0.02508872,0.0,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0002081589,0.03707442,0.05443649,0.06401572,0.07140998,0.06428103,0.05267921,0.0,0.0,0.0
126,Vza,8.81735e-12,4.528661e-80,9.186777e-12,0.0002081681,0.03707402,0.05443649,0.06401565,0.07141022,0.0642808,0.05267911,0.02346612,1.829937e-11,1.764406e-11
127,Vav,2.011746e-10,7.526968e-78,2.022904e-10,0.002484697,0.02422762,0.02506373,0.02453653,0.02369101,0.02451274,0.0250886,0.02228706,3.853226e-10,3.698278e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,6.643887e-11,-4.167325e-12,-1.374796e-11,-2.109813e-12,7.624591e-12,-1.392247e-18,-4.285287e-13,-5.734843e-12,-3.672219e-12,3.991558e-12,7.021358e-07,-6.562903e-14,-4.959399e-11
132,ve2FBPase,6.943633e-12,-6.865544e-13,-3.60976e-13,-3.784684e-13,1.085965e-12,-1.611263e-19,6.168296e-15,-6.143164e-13,-4.328741e-12,5.855413e-13,4.364433e-09,1.67269e-14,-5.678246e-12
133,ve2SBPase,3.115726e-11,-3.013824e-12,-3.164335e-12,-1.662327e-12,4.123916e-12,-7.092959e-19,-2.345557e-13,-3.09523e-12,-1.806742e-11,2.170626e-12,2.33882e-08,-4.644528e-14,-2.549399e-11
134,ve2PRK,6.819408e-11,-3.842725e-12,-1.295865e-11,-1.664811e-12,7.318366e-12,-1.295439e-18,-4.103416e-13,-5.488071e-12,-7.717466e-12,3.745326e-12,1.722575e-06,-6.444362e-14,-4.803695e-11
135,ve2ATPase,7.678607e-12,-4.323982e-13,-1.457692e-12,-1.871842e-13,8.231616e-13,-9.559561e-20,-4.615574e-14,-6.17587e-13,-8.694093e-13,4.212215e-13,1.942972e-07,-7.249361e-15,-5.404355e-12
136,ve2ATPGPP,6.672471e-11,-5.184133e-12,-1.481399e-11,-2.889142e-12,7.726209e-12,-1.344527e-18,-4.419199e-13,-5.9746e-12,-1.312425e-11,4.127221e-12,1.941641e-07,-6.374427e-14,-5.040623e-11
137,ve2MDH,2.650862e-13,-1.467435e-14,-4.898325e-14,-5.489126e-15,2.797721e-14,-2.710505e-20,-1.57025e-15,-2.07049e-14,-3.27396e-14,1.38145e-14,4.48982e-09,-2.501797e-16,-1.830853e-13
138,ve2Fd,2.923233,5.161058,8.66276,13.87229,14.31471,14.63892,14.27711,14.3699,13.97994,13.02393,15.14987,10.30783,4.688491
139,veFd2Thio,3.161615e-10,-2.125999e-11,-6.555447e-11,-1.040412e-11,4.33523e-11,-7.415773e-18,-4.259613e-12,-2.98675e-10,-5.619523e-11,1.86601e-11,2.741748e-06,-2.959054e-13,-2.260157e-10
140,veFd2Calvin,0.2239529,0.4109288,0.9112493,1.436821,1.58292,1.460231,1.597151,1.562037,1.709609,2.071387,1.265647,1.116061,0.6626743
141,ve2RuACT,7.087328e-12,-5.500227e-13,-1.573851e-12,-3.066367e-13,8.211263e-13,-1.507131e-19,-4.695668e-14,-6.344604e-13,-1.380676e-12,4.386187e-13,2.080778e-08,-6.776596e-15,-5.356372e-12
