,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
19,v124,1.093291,1.824572,2.245309,2.639096,3.850612,4.066241,4.06634,4.066516,4.062398,3.999912,3.301747,2.110095,1.408006
20,v131,1.093291,1.824572,2.245309,2.639097,3.850616,4.066241,4.06634,4.066516,4.062398,3.999912,3.301747,2.110095,1.408006
21,vlin,1.093291,1.824572,2.245309,2.639097,3.850619,4.066241,4.06634,4.066516,4.062398,3.999912,3.301747,2.110095,1.408006
22,v2out,2.186582,3.649144,4.490618,5.278193,7.701231,8.132482,8.13268,8.133032,8.124796,7.999825,6.603494,4.220191,2.816012
23,v51,1.256079,2.054137,2.491155,2.872743,3.357104,2.937694,2.937671,2.937747,2.940165,3.101035,3.377921,2.353246,1.603803
24,v52,1.256079,2.054137,2.491155,2.872743,3.357107,2.937693,2.937671,2.937747,2.940165,3.101035,3.377921,2.353246,1.603803
25,v55,0.6280394,1.027069,1.245578,1.436362,1.678546,1.468916,1.46884,1.468874,1.470083,1.550522,1.68896,1.176623,0.8019012
26,v56,0.6280394,1.027069,1.245577,1.436371,1.678553,1.468846,1.468836,1.468874,1.470083,1.550518,1.68896,1.176623,0.8019013
27,v57,0.6280394,1.027069,1.245578,1.436371,1.678553,1.468846,1.468836,1.468874,1.470083,1.550518,1.68896,1.176623,0.8019013
28,v58,0.07232449,0.06710531,0.06484499,0.06314014,0.06128727,0.0628724,0.06287247,0.06287215,0.0628623,0.06222589,0.06121441,0.06552022,0.06984843
29,v59,0.07232446,0.0671051,0.064845,0.06314017,0.06128672,0.06287253,0.06287247,0.06287215,0.0628623,0.06222584,0.06121441,0.06552029,0.06984849
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.6280394,1.027069,1.245578,1.436371,1.678553,1.468846,1.468836,1.468874,1.470083,1.550517,1.68896,1.176623,0.8019013
32,vdhap_in,22.20154,20.21725,19.32675,18.5897,17.66052,18.46553,18.46564,18.4655,18.46088,18.15352,17.6201,19.60019,21.25138
33,vgap_in,22.20154,20.21725,19.32675,18.5897,17.66052,18.46553,18.46564,18.4655,18.46088,18.15352,17.6201,19.60019,21.25138
34,vpga_in,22.20154,20.21725,19.32675,18.5897,17.66052,18.46553,18.46564,18.4655,18.46088,18.15352,17.6201,19.60019,21.25138
35,vpga_use,0.00384212,0.008994908,0.01259789,0.01617748,0.01966142,0.01413688,0.01413645,0.01413703,0.01416947,0.01610795,0.02130008,0.01140224,0.00585654
36,Vbf1,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
37,Vbf2,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
38,Vbf3,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
39,Vbf4,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
40,Vbf5,22.34241,37.23369,45.7976,53.812,78.67815,82.99822,82.99813,83.00554,83.1528,81.58339,67.31685,43.04266,28.74489
41,Vbf6,34.95733,58.97349,72.83784,85.86345,127.2973,135.3625,135.3584,135.3564,135.6976,133.1382,108.0787,68.37635,45.28485
42,Vbf7,34.95733,58.97349,72.83784,85.86345,127.2973,135.3625,135.3584,135.3564,135.6976,133.1382,108.0787,68.37634,45.28486
43,Vbf8,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
44,Vbf9,57.29974,96.20718,118.6354,139.6755,205.9757,218.3608,218.3565,218.362,218.8504,214.7208,175.3955,111.419,74.02974
45,Vbf10,57.29974,96.20722,118.6354,139.6754,205.9769,218.3599,218.3562,218.362,218.8504,214.7238,175.3955,111.4189,74.02974
46,Vbf11,34.18118,57.27076,70.57212,83.04183,122.1689,129.3386,129.3368,129.3423,129.6151,127.1695,104.1684,66.29257,44.10928
47,Vqi,69.91465,117.947,145.6757,171.7269,254.5947,270.725,270.7168,270.7128,271.3953,266.2764,216.1573,136.7527,90.56971
48,Vipc,6883.837,11570.25,14271.55,16812.5,28411.42,26420.76,26417.11,26418.72,26472.2,25947.32,21140.0,13401.07,8896.659
49,Vicp,6882.414,11567.78,14268.46,16808.8,28404.23,26410.45,26406.76,26408.32,26462.49,25940.03,21135.12,13398.19,8894.797
50,Vinc,27.10311,46.9583,58.69786,70.43745,136.8453,196.6998,197.5748,198.4498,185.2198,139.0782,92.9366,54.82859,35.4657
51,Vinp,29.95607,51.90128,64.87659,77.85192,151.2501,217.4051,218.3722,219.3393,204.7167,153.718,102.7194,60.60002,39.19893
52,Vdp,24.19572,42.1458,52.80282,63.56096,126.1667,190.4478,191.3715,192.2919,178.3265,130.0719,84.52109,49.27783,31.73133
53,Vdc,24.19072,42.13682,52.79142,63.54698,126.1348,190.3735,191.2965,192.2162,178.2611,130.0353,84.50158,49.26724,31.72468
54,Vfp,4.336818,7.289255,8.991075,10.59187,17.89919,16.64508,16.64278,16.64379,16.67749,16.34681,13.3182,8.442674,5.604895
55,Vfc,4.335921,7.287701,8.989133,10.58954,17.89467,16.63858,16.63626,16.63724,16.67137,16.34222,13.31513,8.44086,5.603722
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.418336,1.470757,1.494894,1.519674,1.839263,2.16174,2.1618,2.161828,2.15862,2.037973,1.597073,1.487183,1.44388
58,VgPQH2,389.6022,60.65234,557.1755,704.0679,139.8856,476.1481,794.6575,719.1893,731.8372,546.5841,580.9358,369.343,163.1828
59,Vbf12,-5.756543e-09,5.376682e-08,-5.296413e-09,-2.706516e-08,-2.21754e-07,-1.48563e-08,1.993265e-09,-2.589395e-09,-3.566292e-10,-1.506034e-07,1.945612e-10,-1.784875e-08,-1.471019e-08
60,Vbf13,-1.553073e-09,1.448756e-08,-1.433484e-09,-7.355698e-09,-6.420862e-08,-4.882321e-09,6.767711e-10,-8.607274e-10,-1.15039e-10,-4.269692e-08,5.303398e-11,-4.821977e-09,-3.942593e-09
61,Vbf14,6.306505e-10,-5.759289e-09,5.548599e-10,2.621518e-09,3.259047e-08,1.448035e-09,-1.638147e-10,2.589767e-10,3.764391e-11,1.23019e-08,-1.370991e-11,1.867079e-09,1.457945e-09
62,Vbf15,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
63,Vbf16,57.29974,96.20718,118.6354,139.6754,205.9755,218.3607,218.3565,218.362,218.8504,214.7216,175.3955,111.419,74.02974
64,vbfn2,22.34241,37.23369,45.7976,53.812,78.67815,82.99821,82.99813,83.00554,83.1528,81.58339,67.31685,43.04266,28.74489
65,VsNADPH,0.433756,1.16453,0.5901558,0.6209989,1.314457,0.8509935,0.7763969,0.7874387,0.792306,0.8408196,0.7246037,0.6122376,0.5975894
66,vA_d,9.177898,19.40559,22.09572,27.41097,82.66169,145.5269,144.5442,145.927,130.3458,79.204,40.05044,20.72744,13.0965
67,vA_f,0.3290075,0.671252,0.7524759,0.9135592,2.345433,2.543801,2.514081,2.526138,2.438044,1.990796,1.26217,0.7102382,0.4626626
68,vA_U,2611.171,5327.397,5972.031,7250.47,18614.55,20188.9,19953.02,20048.72,19349.56,15799.97,10017.22,5636.811,3671.926
69,vU_A,2569.397,5258.626,5883.82,7145.523,18440.63,19964.8,19726.26,19821.69,19131.89,15618.02,9882.69,5554.51,3618.382
70,vU_f,0.323744,0.6625869,0.7413613,0.9003358,2.32352,2.515565,2.485509,2.497533,2.410619,1.96787,1.245219,0.6998682,0.4559161
71,vU_d,7.904571,13.05663,19.88459,25.12375,70.57864,135.3577,137.3455,138.1752,123.3492,73.34145,36.56395,18.03521,10.23418
72,v1,189.6852,156.8923,528.4109,746.2708,616.1473,1329.734,1936.014,1797.388,1776.913,1237.807,883.4097,385.4268,164.0373
73,v_r1,145.0003,82.42489,436.8157,638.6468,458.791,1163.738,1770.018,1631.377,1610.607,1074.64,748.776,299.3415,106.5475
74,vS1_S2,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
75,vS2_S3,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
76,vS3_S0,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
77,vS0_S1,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
78,vz_1,0.8544102,0.554601,2.429935,3.474666,2.534929,6.042852,9.061717,8.37131,8.26666,5.605806,4.014204,1.707939,0.6623458
79,v1z_1,0.2136026,0.1386503,0.6074838,0.8686666,0.6337322,1.510713,2.265429,2.092827,2.066665,1.401452,1.003551,0.4269848,0.1655864
80,v2z_1,0.2136026,0.1386503,0.6074838,0.8686666,0.6337322,1.510713,2.265429,2.092827,2.066665,1.401452,1.003551,0.4269848,0.1655864
81,v3z_1,0.2136026,0.1386503,0.6074838,0.8686666,0.6337322,1.510713,2.265429,2.092827,2.066665,1.401452,1.003551,0.4269848,0.1655864
82,v0z_1,0.2136026,0.1386503,0.6074838,0.8686666,0.6337322,1.510713,2.265429,2.092827,2.066665,1.401452,1.003551,0.4269848,0.1655864
83,vz_2,43.83042,73.91277,89.16527,104.1493,154.8214,159.9536,156.9346,157.6398,158.0389,157.561,130.6195,84.37739,56.82743
84,v1z_2,10.9576,18.47819,22.29132,26.03733,38.70534,39.9884,39.23364,39.40994,39.50974,39.39025,32.65487,21.09435,14.20686
85,v2z_2,10.9576,18.47819,22.29132,26.03733,38.70534,39.9884,39.23364,39.40994,39.50974,39.39025,32.65487,21.09435,14.20686
86,v3z_2,10.9576,18.47819,22.29132,26.03733,38.70534,39.9884,39.23364,39.40994,39.50974,39.39025,32.65487,21.09435,14.20686
87,v0z_2,10.9576,18.47819,22.29132,26.03733,38.70534,39.9884,39.23364,39.40994,39.50974,39.39025,32.65487,21.09435,14.20686
88,v1z,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
89,v2z,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
90,v3z,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
91,v0z,11.17121,18.61684,22.8988,26.906,39.33907,41.49911,41.49907,41.50277,41.5764,40.7917,33.65842,21.52133,14.37244
92,vAB1,22.94649,51.51583,46.52483,54.45482,82.1756,83.86825,83.50874,83.571,83.7273,82.48357,68.20798,44.12556,31.07299
93,vBA1,0.6040745,14.28214,0.7272234,0.6428281,3.497456,0.8700274,0.5106027,0.565462,0.5744978,0.9001768,0.8911357,1.082895,2.3281
94,vAB2,36.67825,448.175,59.90643,64.33197,237.1784,103.61,90.94468,92.5884,92.72268,100.2887,84.43008,70.3884,103.2583
95,vBA2,14.33583,410.9413,14.10883,10.51997,158.5003,20.61179,7.946548,9.582864,9.569877,18.70536,17.11323,27.34574,74.51346
96,v3,2.792636,12.46228,3.930546,3.703388,11.08595,4.907133,3.157392,3.445947,3.501796,5.112025,4.970843,5.049979,6.079657
97,v_r3,0.07778766,0.7753998,0.09331032,0.08002865,0.3581372,0.1089357,0.05952711,0.06726048,0.06821856,0.1121452,0.1120219,0.1376236,0.2276114
98,v3_n,20.12758,26.85318,42.9154,51.25525,69.90841,79.90369,81.43912,81.20207,81.29325,78.2322,63.82571,39.08643,23.61557
99,v_r3_n,0.5000106,1.306367,0.9550302,1.066615,1.95808,1.703646,1.538851,1.575216,1.574023,1.648691,1.367684,0.9561285,0.7227246
100,v_pq_ox,2723.786,3169.818,2565.916,2448.394,2978.5,2539.169,2303.429,2356.105,2349.925,2498.514,2506.458,2708.545,2907.367
101,Ic,11.22714,19.45191,24.31488,29.17786,56.68651,81.48053,81.84299,82.20544,76.72508,57.61147,38.49786,22.71208,14.69124
102,Ia,51.2807,88.8479,111.0599,133.2719,258.9194,372.1678,373.8234,375.4789,350.447,263.1443,175.8416,103.739,67.10322
103,v2_1,43.83824,74.02738,89.18995,104.1772,155.1027,160.054,156.9961,157.7075,158.1059,157.6457,130.6726,84.40893,56.85576
104,v2_2,868.0198,7397.017,1308.291,1250.767,8207.556,2820.764,1770.614,1937.751,1908.628,2422.309,1867.545,1772.853,2403.556
105,v2_00_1,1.01305,0.5241541,2.620324,3.628035,1.418225,3.860168,5.693336,5.285909,5.386681,4.337495,3.886038,1.827581,0.7096605
106,v2_01_1,2.142811,3.060279,5.24005,7.135135,4.125206,7.828176,11.24889,10.47027,10.6601,8.698969,7.748334,3.894988,2.110367
107,v2_02_1,40.68238,70.44294,81.32958,93.41399,149.5593,148.3656,140.0539,141.9514,142.0591,144.6092,119.0382,78.68636,54.03574
108,v2_00_2,20.05892,52.37491,38.43647,43.55876,75.04808,68.03094,64.20986,64.94792,65.02712,66.64789,55.53844,38.38494,30.00063
109,v2_01_2,42.42876,305.7914,76.86419,85.66556,218.2931,137.9624,126.8659,128.6481,128.6869,133.6642,110.7376,81.80697,89.21498
110,v2_02_2,805.5321,7038.851,1192.991,1121.543,7914.215,2614.771,1579.538,1744.155,1714.914,2221.996,1701.269,1652.661,2284.34
111,vr2_00_1,0.0001654806,0.0006385518,0.0007034789,0.0009719349,0.002254361,0.002391176,0.002335987,0.002348258,0.002359084,0.002312026,0.001554552,0.0006291087,0.000292912
112,vr2_01_1,0.0002003851,0.004208517,0.0006862239,0.0008698687,0.004929262,0.002237906,0.001927267,0.001970937,0.001979194,0.002129627,0.001457784,0.0007602609,0.0007374039
113,vr2_02_1,0.007451281,0.1097573,0.02329257,0.02598691,0.2741997,0.09569047,0.05733523,0.06345181,0.06259596,0.08023868,0.05008038,0.03017599,0.02728402
114,vr2_1,0.007817147,0.1146044,0.02468227,0.02782871,0.2813833,0.1003196,0.06159848,0.067771,0.06693424,0.08468033,0.05309271,0.03156536,0.02831433
115,vr2_00_2,18.35696,41.21154,37.21886,43.56247,65.73624,67.09052,66.80299,66.85279,66.97787,65.98319,54.5641,35.29954,24.85795
116,vr2_01_2,22.22896,271.6138,36.30595,38.98782,143.7352,62.79013,55.11469,56.11082,56.19223,60.77769,51.1676,42.65854,62.5797
117,vr2_02_2,826.5795,7083.637,1232.337,1164.742,7995.55,2684.84,1639.635,1806.416,1777.191,2289.942,1757.799,1693.187,2315.455
118,vr2_2,867.1654,7396.462,1305.862,1247.293,8205.021,2814.72,1761.552,1929.38,1900.361,2416.703,1863.531,1771.145,2402.893
119,vP680qU,0.08778294,0.03638048,0.3053867,0.4771083,0.3403695,1.707926,2.780759,2.547309,2.322852,1.084842,0.5839654,0.1929646,0.05541544
120,vP680qA,0.08921014,0.03685626,0.3099652,0.4841156,0.3435795,1.727097,2.812725,2.576485,2.349279,1.09748,0.5919146,0.1958237,0.05623546
121,vU_P680,44.77261,74.50375,91.90059,108.1011,157.6967,167.7044,168.777,168.5584,168.6285,164.2516,135.2177,86.27829,57.54519
122,vP680_d,0.08778289,0.03637973,0.3053867,0.4771083,0.3403696,1.707926,2.780759,2.547309,2.322852,1.084848,0.5839654,0.1929666,0.05541546
123,vP680_f,1.024994e-07,1.091165e-06,-4.732218e-08,-4.457049e-06,-3.649705e-07,-0.0001910417,6.248876e-07,1.465825e-07,1.303809e-07,-5.178739e-05,-1.512845e-09,4.120388e-05,-3.40712e-05
124,Vva,0.0,0.0,0.0,0.0,0.0,0.02500794,0.02502737,0.02504316,0.02444874,0.01047252,0.0,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0,0.0,0.04698112,0.04754152,0.04807165,0.03900043,0.004083781,0.0,0.0,0.0
126,Vza,1.43238e-11,1.106781e-79,8.004884e-12,2.311695e-11,1.026487e-65,0.04698116,0.04754128,0.04807146,0.03900016,0.004084375,2.428671e-79,1.098421e-11,1.404493e-11
127,Vav,3.034434e-10,1.824157e-77,1.786667e-10,4.689629e-10,1.45739e-63,0.02500796,0.02502707,0.02504293,0.0244484,0.01047375,4.008532e-77,2.376178e-10,3.016027e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,1.291967e-11,1.360266e-10,1.929711e-12,-5.232594e-12,8.320151e-14,1.254137e-12,3.512604e-14,8.369917e-13,-3.846461e-14,-2.352817e-11,-5.267788e-14,-4.253634e-12,2.805793e-11
132,ve2FBPase,-9.134454e-12,1.381546e-11,-1.768707e-11,-1.044086e-12,8.10651e-15,1.256996e-13,1.026647e-12,1.123671e-13,6.929899e-14,-2.162036e-12,1.009036e-14,-6.201245e-13,3.02814e-12
133,ve2SBPase,-2.047468e-11,6.135719e-11,-6.586019e-11,-3.401029e-12,3.662284e-14,5.586907e-13,3.884922e-12,3.332431e-13,-3.115731e-15,-1.036491e-11,3.853133e-14,-3.038934e-12,1.326086e-11
134,ve2PRK,8.703952e-12,1.345332e-10,1.837305e-12,-5.167955e-12,7.17921e-14,1.238061e-12,-3.7484e-13,8.206658e-13,-3.800624e-14,-2.305147e-11,-3.507789e-14,-4.03969e-12,2.793311e-11
135,ve2ATPase,9.786015e-13,1.513281e-11,2.066864e-13,-5.813808e-13,8.070853e-15,1.392579e-13,-4.214231e-14,9.230961e-14,-4.275124e-15,-2.592833e-12,-3.9392e-15,-4.544905e-13,3.143198e-12
136,ve2ATPGPP,1.820512e-11,1.291152e-10,-3.46349e-12,-5.041597e-12,8.408673e-14,1.184028e-12,3.224934e-12,8.026871e-13,-3.747976e-14,-2.256604e-11,-2.622559e-14,-4.706212e-12,2.757462e-11
137,ve2MDH,2.140996e-14,5.273078e-13,6.793042e-15,-2.008897e-14,2.247009e-16,4.826922e-15,-1.100303e-15,3.189181e-15,-1.486983e-16,-8.956025e-14,-4.784042e-17,-1.523982e-14,1.083782e-13
138,ve2Fd,4.064924,5.404585,8.199503,9.568544,0.2997905,13.07963,13.70243,13.61776,13.57116,13.2626,11.74966,7.688789,5.176231
139,veFd2Thio,1.748475e-11,6.26373e-10,-8.181903e-11,-2.57055e-11,3.502196e-13,-7.293854e-13,7.840453e-12,3.828157e-12,-9.087151e-14,-1.075837e-10,-7.724454e-14,-3.585428e-11,1.318027e-10
140,veFd2Calvin,0.3119662,1.867656,0.7708281,0.9423036,6.886551,2.050309,1.814625,1.846667,1.864302,1.981069,1.362274,0.7466011,0.4916576
141,ve2RuACT,1.931433e-12,1.372908e-11,-3.480688e-13,-5.359859e-13,8.942978e-15,1.259084e-13,3.398025e-13,8.534798e-14,-3.983155e-15,-2.399418e-12,-2.839069e-15,-4.995704e-13,2.930601e-12
