,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
11,v23,0.1665404,0.7969115,1.871285,1.934254,1.937883,1.939257,1.940503,1.940301,1.940248,1.939731,1.939192,1.935783,1.93291,1.658991,0.1876324
12,v24,0.1665404,0.7969115,1.871285,1.934254,1.937883,1.939257,1.940503,1.940301,1.940248,1.939731,1.939192,1.935783,1.93291,1.658991,0.1876324
13,v25,0.01438059,0.01395014,0.01407548,0.01420187,0.01426805,0.01429456,0.01431768,0.01431547,0.01431307,0.01430218,0.01429279,0.01424661,0.01418442,0.01397584,0.01436759
14,v112,4.051355,7.116757,8.090269,8.138352,8.154359,8.160888,8.166704,8.165712,8.165361,8.162969,8.160632,8.14905,8.134081,7.983243,4.315877
15,v113,2.025677,3.558377,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157937
16,v121,4.051355,7.116757,8.090269,8.138352,8.154359,8.160888,8.166704,8.165712,8.165361,8.162969,8.160632,8.14905,8.134081,7.983243,4.315877
17,v122,2.025677,3.558377,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157938
18,v123,2.025677,3.558377,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157938
19,v124,2.025677,3.55838,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157939
20,v131,2.025677,3.558378,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157938
21,vlin,2.025677,3.558377,4.045134,4.069176,4.077179,4.080444,4.083352,4.082856,4.08268,4.081485,4.080316,4.074525,4.067041,3.991621,2.157938
22,v2out,4.051355,7.116757,8.090269,8.138352,8.154359,8.160888,8.166704,8.165712,8.165361,8.162969,8.160632,8.14905,8.134081,7.983243,4.315877
23,v51,2.265815,3.462965,2.974681,2.940804,2.946789,2.949335,2.951581,2.951189,2.951031,2.95011,2.949246,2.945696,2.939582,3.12196,2.402348
24,v52,2.265815,3.462965,2.974681,2.940804,2.946789,2.949335,2.951581,2.951189,2.951031,2.95011,2.949246,2.945696,2.939582,3.12196,2.402348
25,v55,1.132907,1.731484,1.48737,1.470402,1.473395,1.474668,1.47579,1.475595,1.475515,1.475055,1.474623,1.472848,1.469791,1.56098,1.201177
26,v56,1.132907,1.731483,1.48734,1.470402,1.473395,1.474668,1.47579,1.475595,1.475515,1.475055,1.474623,1.472848,1.469791,1.56098,1.201174
27,v57,1.132907,1.731483,1.48734,1.470402,1.473395,1.474668,1.47579,1.475595,1.475515,1.475055,1.474623,1.472848,1.469791,1.56098,1.201174
28,v58,0.06596596,0.06092432,0.06272264,0.0628597,0.06283536,0.06282502,0.06281591,0.0628175,0.06281814,0.06282188,0.06282538,0.0628398,0.06286468,0.06214574,0.06527625
29,v59,0.06596597,0.06092427,0.06272268,0.0628597,0.06283536,0.06282502,0.06281591,0.0628175,0.06281814,0.06282188,0.06282538,0.0628398,0.06286468,0.06214575,0.06527597
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,1.132907,1.731483,1.48734,1.470402,1.473395,1.474668,1.47579,1.475595,1.475515,1.475055,1.474623,1.472848,1.469791,1.56098,1.201174
32,vdhap_in,19.77666,17.45401,18.39494,18.45966,18.44823,18.44337,18.43908,18.43983,18.44013,18.44189,18.44354,18.45032,18.46199,18.11348,19.50219
33,vgap_in,19.77666,17.45401,18.39494,18.45966,18.44823,18.44337,18.43908,18.43983,18.44013,18.44189,18.44354,18.45032,18.46199,18.11348,19.50219
34,vpga_in,19.77666,17.45401,18.39494,18.45966,18.44823,18.44337,18.43908,18.43983,18.44013,18.44189,18.44354,18.45032,18.46199,18.11348,19.50219
35,vpga_use,0.01067209,0.02186178,0.01457716,0.01416673,0.01422097,0.01424428,0.0142648,0.01426121,0.01425972,0.0142513,0.01424348,0.01421277,0.01415639,0.01637281,0.01182179
36,Vbf1,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
37,Vbf2,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
38,Vbf3,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
39,Vbf4,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
40,Vbf5,41.32544,72.59844,82.64225,83.18699,83.39185,83.48102,83.5573,83.54469,83.53628,83.50415,83.47654,83.41648,83.13769,81.51268,44.03326
41,Vbf6,65.61763,117.0312,135.1414,135.6001,135.4721,135.3987,135.3324,135.3382,135.3447,135.3763,135.4078,135.6066,135.6112,133.0434,69.97941
42,Vbf7,65.61763,117.0312,135.1414,135.6001,135.4721,135.3987,135.3324,135.3382,135.3447,135.3763,135.4078,135.6066,135.6112,133.0434,69.97943
43,Vbf8,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
44,Vbf9,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0129
45,Vbf10,106.9431,189.6273,217.7837,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.749,214.556,114.0086
46,Vbf11,63.63456,112.5442,128.9381,129.6026,129.7235,129.7686,129.8056,129.7972,129.7928,129.7788,129.7686,129.8024,129.5651,127.0681,67.83086
47,Vqi,131.2353,234.0623,270.2828,271.2001,270.9443,270.7975,270.6648,270.6764,270.6894,270.7527,270.8155,271.2132,271.2224,266.0868,139.9588
48,Vipc,12861.31,22872.2,26329.08,26477.55,26518.96,26542.53,26571.01,26563.71,26560.36,26555.05,26544.78,26528.51,26468.99,25941.1,13713.86
49,Vicp,12858.55,22866.76,26320.83,26466.43,26505.5,26528.0,26555.52,26548.31,26545.05,26540.17,26530.32,26515.81,26458.38,25933.88,13710.91
50,Vinc,52.43631,103.6938,157.211,212.2347,256.9613,277.6616,296.1124,294.3187,292.5251,284.4012,276.2776,242.5327,202.3824,137.5433,56.24485
51,Vinp,57.95592,114.609,173.7596,234.5752,284.0098,306.8891,327.2821,325.2996,323.3172,314.3382,305.3595,268.0625,223.6858,152.0215,62.16536
52,Vdp,47.09941,94.75489,148.9239,206.771,253.8473,275.6336,295.0484,293.1639,291.2768,282.724,274.1746,238.6458,196.4013,128.4596,50.57175
53,Vdc,47.08932,94.73233,148.8772,206.6841,253.7184,275.4827,294.8764,292.9939,291.109,282.5655,274.0252,238.5315,196.3226,128.4239,50.56086
54,Vfp,8.102623,14.40949,16.58732,16.68086,16.70694,16.72179,16.73974,16.73514,16.73303,16.72968,16.72321,16.71296,16.67546,16.34289,8.639733
55,Vfc,8.100888,14.40606,16.58212,16.67385,16.69847,16.71264,16.72998,16.72544,16.72338,16.72031,16.7141,16.70496,16.66878,16.33834,8.637872
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.482397,1.667242,2.130513,2.16109,2.160822,2.160649,2.160508,2.160537,2.16056,2.160616,2.160649,2.160369,2.160933,2.022719,1.489903
58,VgPQH2,359.3907,506.2788,666.6866,1071.928,1766.036,845.586,405.332,3066.236,828.8171,413.0646,484.6137,769.2312,681.1932,265.6584,458.5252
59,Vbf12,6.765971e-10,3.260535e-07,-2.053437e-09,-2.367089e-09,1.024724e-11,8.680613e-09,1.75374e-08,1.591413e-10,-1.880186e-09,4.185072e-10,-1.491078e-08,-6.057572e-13,-4.331006e-07,1.437515e-08,2.64712e-07
60,Vbf13,1.785667e-10,9.011245e-08,-6.119519e-10,-7.875311e-10,8.756608e-12,3.542051e-09,7.966284e-09,5.386266e-11,-7.312876e-10,1.731768e-10,-6.004485e-09,-2.73508e-13,-1.428628e-07,4.209937e-09,7.193141e-08
61,Vbf14,-6.057572e-11,-3.241121e-08,1.857981e-10,1.771197e-10,-6.200516e-12,-9.189828e-10,-2.258642e-09,-5.233466e-13,4.163136e-11,-4.24839e-11,1.456662e-09,8.576535e-14,3.654961e-08,-1.585253e-09,-2.47144e-08
62,Vbf15,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
63,Vbf16,106.9431,189.6296,217.7836,218.787,218.864,218.8798,218.8897,218.8829,218.881,218.8805,218.8843,219.0231,218.7489,214.5561,114.0127
64,vbfn2,41.32544,72.59844,82.64225,83.18699,83.39185,83.48102,83.5573,83.54469,83.53628,83.50415,83.47654,83.41648,83.13769,81.51268,44.03326
65,VsNADPH,0.6031995,0.7817742,0.8163413,0.7431998,0.691708,0.7356223,0.8422598,0.6557999,0.7316606,0.8432175,0.813973,0.7605643,0.7942559,1.017734,0.5959538
66,vA_d,19.68857,47.39397,98.65622,160.1504,208.8717,236.8137,263.1651,246.9379,254.1789,249.2118,238.5585,196.4996,150.5742,79.4264,21.188
67,vA_f,0.6774144,1.441452,2.197689,2.583965,2.749376,2.873343,2.986164,2.819269,2.920371,2.949332,2.910164,2.752272,2.556901,2.020957,0.7239561
68,vA_U,5376.304,11440.09,17441.98,20507.66,21820.44,22804.31,23699.72,22375.15,23177.55,23407.4,23096.54,21843.43,20292.87,16039.34,5745.684
69,vU_A,5297.458,11292.73,17245.38,20268.83,21545.88,22518.64,23405.61,22068.04,22881.17,23121.46,22815.27,21583.8,20063.08,15860.55,5661.177
70,vU_f,0.6674797,1.422884,2.172918,2.553873,2.71478,2.837349,2.949106,2.780573,2.883028,2.913304,2.874725,2.719558,2.527948,1.998429,0.7133083
71,vU_d,17.07113,43.08563,92.64249,153.6981,202.7804,226.1093,244.1241,241.3748,242.5793,231.3336,223.0877,186.9183,142.3281,70.18559,18.78306
72,v1,362.277,906.7203,1535.24,2518.499,4066.447,2247.269,1314.4,6860.677,2237.716,1321.934,1471.753,2018.073,1739.711,791.0896,448.4885
73,v_r1,279.6261,761.5235,1369.956,2352.125,3899.664,2080.307,1147.285,6693.587,2070.644,1154.926,1304.8,1851.24,1573.436,628.0643,360.4219
74,vS1_S2,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
75,vS2_S3,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
76,vS3_S0,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
77,vS0_S1,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
78,vz_1,1.602543,4.066143,7.072043,11.95771,19.65661,10.60119,5.958054,33.5546,10.55246,5.996344,6.742259,9.461974,8.081734,3.378041,2.029252
79,v1z_1,0.4006359,1.016536,1.768011,2.989428,4.914152,2.650296,1.489513,8.388649,2.638116,1.499086,1.685565,2.365493,2.020434,0.8445104,0.507313
80,v2z_1,0.4006359,1.016536,1.768011,2.989428,4.914152,2.650296,1.489513,8.388649,2.638116,1.499086,1.685565,2.365493,2.020434,0.8445104,0.507313
81,v3z_1,0.4006359,1.016536,1.768011,2.989428,4.914152,2.650296,1.489513,8.388649,2.638116,1.499086,1.685565,2.365493,2.020434,0.8445104,0.507313
82,v0z_1,0.4006359,1.016536,1.768011,2.989428,4.914152,2.650296,1.489513,8.388649,2.638116,1.499086,1.685565,2.365493,2.020434,0.8445104,0.507313
83,vz_2,81.04834,141.1307,158.2124,154.4163,147.1271,156.3609,161.1565,133.5348,156.5201,161.012,160.2108,157.371,158.1937,159.6473,86.03722
84,v1z_2,20.26208,35.28267,39.55311,38.60407,36.78177,39.09021,40.28913,33.38369,39.13003,40.25299,40.05271,39.34275,39.54842,39.91183,21.50931
85,v2z_2,20.26208,35.28267,39.55311,38.60407,36.78177,39.09021,40.28913,33.38369,39.13003,40.25299,40.05271,39.34275,39.54842,39.91183,21.50931
86,v3z_2,20.26208,35.28267,39.55311,38.60407,36.78177,39.09021,40.28913,33.38369,39.13003,40.25299,40.05271,39.34275,39.54842,39.91183,21.50931
87,v0z_2,20.26208,35.28267,39.55311,38.60407,36.78177,39.09021,40.28913,33.38369,39.13003,40.25299,40.05271,39.34275,39.54842,39.91183,21.50931
88,v1z,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
89,v2z,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
90,v3z,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
91,v0z,20.66272,36.2992,41.32112,41.5935,41.69592,41.74051,41.77865,41.77234,41.76814,41.75208,41.73827,41.70824,41.56885,40.75634,22.01662
92,vAB1,42.40845,73.64942,83.32852,83.54895,83.58515,83.9104,84.47591,83.63767,83.96947,84.41192,84.24801,83.90944,83.73207,83.47771,44.90002
93,vBA1,1.083005,1.051008,0.6862742,0.3619541,0.1933055,0.4293807,0.918615,0.09298591,0.433183,0.9077703,0.7714694,0.492959,0.5943795,1.965036,0.8667615
94,vAB2,69.02896,95.12069,94.90909,87.53551,84.88951,89.85788,108.547,83.99258,90.08753,107.8229,101.7363,91.3444,93.68918,147.3754,63.23524
95,vBA2,27.70352,22.52228,12.26685,4.348521,1.497666,6.376866,24.98966,0.4478939,6.55125,24.31878,18.25979,7.927923,10.55148,65.86276,19.20199
96,v3,4.978195,5.701276,4.089072,2.330652,1.322466,2.696094,5.064553,0.6866741,2.714894,5.022614,4.424474,3.049203,3.593799,8.748499,4.402297
97,v_r3,0.1372638,0.1327723,0.08316282,0.03879314,0.01613697,0.0488162,0.1148012,0.003823754,0.04938755,0.1135202,0.09576338,0.05752538,0.07134582,0.2387649,0.1117044
98,v3_n,37.40691,68.53324,80.23857,82.30691,83.1896,82.34251,80.34658,83.40914,82.38558,80.33038,80.84071,81.97517,81.21087,74.84406,40.69082
99,v_r3_n,0.9224012,1.503327,1.602235,1.411779,1.104085,1.508766,1.73903,0.5473087,1.514805,1.73532,1.692876,1.55037,1.595622,1.841123,0.9481393
100,v_pq_ox,2718.802,2551.492,2403.491,2112.204,1651.138,2247.585,2573.263,817.9757,2254.993,2569.72,2511.745,2309.589,2382.036,2756.908,2639.585
101,Ic,21.72111,42.95391,65.12277,87.91565,106.4431,115.018,122.661,121.918,121.175,117.8098,114.4447,100.4662,83.83446,56.97563,23.29875
102,Ia,99.21263,196.1949,297.4526,401.5607,486.1861,525.3523,560.2623,556.8686,553.4748,538.1041,522.7337,458.8863,382.9196,260.2401,106.4186
103,v2_1,81.07808,141.2014,158.2847,154.4627,147.1557,156.4194,161.2753,133.5512,156.5799,161.1284,160.3108,157.4351,158.2653,159.8129,86.06444
104,v2_2,1742.67,2286.394,2056.806,1360.31,891.6016,1690.151,3310.698,586.5698,1722.641,3250.251,2804.657,1836.919,2039.223,4666.894,1496.12
105,v2_00_1,1.723478,3.750903,5.0497,7.049169,9.657649,5.910397,3.368996,12.53507,5.819119,3.421377,3.878062,5.535097,5.077943,2.492874,2.187279
106,v2_01_1,3.697069,7.575801,10.01559,13.89225,19.10191,11.68453,6.937003,24.93413,11.5095,7.030556,7.847106,10.95497,10.077,5.656173,4.479907
107,v2_02_1,75.65753,129.8747,143.2194,133.5213,118.3961,138.8245,150.9693,96.08204,139.2512,150.6765,148.5856,140.945,143.1104,151.6638,79.39725
108,v2_00_2,37.04395,60.73623,65.61755,62.0801,58.51473,63.86332,69.15955,55.05521,64.02006,69.01534,67.84718,64.58233,65.42849,72.79751,38.02304
109,v2_01_2,79.46379,122.6706,130.146,122.3452,115.7365,126.2543,142.4044,109.5131,126.6237,141.819,137.2861,127.8203,129.8406,165.1729,77.87744
110,v2_02_2,1626.162,2102.988,1861.042,1175.885,717.3503,1500.033,3099.134,422.0015,1531.997,3039.416,2599.524,1644.517,1843.954,4428.924,1380.22
111,vr2_00_1,0.0005794762,0.001826623,0.002348778,0.002300206,0.002193192,0.002340194,0.00242848,0.001992244,0.002344405,0.002424286,0.002407448,0.002355077,0.002361479,0.002370645,0.0006535864
112,vr2_01_1,0.0007145633,0.001787231,0.002026666,0.001825728,0.001687437,0.001898534,0.002363988,0.00151568,0.00190547,0.002345942,0.002202417,0.001942237,0.002001741,0.003170642,0.0006973355
113,vr2_02_1,0.02844449,0.06714615,0.06784841,0.04227914,0.02471992,0.05431658,0.1139694,0.01295921,0.05550522,0.1117048,0.09533705,0.05982045,0.06724596,0.1600147,0.02583567
114,vr2_1,0.02973853,0.07076,0.07222385,0.04640508,0.02860055,0.05855531,0.1187618,0.01646714,0.05975509,0.116475,0.09994691,0.06411777,0.07160918,0.1655559,0.02718659
115,vr2_00_2,33.92592,58.91681,66.659,66.83511,66.86386,67.1241,67.57637,66.90544,67.17133,67.5252,67.39413,67.1234,66.98162,66.77828,35.91908
116,vr2_01_2,41.8347,57.64623,57.51737,53.04861,51.44491,54.4559,65.78179,50.90102,54.59506,65.34304,61.65447,55.35682,56.77789,89.31325,38.32339
117,vr2_02_2,1665.307,2165.765,1925.558,1228.469,753.6362,1557.97,3171.381,435.2088,1590.322,3111.386,2668.866,1704.977,1907.382,4507.424,1419.848
118,vr2_2,1741.067,2282.328,2049.734,1348.353,871.945,1679.55,3304.74,553.0152,1712.088,3244.254,2797.915,1827.457,2031.141,4663.516,1494.091
119,vP680qU,0.1782584,0.6080309,1.621605,4.115969,8.729197,4.774539,2.584267,17.78463,5.015632,2.497498,2.794159,3.629862,2.491467,0.5589618,0.2425612
120,vP680qA,0.1809116,0.6159651,1.640091,4.164467,8.840436,4.835108,2.616741,18.03213,5.080598,2.528384,2.828605,3.673526,2.520003,0.5652628,0.246182
121,vU_P680,82.82914,145.8049,166.9061,170.49,175.5129,171.7366,169.6989,184.874,172.0882,169.5058,169.7472,170.4628,168.7669,163.5843,88.30903
122,vP680_d,0.1782584,0.6080309,1.621605,4.115969,8.729197,4.774539,2.584267,17.78463,5.015632,2.497498,2.794159,3.629862,2.491467,0.5589617,0.2425581
123,vP680_f,9.837134e-07,3.482955e-05,6.433461e-08,3.748576e-07,-3.550993e-08,-4.349489e-06,-2.153795e-05,1.962248e-07,-5.923325e-06,8.199752e-10,1.491904e-07,8.096929e-09,-4.305694e-05,1.544209e-08,-6.969776e-05
124,Vva,0.0,0.0,0.01913368,0.02503673,0.02347543,0.02255823,0.02176272,0.0218364,0.02191225,0.02226494,0.0226211,0.02410217,0.02508429,0.00932318,0.0
125,Vaz,0.0,0.0,0.01677596,0.05553436,0.07289688,0.07831777,0.08224589,0.08190441,0.08154818,0.07983143,0.0779818,0.06822031,0.0501897,0.00317892,0.0
126,Vza,1.643669e-11,9.133399e-12,0.01677584,0.05553425,0.07289687,0.07831777,0.08224599,0.08190441,0.0815482,0.07983142,0.07798181,0.06822028,0.05018965,0.003179043,1.635899e-11
127,Vav,3.46004e-10,2.050607e-10,0.01913349,0.0250366,0.02347542,0.02255823,0.0217628,0.02183641,0.02191228,0.02226494,0.0226211,0.02410213,0.02508423,0.009323463,3.449637e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,3.830457e-14,-9.411495e-11,-4.91015e-15,4.643846e-14,2.970376e-14,2.856384e-14,2.013042e-11,-1.714535e-14,1.227493e-12,-5.342757e-16,2.851983e-13,1.230592e-16,1.367165e-11,2.714318e-14,-2.70786e-11
132,ve2FBPase,5.381536e-14,3.467563e-12,-3.297412e-14,3.901985e-13,-1.057113e-13,4.503258e-14,3.007915e-12,-4.238936e-15,1.264264e-12,1.01725e-13,3.402295e-13,7.838897e-14,1.607232e-12,8.770099e-13,-3.290604e-12
133,ve2SBPase,3.972335e-14,1.147117e-11,-2.324471e-13,1.274623e-12,-1.646894e-13,3.766312e-14,1.287566e-11,-5.957097e-14,4.837153e-12,3.003043e-14,6.036891e-13,2.248471e-14,6.860533e-12,3.700219e-12,-1.46713e-11
134,ve2PRK,3.713832e-14,-9.870237e-11,1.352556e-15,2.464358e-14,2.503046e-14,2.461309e-14,1.780495e-11,-1.686573e-14,-1.92313e-14,-5.491326e-16,2.693323e-13,1.145618e-16,1.310305e-11,-2.65674e-13,-2.597283e-11
135,ve2ATPase,4.187381e-15,-1.110362e-11,1.513964e-16,2.772958e-15,2.814528e-15,2.767722e-15,2.002136e-12,-1.897156e-15,-2.254288e-15,-6.184698e-17,3.029201e-14,1.290996e-17,1.473767e-12,-2.986215e-14,-2.921883e-12
136,ve2ATPGPP,4.467092e-14,-5.401626e-11,-1.110952e-13,7.608157e-13,8.0665e-14,3.795645e-14,2.319631e-11,-1.636031e-14,5.808742e-12,-3.875331e-16,2.943643e-13,1.470151e-16,1.369718e-11,3.2274e-12,-2.815376e-11
137,ve2MDH,1.34414e-16,-3.936507e-13,-1.409463e-18,9.164219e-17,8.180305e-17,8.565197e-17,6.10846e-14,-6.562134e-17,-1.593777e-17,-2.276825e-18,1.014596e-15,4.065758e-19,5.010974e-14,-7.322701e-16,-9.868622e-14
138,ve2Fd,7.398096,12.55109,13.407,13.93107,14.2544,13.96707,13.12392,14.45686,13.99091,13.11859,13.37593,13.79557,13.55668,11.15745,7.886701
139,veFd2Thio,2.278911e-12,-3.41742e-10,-3.892224e-13,2.600342e-12,-1.057945e-13,2.034243e-13,9.537707e-11,-1.33149e-13,1.374141e-11,1.296909e-13,2.090908e-12,1.032885e-13,6.360425e-11,7.721997e-12,-1.278046e-10
140,veFd2Calvin,0.7085162,1.602481,1.926424,1.728101,1.605744,1.714479,2.033547,1.529129,1.705457,2.035565,1.938181,1.779379,1.869781,2.777715,0.7471527
141,ve2RuACT,4.733744e-15,-5.786628e-12,-1.168883e-14,7.992347e-14,8.495293e-15,4.024199e-15,2.463456e-12,-1.739607e-15,6.142127e-13,-4.137424e-17,3.128317e-14,1.559739e-17,1.455952e-12,3.400081e-13,-2.991269e-12
