,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
15,v113,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
16,v121,5.550982,9.061084,9.549889,9.603135,9.633349,9.634959,9.63495,9.63046,9.625579,10.71597,9.622783,9.608051,9.58787,9.527664,6.643398
17,v122,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
18,v123,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
19,v124,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
20,v131,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
21,vlin,2.775491,4.530542,4.774945,4.801567,4.816674,4.81748,4.817475,4.81523,4.812789,5.357985,4.811391,4.804025,4.793935,4.763832,3.321699
22,v2out,5.550982,9.061084,9.549889,9.603135,9.633349,9.634959,9.63495,9.63046,9.625579,10.71597,9.622783,9.608051,9.58787,9.527664,6.643398
23,v51,1.925979,2.625596,2.401687,2.415058,2.423197,2.423631,2.423628,2.422418,2.421102,2.956278,2.420349,2.416381,2.410959,2.401487,2.254749
24,v52,1.925979,2.625595,2.401687,2.415058,2.423197,2.423631,2.423628,2.422418,2.421102,2.956278,2.420349,2.416381,2.410959,2.401487,2.254749
25,v55,0.9629895,1.312919,1.200844,1.207529,1.211598,1.211815,1.211814,1.211209,1.210551,1.478139,1.210174,1.20819,1.20548,1.200743,1.127376
26,v56,0.9629895,1.312796,1.200844,1.207529,1.211598,1.211815,1.211814,1.211209,1.210551,1.478139,1.210174,1.20819,1.205479,1.200743,1.127375
27,v57,0.9629895,1.312795,1.200844,1.207529,1.211598,1.211815,1.211814,1.211209,1.210551,1.478139,1.210174,1.20819,1.205479,1.200743,1.127375
28,v58,0.06783902,0.06421775,0.0652793,0.06521351,0.06517362,0.06517149,0.06517151,0.06517743,0.06518388,0.06279698,0.06518757,0.06520702,0.06523367,0.06528029,0.06602338
29,v59,0.06783903,0.06421813,0.0652793,0.06521351,0.06517362,0.06517149,0.06517151,0.06517743,0.06518388,0.06279686,0.06518756,0.06520702,0.06523364,0.06528029,0.06602338
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.9629895,1.312794,1.200844,1.207529,1.211598,1.211815,1.211814,1.211209,1.210551,1.478139,1.210174,1.20819,1.205479,1.200743,1.127375
32,vdhap_in,20.49573,19.06454,19.50351,19.47696,19.46082,19.45996,19.45996,19.46236,19.46497,18.4301,19.46646,19.47433,19.48509,19.50391,19.7992
33,vgap_in,20.49573,19.06454,19.50351,19.47696,19.46082,19.45996,19.45996,19.46236,19.46497,18.4301,19.46646,19.47433,19.48509,19.50391,19.7992
34,vpga_in,20.49573,19.06454,19.50351,19.47696,19.46082,19.45996,19.45996,19.46236,19.46497,18.4301,19.46646,19.47433,19.48509,19.50391,19.7992
35,vpga_use,0.00747261,0.01205021,0.009648837,0.009746872,0.009807724,0.009810975,0.009810957,0.009801892,0.009792041,0.01144057,0.009786406,0.009756749,0.009716321,0.009656406,0.009794545
36,Vbf1,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
37,Vbf2,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
38,Vbf3,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
39,Vbf4,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
40,Vbf5,38.91108,63.51622,66.94569,67.3189,67.5307,67.54196,67.54189,67.51042,67.47621,83.92755,67.45661,67.35335,67.21192,66.78985,46.56781
41,Vbf6,68.28218,112.6402,119.5689,120.2357,120.6127,120.6329,120.6327,120.5767,120.5158,113.4347,120.4809,120.2971,120.0452,119.2781,81.82826
42,Vbf7,68.28218,112.6402,119.5689,120.2357,120.6126,120.6329,120.6327,120.5767,120.5158,113.4347,120.4809,120.2971,120.0455,119.2781,81.82826
43,Vbf8,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
44,Vbf9,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3628,187.9375,187.6504,187.257,186.0679,128.3961
45,Vbf10,107.1933,176.1565,186.5146,187.5546,188.1432,188.1748,188.1746,188.0871,187.992,197.3631,187.9375,187.6504,187.2581,186.0679,128.396
46,Vbf11,62.70572,102.8638,108.7813,109.3878,109.7314,109.7497,109.7496,109.6985,109.643,120.7252,109.6112,109.4437,109.2142,108.5227,75.0918
47,Vqi,136.5644,225.2805,239.1379,240.4714,241.2254,241.2657,241.2655,241.1534,241.0316,226.8694,240.9618,240.5941,240.0904,238.5562,163.6565
48,Vipc,12892.04,21237.02,22509.2,22654.92,22745.21,22751.76,22751.54,22737.61,22726.08,23859.16,22715.3,22669.24,22611.54,22450.93,15451.33
49,Vicp,12889.2,21231.63,22500.7,22642.95,22730.77,22737.18,22736.93,22723.4,22712.28,23845.48,22701.76,22656.91,22600.69,22443.36,15447.84
50,Vinc,54.15694,102.6379,162.0078,228.6372,276.0886,278.7914,279.4055,271.6659,263.926,261.346,258.7662,235.5468,207.1678,144.2228,66.4639
51,Vinp,59.85767,113.4419,179.0613,252.7043,305.1505,308.1378,308.8167,300.2623,291.7077,288.8561,286.0047,260.3412,228.9749,159.4042,73.4601
52,Vdp,48.89161,94.67432,156.386,226.4618,276.3824,279.225,279.8721,271.7288,263.5839,260.1487,258.156,233.7299,203.8784,137.695,60.23556
53,Vdc,48.88082,94.6503,156.3269,226.3421,276.2069,279.0461,279.6924,271.559,263.4237,259.9996,258.0022,233.6027,203.7806,137.6486,60.22195
54,Vfp,8.121986,13.37932,14.18079,14.2726,14.32948,14.33361,14.33347,14.32469,14.31743,15.03127,14.31064,14.28162,14.24527,14.14409,9.734339
55,Vfc,8.120194,13.37593,14.17544,14.26506,14.32039,14.32442,14.32427,14.31574,14.30873,15.02265,14.30211,14.27386,14.23843,14.13932,9.73214
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.34797,1.577325,1.769711,1.76966,1.76931,1.769292,1.769292,1.769344,1.769401,1.772961,1.769434,1.769604,1.769829,1.766603,1.378019
58,VgPQH2,489.6129,696.5425,604.6679,595.3624,1114.59,632.2531,747.377,607.4235,340.8683,540.6793,419.8761,572.2267,614.2572,598.0245,360.7147
59,Vbf12,-4.180708e-09,-1.119368e-07,-1.213272e-09,2.096532e-11,2.432993e-07,-1.057937e-10,9.2235e-10,-1.583594e-11,5.654927e-09,6.116201e-12,-6.91513e-09,-2.206949e-08,1.41195e-06,1.607922e-09,6.38833e-09
60,Vbf13,-1.134602e-09,-3.128645e-08,-3.525093e-10,8.42705e-12,1.100839e-07,-4.4534e-11,4.261739e-10,-7.776699e-12,2.50066e-09,-5.266252e-11,-2.068729e-09,-8.882735e-09,5.192677e-07,4.472865e-10,1.738315e-09
61,Vbf14,4.140519e-10,9.094208e-09,2.779303e-11,-3.223239e-12,-2.365266e-08,-1.054298e-11,-9.296752e-11,5.192085e-12,-5.771067e-10,-3.211829e-12,-5.832121e-11,2.21281e-09,-1.336199e-07,3.088521e-11,-5.779097e-10
62,Vbf15,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
63,Vbf16,107.1933,176.1564,186.5146,187.5546,188.1434,188.1748,188.1746,188.0871,187.992,197.3623,187.9375,187.6504,187.2571,186.0679,128.3961
64,vbfn2,38.91108,63.51622,66.94569,67.3189,67.5307,67.54196,67.54189,67.51042,67.47621,83.92755,67.45661,67.35335,67.21192,66.78985,46.56781
65,VsNADPH,0.6302507,0.7142526,0.7342824,0.7240142,0.6790704,0.7120481,0.7001102,0.7162312,0.7819012,0.1266448,0.7545494,0.7262578,0.7248988,0.7386324,0.6882146
66,vA_d,23.71278,54.55421,120.2192,197.7592,249.4745,255.9594,255.6654,247.8817,242.5529,220.9299,235.0376,206.0205,172.6046,99.70061,30.61756
67,vA_f,0.7878442,1.541914,2.180252,2.492727,2.58688,2.62786,2.618748,2.613509,2.635013,2.553046,2.605818,2.517699,2.412025,2.048258,0.9895871
68,vA_U,6252.731,12237.41,17303.59,19783.55,20530.8,20856.03,20783.71,20742.14,20912.8,20262.27,20681.1,19981.73,19143.05,16256.01,7853.866
69,vU_A,6174.764,12099.31,17119.46,19551.21,20260.48,20587.13,20513.35,20478.63,20658.63,19991.27,20429.14,19744.6,18926.1,16084.88,7759.719
70,vU_f,0.7780202,1.524513,2.157052,2.463452,2.552821,2.593979,2.584682,2.580307,2.602987,2.5189,2.574071,2.48782,2.384688,2.026695,0.9777246
71,vU_d,21.51348,51.12175,113.4242,187.1335,240.5092,242.8676,243.9139,234.8648,223.9528,206.0157,219.2908,194.6867,163.4189,93.80748,27.28568
72,v1,473.7816,1139.231,1334.079,1449.887,2494.748,1578.308,1801.281,1523.085,994.5418,1442.858,1147.286,1415.876,1451.209,1265.382,483.5924
73,v_r1,395.9594,1012.198,1200.188,1315.249,2359.688,1443.224,1666.198,1388.064,859.5893,1275.003,1012.373,1281.169,1316.784,1131.803,390.4568
74,vS1_S2,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
75,vS2_S3,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
76,vS3_S0,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
77,vS0_S1,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
78,vz_1,2.214204,5.369759,6.312335,6.895577,12.20527,7.544937,8.678748,7.264667,4.577421,6.591236,5.354451,6.722025,6.904045,5.96509,2.187554
79,v1z_1,0.5535511,1.34244,1.578084,1.723894,3.051318,1.886234,2.169687,1.816167,1.144355,1.647809,1.338613,1.680506,1.726011,1.491273,0.5468885
80,v2z_1,0.5535511,1.34244,1.578084,1.723894,3.051318,1.886234,2.169687,1.816167,1.144355,1.647809,1.338613,1.680506,1.726011,1.491273,0.5468885
81,v3z_1,0.5535511,1.34244,1.578084,1.723894,3.051318,1.886234,2.169687,1.816167,1.144355,1.647809,1.338613,1.680506,1.726011,1.491273,0.5468885
82,v0z_1,0.5535511,1.34244,1.578084,1.723894,3.051318,1.886234,2.169687,1.816167,1.144355,1.647809,1.338613,1.680506,1.726011,1.491273,0.5468885
83,vz_2,75.60795,121.6627,127.579,127.7422,122.8562,127.539,126.405,127.7562,130.375,161.2639,129.5588,127.9847,127.5197,127.6146,90.94807
84,v1z_2,18.90199,30.41567,31.89476,31.93555,30.71404,31.88475,31.60126,31.93905,32.59375,40.31596,32.38969,31.99617,31.87992,31.90365,22.73702
85,v2z_2,18.90199,30.41567,31.89476,31.93555,30.71404,31.88475,31.60126,31.93905,32.59375,40.31596,32.38969,31.99617,31.87992,31.90365,22.73702
86,v3z_2,18.90199,30.41567,31.89476,31.93555,30.71404,31.88475,31.60126,31.93905,32.59375,40.31596,32.38969,31.99617,31.87992,31.90365,22.73702
87,v0z_2,18.90199,30.41567,31.89476,31.93555,30.71404,31.88475,31.60126,31.93905,32.59375,40.31596,32.38969,31.99617,31.87992,31.90365,22.73702
88,v1z,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
89,v2z,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
90,v3z,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
91,v0z,19.45554,31.75811,33.47284,33.65945,33.76536,33.77098,33.77095,33.75521,33.73811,41.96377,33.72831,33.67668,33.60594,33.39493,23.28391
92,vAB1,39.49686,64.06353,67.46072,67.79025,67.76141,67.96699,67.89751,67.9559,68.30778,84.71705,68.12183,67.84154,67.67939,67.33783,47.50392
93,vBA1,0.5857786,0.5473071,0.5150377,0.4713515,0.2306759,0.4250263,0.3556212,0.4454791,0.8315739,0.7894995,0.6652189,0.4881815,0.4674531,0.5479741,0.9361022
94,vAB2,51.76785,72.8833,77.09055,76.81398,70.22961,75.7083,73.46034,76.36138,93.41057,100.8078,85.24893,77.52374,76.36579,77.62885,71.94529
95,vBA2,12.85677,9.367084,10.14487,9.495085,2.698875,8.166338,5.918443,8.85096,25.93436,16.88022,17.79232,10.17039,9.153865,10.83899,25.37748
96,v3,3.147421,3.262286,3.067137,2.826508,1.504069,2.581596,2.211654,2.688141,4.4201,4.563394,3.735284,2.909883,2.811414,3.240992,4.577015
97,v_r3,0.07578976,0.06706579,0.06374926,0.05801784,0.02439202,0.05154809,0.0418741,0.05439603,0.1049571,0.09744368,0.08400966,0.06034278,0.05743852,0.06806178,0.1193849
98,v3_n,36.66826,61.56315,65.27507,65.88399,67.18425,66.32642,66.64098,66.20195,64.61265,81.1409,65.21528,65.84662,65.78521,64.95222,43.13945
99,v_r3_n,0.8288089,1.242153,1.332773,1.333581,1.133237,1.314506,1.268869,1.325269,1.45158,1.679308,1.409939,1.34281,1.327082,1.335301,1.029264
100,v_pq_ox,2623.022,2423.674,2469.535,2459.021,2090.492,2417.544,2336.0,2437.737,2656.323,2477.818,2587.164,2474.166,2451.046,2478.734,2708.365
101,Ic,22.43386,42.51652,67.10979,94.71021,114.3664,115.486,115.7404,112.5343,109.3282,108.2594,107.1908,97.57243,85.81676,59.74255,27.53187
102,Ia,102.4682,194.1971,306.5285,432.5953,522.3761,527.4899,528.652,514.008,499.3638,494.4823,489.6011,445.6686,391.9738,272.8781,125.7537
103,v2_1,75.62799,121.7025,127.6299,127.7944,122.8843,127.5885,126.4471,127.8076,130.4644,161.3549,129.632,128.0389,127.5706,127.6658,90.98657
104,v2_2,1263.433,1514.871,1834.144,1878.177,1073.354,1786.186,1534.102,1851.622,3148.518,2536.461,2596.506,1949.013,1820.796,1844.576,1997.244
105,v2_00_1,1.958041,4.048777,3.706431,3.631259,5.720521,3.79359,4.301316,3.680184,2.345905,4.320509,2.764998,3.521228,3.72532,3.692409,1.850046
106,v2_01_1,3.969598,8.008076,7.394944,7.254422,11.30937,7.56185,8.533287,7.347109,4.937194,8.673664,5.664402,7.048211,7.431043,7.368796,3.928833
107,v2_02_1,69.70035,109.6457,116.5285,116.9087,105.8545,116.233,113.6125,116.7803,123.1813,148.3607,121.2026,117.4695,116.4143,116.6046,85.20769
108,v2_00_2,32.71082,50.39646,53.26439,53.36815,49.96686,53.1087,52.18512,53.31695,56.61409,67.91741,55.3824,53.60025,53.17091,53.3497,40.61031
109,v2_01_2,66.31568,99.67915,106.2713,106.6173,98.78363,105.8628,103.5289,106.4418,119.1501,136.348,113.457,107.2881,106.0621,106.4679,86.24172
110,v2_02_2,1164.407,1364.796,1674.608,1718.192,924.6037,1627.215,1378.388,1691.863,2972.754,2332.196,2427.667,1788.124,1661.563,1684.758,1870.392
111,vr2_00_1,0.0005018901,0.001353056,0.001500982,0.001511002,0.001453003,0.001512985,0.001498,0.00151525,0.001554246,0.002438275,0.00154027,0.001515085,0.001505686,0.001498352,0.0007333832
112,vr2_01_1,0.0004983475,0.001166163,0.001299427,0.001297072,0.001140855,0.001276751,0.001227826,0.001289903,0.001610169,0.002198022,0.001460244,0.001311602,0.001287072,0.001308591,0.0008414533
113,vr2_02_1,0.01903327,0.03733432,0.04803802,0.04933171,0.02585036,0.04670486,0.039345,0.04860335,0.0862602,0.08638572,0.07023746,0.05139688,0.04765254,0.04833479,0.03692685
114,vr2_1,0.02003351,0.03985354,0.05083843,0.05213978,0.02844421,0.0494946,0.04207083,0.05140851,0.08942461,0.09102201,0.07323797,0.05422357,0.0504453,0.05114173,0.03850169
115,vr2_00_2,31.59672,51.24866,53.96593,54.22941,54.20626,54.37073,54.31516,54.36187,54.6433,67.76953,54.49459,54.27042,54.14076,53.86768,38.00199
116,vr2_01_2,31.3737,44.16984,46.71926,46.55153,42.56115,45.88141,44.51908,46.2772,56.60943,61.09191,51.66329,46.98165,46.27994,47.04553,43.6019
117,vr2_02_2,1198.248,1414.083,1727.146,1770.501,964.3831,1678.389,1426.589,1743.718,3032.688,2401.009,2484.994,1841.039,1713.468,1737.698,1913.453
118,vr2_2,1261.219,1509.501,1827.832,1871.282,1061.15,1778.641,1525.423,1844.358,3143.94,2529.87,2591.151,1942.291,1813.889,1838.611,1995.056
119,vP680qU,0.2877414,0.9387994,1.766144,2.818873,6.557652,3.843127,4.525874,3.58119,1.995843,2.868999,2.370246,2.821646,2.546579,1.457949,0.2793464
120,vP680qA,0.2913747,0.9495148,1.78514,2.852372,6.645144,3.893324,4.585525,3.627272,2.020399,2.907891,2.399479,2.855533,2.575771,1.47346,0.2827356
121,vU_P680,78.1099,127.9712,135.6575,137.4567,141.619,138.927,139.6097,138.602,136.9483,170.7241,137.2835,137.5284,136.9704,135.0377,93.41497
122,vP680_d,0.2877409,0.9387993,1.766144,2.818873,6.557653,3.843127,4.525874,3.58119,1.995843,2.868999,2.370247,2.821646,2.546578,1.457949,0.2793464
123,vP680_f,6.531538e-07,1.591826e-07,-6.693623e-11,-7.324927e-10,0.000694254,2.6108e-12,5.796192e-08,-2.077883e-09,1.588341e-06,-1.050135e-06,-2.45441e-07,-5.296535e-07,-0.001156461,-2.948437e-08,-3.217842e-07
124,Vva,0.0,0.0,0.02477789,0.02299719,0.02067663,0.02055677,0.02052883,0.02087702,0.02123818,0.0219813,0.02148354,0.02264175,0.02408053,0.02245713,0.0
125,Vaz,0.0,0.0,0.04271918,0.07587463,0.08688535,0.08735708,0.08746625,0.08607877,0.08457296,0.08122029,0.08350704,0.07787055,0.06840281,0.02711339,0.0
126,Vza,1.990433e-11,2.857608e-11,0.04271893,0.07587462,0.08688516,0.08735707,0.08746624,0.08607878,0.08457298,0.08122027,0.08350701,0.07787054,0.06840282,0.02711309,1.993038e-79
127,Vav,4.05817e-10,5.884994e-10,0.02477758,0.02299718,0.02067642,0.02055677,0.02052883,0.02087703,0.0212382,0.02198129,0.0214835,0.02264175,0.0240805,0.02245672,3.267474e-77
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,1.507184e-12,-7.467792e-12,-2.970668e-13,5.044133e-15,3.202915e-11,-7.481042e-13,-1.565772e-14,4.959085e-14,5.982498e-13,3.247545e-15,-1.796012e-12,3.741376e-13,1.21237e-11,-2.691675e-14,4.985327e-12
132,ve2FBPase,1.44742e-13,-3.683628e-12,-8.900903e-14,1.309734e-13,-1.587061e-11,-2.693727e-13,1.234094e-13,8.243305e-13,7.657686e-13,-6.174896e-16,-2.040081e-12,3.732386e-13,1.855302e-12,9.477432e-14,5.065016e-13
133,ve2SBPase,7.304225e-13,-1.532782e-11,-6.734927e-13,2.516522e-13,-5.375558e-11,-1.545191e-12,3.110465e-14,2.947595e-12,2.551013e-12,-2.55703e-15,-8.950107e-12,1.172619e-12,7.52264e-12,2.835599e-14,2.262141e-12
134,ve2PRK,1.489415e-12,-4.185589e-13,-9.960652e-14,3.470988e-15,3.14534e-11,-9.477844e-14,-1.508329e-14,1.122041e-14,5.228476e-13,5.221663e-15,-6.292933e-13,2.431543e-13,1.136898e-11,-2.577054e-14,4.901115e-12
135,ve2ATPase,1.675582e-13,-4.596759e-14,-1.117453e-14,3.907399e-16,3.537977e-12,-1.057566e-14,-1.696524e-15,1.261569e-15,5.881379e-14,5.88015e-16,-7.057316e-14,2.734846e-14,1.278676e-12,-2.898432e-15,5.513265e-13
136,ve2ATPGPP,1.455777e-12,-2.131936e-11,-9.049009e-13,1.181434e-13,2.865431e-11,-2.255141e-12,-1.607883e-14,1.614855e-12,1.928882e-12,-1.08328e-15,-8.777671e-12,1.172814e-12,1.308663e-11,-2.355665e-14,4.803506e-12
137,ve2MDH,5.793841e-15,2.494749e-15,-6.245005e-17,1.409463e-17,1.222759e-13,-7.743914e-17,-5.814034e-17,3.577867e-17,2.048871e-15,2.740321e-17,7.334086e-16,1.059672e-15,4.307077e-14,-9.782214e-17,1.903404e-14
138,ve2Fd,7.426154,12.14796,13.47235,13.56647,14.03009,13.68634,13.81567,13.64179,12.78966,16.21805,13.17724,13.53778,13.56394,13.43111,8.652048
139,veFd2Thio,7.004126e-12,-4.979978e-11,-2.172894e-12,5.253586e-13,5.734983e-11,-5.171435e-12,8.502201e-14,5.62634e-12,7.109417e-12,5.548446e-14,-2.290791e-11,3.734674e-12,6.170408e-11,1.873007e-14,2.296964e-11
140,veFd2Calvin,0.8853007,1.722105,1.901694,1.866076,1.690635,1.820713,1.771772,1.837574,2.160041,0.8626449,2.013373,1.876931,1.867031,1.9173,1.195051
141,ve2RuACT,1.547634e-13,-2.258423e-12,-9.576367e-14,1.239131e-14,3.057327e-12,-2.388322e-13,-1.708355e-15,1.69424e-13,2.034287e-13,-1.119826e-16,-9.263712e-13,1.239174e-13,1.390107e-12,-2.510482e-15,5.107054e-13
