,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
28,v58,0.07666691,0.07211066,0.06664008,0.06444234,0.06525205,0.0652316,0.06521224,0.06519486,0.06521182,0.06523383,0.06517738,0.0649735,0.07257169
29,v59,0.07666663,0.07211023,0.06663996,0.06444229,0.06525204,0.0652316,0.06521224,0.06519487,0.06521182,0.06523383,0.06517738,0.06497341,0.072572
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.3746519,0.642131,1.069307,1.28837,1.203609,1.205687,1.207659,1.209429,1.207702,1.20546,1.211214,1.2322,0.6119638
32,vdhap_in,24.05467,22.11744,20.03886,19.15946,19.49252,19.48427,19.47644,19.46942,19.47627,19.48517,19.46234,19.37938,22.29932
33,vgap_in,24.05467,22.11744,20.03886,19.15946,19.49252,19.48427,19.47644,19.46942,19.47627,19.48517,19.46234,19.37938,22.29932
34,vpga_in,24.05467,22.11744,20.03886,19.15946,19.49252,19.48427,19.47644,19.46942,19.47627,19.48517,19.46234,19.37938,22.29932
35,vpga_use,0.00147782,0.003718945,0.008947569,0.01146332,0.009703986,0.009732011,0.00976112,0.009787464,0.009761756,0.009728699,0.009861838,0.01137212,0.003423859
36,Vbf1,40.16695,70.96699,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
37,Vbf2,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
38,Vbf3,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
39,Vbf4,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
40,Vbf5,15.54553,27.16986,47.00219,69.44374,71.83105,72.02206,72.15485,72.27301,72.15821,72.00192,71.45922,55.99256,25.84014
41,Vbf6,24.62142,43.79715,76.63514,114.7968,118.8929,118.9667,118.9996,119.0077,118.9971,118.9666,118.4594,91.64689,41.60234
42,Vbf7,24.62142,43.79727,76.63514,114.7968,118.8929,118.9667,118.9996,119.0077,118.9971,118.9669,118.4594,91.64689,41.60234
43,Vbf8,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
44,Vbf9,40.16695,70.96661,123.6374,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9683,189.9186,147.6395,67.44249
45,Vbf10,40.16695,70.96484,123.6369,184.2405,190.7239,190.9887,191.1544,191.2808,191.1553,190.9683,189.9186,147.6312,67.44247
46,Vbf11,23.91094,42.11872,73.23585,108.8774,112.6846,112.8802,113.0083,113.1132,113.0101,112.8628,112.1793,87.3957,40.03546
47,Vqi,49.24284,87.5943,153.2703,229.5936,237.7858,237.9334,237.9991,238.0154,237.9942,237.9332,236.9187,183.2938,83.20468
48,Vipc,4824.131,8528.119,14875.59,22220.5,23016.48,23059.73,23081.72,23103.75,23081.97,23052.6,22913.2,17776.6,8104.001
49,Vicp,4823.12,8526.285,14872.26,22214.67,23008.14,23050.13,23071.16,23092.24,23071.38,23043.15,22906.15,17772.5,8102.269
50,Vinc,19.23779,34.92818,63.44377,111.1971,158.9505,183.18,201.5286,219.8772,202.1208,180.3527,134.4153,78.11976,32.99075
51,Vinp,21.26282,38.60483,70.12206,122.9021,175.6821,202.4621,222.7422,243.0222,223.3966,199.3372,148.5643,86.34289,36.46346
52,Vdp,17.21322,31.39774,57.41877,103.0661,152.8462,178.3336,197.6424,216.952,198.2659,175.3607,127.0763,71.04155,29.6253
53,Vdc,17.20962,31.39099,57.40591,103.039,152.7909,178.2593,197.552,216.8439,198.1749,175.2888,127.0372,71.02516,29.61897
54,Vfp,3.039202,5.372715,9.37162,13.99892,14.50038,14.52763,14.54148,14.55536,14.54164,14.52314,14.43532,11.19926,5.105521
55,Vfc,3.038566,5.371559,9.369521,13.99524,14.49513,14.52158,14.53483,14.54811,14.53497,14.51718,14.43087,11.19667,5.104429
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.242872,1.299184,1.366125,1.626297,1.764671,1.76551,1.765455,1.765351,1.765454,1.765502,1.749168,1.408264,1.294122
58,VgPQH2,62.85876,262.6399,591.5004,374.9795,1186.724,330.5117,653.6616,540.67,663.8324,733.8834,890.4157,485.263,288.7457
59,Vbf12,5.16545e-08,3.854521e-07,-1.40088e-07,-6.753097e-08,6.934471e-08,5.743566e-11,6.496971e-09,3.847231e-07,-9.871717e-10,1.23801e-08,-3.709185e-09,-3.457117e-08,4.67796e-08
60,Vbf13,1.384489e-08,1.041971e-07,-3.784488e-08,-1.921331e-08,2.237274e-08,2.185822e-11,2.317761e-09,1.290217e-07,-3.200283e-10,4.108415e-09,-1.067148e-09,-9.244634e-09,1.255803e-08
61,Vbf14,-5.167255e-09,-3.852621e-08,1.108073e-08,6.770069e-09,-7.463458e-09,-9.029572e-12,-5.984125e-10,-2.035769e-08,6.588088e-11,-1.203858e-09,2.048394e-10,2.33491e-09,-3.296473e-09
62,Vbf15,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
63,Vbf16,40.16695,70.967,123.6373,184.2405,190.724,190.9887,191.1544,191.2807,191.1553,190.9685,189.9186,147.6394,67.44249
64,vbfn2,15.54553,27.16986,47.00219,69.44374,71.83105,72.02206,72.15485,72.27301,72.15821,72.00191,71.45922,55.99256,25.84014
65,VsNADPH,0.4979407,0.4595565,0.5196879,0.6888553,0.5834811,0.7029817,0.607125,0.6194188,0.6055584,0.6052236,0.6075658,0.5798467,0.4422268
66,vA_d,7.721183,13.67805,26.27825,59.8167,109.9683,142.5108,160.9966,183.2164,161.6205,136.0355,82.86458,34.45383,12.68158
67,vA_f,0.2726536,0.4681119,0.8578024,1.624917,2.086519,2.321877,2.369056,2.458406,2.370784,2.253255,1.882612,1.086286,0.4371
68,vA_U,2163.918,3715.174,6807.956,12896.17,16559.67,18427.6,18802.03,19511.16,18815.75,17882.97,14941.36,8621.321,3469.048
69,vU_A,2135.512,3663.234,6715.052,12747.22,16370.98,18225.84,18584.09,19280.81,18597.31,17680.02,14771.79,8509.053,3419.746
70,vU_f,0.2690746,0.4615675,0.8460966,1.606149,2.062744,2.296456,2.341596,2.429382,2.343261,2.227683,1.861245,1.072141,0.430888
71,vU_d,5.001124,11.51738,23.94917,53.94594,105.6747,130.1272,152.2353,172.0658,152.9189,129.0192,78.68007,31.15059,10.76547
72,v1,62.27018,203.0749,606.5056,793.9444,2241.578,922.4631,1527.567,1356.516,1546.759,1611.754,1638.534,663.6216,201.0968
73,v_r1,31.17912,148.7361,512.5012,655.0568,2097.916,778.419,1383.257,1211.97,1402.442,1467.749,1495.615,551.6365,149.4165
74,vS1_S2,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
75,vS2_S3,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
76,vS3_S0,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
77,vS0_S1,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
78,vz_1,0.2203907,0.8847549,2.825371,3.533915,10.82437,4.153013,7.209139,6.342902,7.306064,7.637221,7.782116,3.02214,0.8856193
79,v1z_1,0.05509767,0.2211887,0.7063428,0.8834789,2.706093,1.038253,1.802285,1.585725,1.826516,1.909305,1.945529,0.7555351,0.2214048
80,v2z_1,0.05509767,0.2211887,0.7063428,0.8834789,2.706093,1.038253,1.802285,1.585725,1.826516,1.909305,1.945529,0.7555351,0.2214048
81,v3z_1,0.05509767,0.2211887,0.7063428,0.8834789,2.706093,1.038253,1.802285,1.585725,1.826516,1.909305,1.945529,0.7555351,0.2214048
82,v0z_1,0.05509767,0.2211887,0.7063428,0.8834789,2.706093,1.038253,1.802285,1.585725,1.826516,1.909305,1.945529,0.7555351,0.2214048
83,vz_2,30.87066,53.45491,91.17904,135.3536,132.8377,139.8911,137.1006,138.2031,137.0104,136.3666,135.1363,108.963,50.79466
84,v1z_2,7.717666,13.36373,22.79476,33.83839,33.20943,34.97278,34.27514,34.55078,34.25259,34.09164,33.78408,27.24075,12.69867
85,v2z_2,7.717666,13.36373,22.79476,33.83839,33.20943,34.97278,34.27514,34.55078,34.25259,34.09164,33.78408,27.24075,12.69867
86,v3z_2,7.717666,13.36373,22.79476,33.83839,33.20943,34.97278,34.27514,34.55078,34.25259,34.09164,33.78408,27.24075,12.69867
87,v0z_2,7.717666,13.36373,22.79476,33.83839,33.20943,34.97278,34.27514,34.55078,34.25259,34.09164,33.78408,27.24075,12.69867
88,v1z,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
89,v2z,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
90,v3z,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
91,v0z,7.772764,13.58492,23.5011,34.72187,35.91553,36.01103,36.07743,36.1365,36.0791,36.00095,35.72961,27.99628,12.92007
92,vAB1,22.4637,28.19577,47.63626,70.64603,72.12846,73.10782,72.66544,72.88081,72.66018,72.47143,71.90154,56.86989,26.71998
93,vBA1,6.918168,1.025912,0.634065,1.202286,0.2974067,1.08576,0.5105899,0.6078036,0.5019672,0.4695278,0.4423172,0.8773292,0.8798421
94,vAB2,194.6931,57.71399,58.95499,101.9381,75.09062,105.615,81.58074,85.42675,81.30615,79.83828,77.65271,75.26903,50.91458
95,vBA2,179.1476,30.54414,11.95279,32.49433,3.259563,33.59297,9.425889,13.15374,9.147938,7.836376,6.193491,19.27647,25.07444
96,v3,5.630498,4.011054,3.535039,6.092354,1.934101,5.551436,3.080671,3.555917,3.036349,2.875493,2.757391,4.677079,3.620068
97,v_r3,0.3662823,0.1227928,0.08085342,0.1522832,0.0312903,0.1368679,0.06213663,0.07561927,0.06093505,0.05616625,0.05109346,0.1122614,0.1078757
98,v3_n,10.82816,23.91616,44.51532,65.00773,71.1234,68.17698,70.54308,70.24911,70.58516,70.55614,70.0605,52.60938,22.92501
99,v_r3_n,0.5468469,0.6344868,0.9673004,1.50404,1.195149,1.569488,1.406765,1.4564,1.402361,1.373359,1.307574,1.181632,0.5970576
100,v_pq_ox,3042.948,2812.864,2538.246,2661.225,2071.217,2683.516,2419.934,2497.914,2412.534,2368.793,2273.203,2597.227,2793.123
101,Ic,7.969022,14.46857,26.28081,46.06207,65.84332,75.88011,83.48079,91.08147,83.72608,74.70892,55.67993,32.36016,13.66602
102,Ia,36.39905,66.08619,120.0394,210.3916,300.7438,346.5875,381.3042,416.0208,382.4245,341.238,254.3219,147.8072,62.42047
103,v2_1,30.88887,53.47128,91.2038,135.4392,132.8687,139.9962,137.1558,138.2695,137.0648,136.4166,135.1767,109.0057,50.80854
104,v2_2,2892.345,1515.357,1280.761,2895.511,1072.904,3426.896,1841.405,2195.179,1815.892,1652.174,1371.226,1828.698,1323.421
105,v2_00_1,0.2455178,0.9013272,2.762963,2.790868,6.568032,2.507977,4.238947,3.661013,4.288351,4.636876,5.404407,2.816142,0.9201715
106,v2_01_1,1.411083,2.118206,5.499766,5.863768,12.9301,5.339,8.429195,7.350375,8.522596,9.182024,10.63542,5.71606,2.096235
107,v2_02_1,29.23227,50.45174,82.94107,126.7846,113.3706,132.1492,124.4876,127.2582,124.2538,122.5977,119.1369,100.4735,47.79213
108,v2_00_2,22.98958,25.54329,38.79989,59.66504,53.0363,61.39149,56.91061,58.12256,56.81387,56.15831,54.82202,47.24406,23.9679
109,v2_01_2,132.1298,60.02921,77.2324,125.3596,104.4094,130.6907,113.1674,116.6952,112.9109,111.2057,107.8852,95.89357,54.60107
110,v2_02_2,2737.226,1429.784,1164.729,2710.486,915.4579,3234.814,1671.327,2020.361,1646.167,1484.81,1208.519,1685.56,1244.852
111,vr2_00_1,0.000113124,0.0002495134,0.0007377134,0.001673261,0.001682035,0.001795863,0.001749704,0.001769285,0.001748433,0.00173533,0.001704899,0.001065022,0.0002243057
112,vr2_01_1,0.0007427628,0.0003869164,0.0006916663,0.001829104,0.0013266,0.001965446,0.001488162,0.001571102,0.001482184,0.00144828,0.001394901,0.00106787,0.0003237967
113,vr2_02_1,0.01734972,0.0161165,0.02330958,0.08212273,0.02795253,0.1013422,0.05197183,0.06308456,0.05117262,0.04604188,0.03731393,0.04060617,0.01332994
114,vr2_1,0.0182056,0.01675293,0.02473896,0.0856251,0.03096117,0.1051035,0.05520969,0.06642495,0.05440323,0.04922549,0.04041373,0.04273907,0.01387804
115,vr2_00_2,17.97077,22.55624,38.10793,56.51417,57.69984,58.4831,58.12928,58.3015,58.12506,57.97413,57.51843,45.49432,21.37566
116,vr2_01_2,117.9946,34.9776,35.72928,61.77775,45.50715,64.00566,49.44026,51.771,49.27384,48.38432,47.05996,45.616,30.85684
117,vr2_02_2,2756.159,1456.947,1204.099,2773.685,958.8721,3300.255,1726.627,2078.764,1701.187,1538.173,1258.865,1734.566,1270.303
118,vr2_2,2892.125,1514.481,1277.936,2891.976,1062.079,3422.743,1834.196,2188.836,1808.585,1644.531,1363.444,1825.676,1322.535
119,vP680qU,0.01297621,0.08998025,0.3844631,0.5724732,3.132773,1.167269,2.532661,2.386278,2.580772,2.407508,1.794831,0.4194181,0.09116969
120,vP680qA,0.01314881,0.09125606,0.3897822,0.5791625,3.168881,1.18019,2.562362,2.414787,2.611084,2.435144,1.815435,0.4249519,0.09248407
121,vU_P680,31.10403,54.42966,94.38888,139.46,146.7949,145.2114,146.8424,146.9323,146.8972,146.4113,144.7133,112.4045,51.77145
122,vP680_d,0.0129762,0.09000076,0.3844631,0.5724731,3.132782,1.167269,2.532661,2.386278,2.580772,2.407508,1.794831,0.4194175,0.09116969
123,vP680_f,-7.65992e-07,0.0008362437,-2.493137e-05,-9.337774e-05,-7.688796e-05,-3.691583e-10,1.395663e-06,-3.002612e-05,3.221491e-08,-0.001983309,-1.151643e-07,9.11346e-06,3.140999e-06
124,Vva,0.0,0.0,0.0,0.002381989,0.0242482,0.02506152,0.02452619,0.02367768,0.02450171,0.02508748,0.0180454,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0001911116,0.03723856,0.05454735,0.06413235,0.07150509,0.06440275,0.05284203,0.01438072,0.0,0.0
126,Vza,1.462531e-11,2.038688e-11,1.856311e-11,0.0001910918,0.03723831,0.05454721,0.0641323,0.07150519,0.06440272,0.05284181,0.01438082,2.641675e-11,2.511574e-11
127,Vav,3.103726e-10,4.175455e-10,3.893492e-10,0.002381787,0.02424788,0.02506136,0.02452614,0.02367776,0.02450167,0.02508723,0.01804554,5.310703e-10,5.065871e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-4.752143e-11,-7.039659e-12,3.382599e-11,1.221894e-11,-6.229181e-13,2.189686e-14,2.913417e-13,-2.873678e-11,-1.337787e-14,-2.622411e-11,-5.562358e-13,2.620229e-11,-2.452276e-11
132,ve2FBPase,3.934649e-13,-4.505518e-12,4.022393e-12,1.465887e-12,-1.561954e-14,1.564753e-13,9.54128e-14,5.709289e-12,2.859249e-14,-2.675155e-12,-1.16408e-12,2.865356e-12,-2.375421e-12
133,ve2SBPase,-9.554533e-12,-1.274829e-11,1.763204e-11,5.865071e-12,-3.65092e-13,2.839126e-13,1.554745e-13,2.551183e-11,-1.00026e-13,-1.216335e-11,-5.386153e-12,1.243386e-11,-1.084618e-11
134,ve2PRK,-4.823913e-11,-5.648367e-12,3.1551e-11,1.19649e-11,-5.494087e-13,-4.617604e-15,2.85077e-13,-4.514494e-11,-1.244126e-14,-2.571407e-11,-5.97755e-14,2.572363e-11,-2.447052e-11
135,ve2ATPase,-5.430366e-12,-6.351831e-13,3.548935e-12,1.345832e-12,-6.178207e-14,-5.183933e-16,3.206655e-14,-5.078825e-12,-1.40097e-15,-2.89245e-12,-6.611703e-15,2.893669e-12,-2.753802e-12
136,ve2ATPGPP,-4.73376e-11,-1.00219e-11,3.518048e-11,1.178777e-11,-6.899241e-13,2.177615e-13,2.836956e-13,2.592076e-11,-9.177726e-14,-2.530725e-11,-4.317469e-12,2.546788e-11,-2.400948e-11
137,ve2MDH,-1.873694e-13,-1.812249e-14,1.15543e-13,4.647305e-14,-1.900471e-15,1.734723e-18,1.105263e-15,-1.650051e-13,-5.895349e-17,-9.989408e-14,8.171903e-16,9.995463e-14,-9.472029e-14
138,ve2Fd,2.898394,5.126767,8.728138,13.027,14.58715,13.47584,14.38629,14.27827,14.39869,14.41017,14.42206,10.25128,4.867636
139,veFd2Thio,-2.064843e-10,-2.784694e-11,1.56166e-10,5.766244e-11,-2.99884e-12,6.986887e-13,1.431652e-12,-5.529259e-11,-2.147603e-13,-1.568384e-10,-1.173909e-11,1.219868e-10,-1.136536e-10
140,veFd2Calvin,0.281577,0.4546506,0.8652345,1.775842,1.479823,1.900373,1.555834,1.596709,1.551139,1.546796,1.542298,1.148296,0.4205274
141,ve2RuACT,-5.02909e-12,-1.062578e-12,3.738546e-12,1.253286e-12,-7.329316e-14,2.29645e-14,3.0159e-14,2.722879e-12,-9.654955e-15,-2.690631e-12,-4.54621e-13,2.707438e-12,-2.551845e-12
