,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
15,v113,2.77611,4.546028,4.774779,5.352923,4.816562,4.817138,4.817391,4.815048,4.812789,4.81199,4.811472,4.80422,4.794027,4.763832,3.320105
16,v121,5.55222,9.092056,9.549557,10.70585,9.633123,9.634277,9.634782,9.630096,9.625579,9.62398,9.622943,9.608441,9.588055,9.527664,6.640209
17,v122,2.77611,4.546028,4.774779,5.352923,4.816562,4.817138,4.817391,4.815048,4.812789,4.81199,4.811472,4.80422,4.794027,4.763832,3.320105
18,v123,2.77611,4.546028,4.774779,5.352923,4.816562,4.817138,4.817391,4.815048,4.812789,4.81199,4.811472,4.80422,4.794027,4.763832,3.320105
19,v124,2.77611,4.546028,4.774778,5.352923,4.816561,4.817139,4.817391,4.815048,4.812789,4.81199,4.811471,4.804221,4.794027,4.763832,3.320105
20,v131,2.77611,4.546028,4.774779,5.352923,4.816562,4.817138,4.817391,4.815048,4.812789,4.81199,4.811472,4.804221,4.794027,4.763832,3.320105
21,vlin,2.77611,4.546028,4.774779,5.352923,4.816562,4.817138,4.817391,4.815048,4.812789,4.81199,4.811472,4.80422,4.794027,4.763832,3.320105
22,v2out,5.55222,9.092056,9.549557,10.70585,9.633123,9.634277,9.634782,9.630096,9.625579,9.62398,9.622943,9.608441,9.588055,9.527664,6.640209
23,v51,1.926377,2.618908,2.401626,2.952992,2.423146,2.423446,2.423583,2.422319,2.421102,2.420672,2.420392,2.416486,2.411008,2.401487,2.253859
24,v52,1.926377,2.618908,2.401626,2.952992,2.42315,2.423446,2.423583,2.422319,2.421102,2.420673,2.420392,2.416486,2.411008,2.401487,2.253859
25,v55,0.9631912,1.309454,1.200813,1.476497,1.21132,1.211723,1.211791,1.21116,1.210551,1.210318,1.210195,1.208243,1.205495,1.200743,1.126929
26,v56,0.9631886,1.309454,1.200813,1.476496,1.211581,1.211723,1.211791,1.21116,1.210551,1.210337,1.210196,1.208243,1.205504,1.200743,1.126929
27,v57,0.9631886,1.309454,1.200813,1.476496,1.211581,1.211723,1.211791,1.21116,1.210551,1.210337,1.210196,1.208243,1.205504,1.200743,1.126929
28,v58,0.06783674,0.06424832,0.0652796,0.0628103,0.06517457,0.06517245,0.06517173,0.06517791,0.06518388,0.06518601,0.06518735,0.0652065,0.06523336,0.06528029,0.06602798
29,v59,0.06783669,0.06424834,0.0652796,0.06281017,0.06517315,0.06517239,0.06517173,0.06517792,0.06518388,0.06518593,0.06518735,0.0652065,0.0652334,0.06528029,0.06602802
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.9631886,1.309454,1.200813,1.476496,1.21158,1.211723,1.211791,1.21116,1.210551,1.210337,1.210196,1.208243,1.205504,1.200743,1.126929
32,vdhap_in,20.49484,19.07759,19.50364,18.43637,19.46106,19.46032,19.46005,19.46256,19.46497,19.46583,19.46638,19.47412,19.485,19.50391,19.80102
33,vgap_in,20.49484,19.07759,19.50364,18.43637,19.46106,19.46032,19.46005,19.46256,19.46497,19.46583,19.46638,19.47412,19.485,19.50391,19.80102
34,vpga_in,20.49484,19.07759,19.50364,18.43637,19.46106,19.46032,19.46005,19.46256,19.46497,19.46583,19.46638,19.47412,19.485,19.50391,19.80102
35,vpga_use,0.007475293,0.0119638,0.009648429,0.0114203,0.009807262,0.009809589,0.009810615,0.009801151,0.009792041,0.009788826,0.009786729,0.009757537,0.009685717,0.009656406,0.009787988
36,Vbf1,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.658,187.2607,186.0679,128.334
37,Vbf2,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
38,Vbf3,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
39,Vbf4,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
40,Vbf5,38.91976,63.73345,66.94336,83.56351,67.52909,67.53718,67.54072,67.50787,67.47621,67.465,67.45773,67.35608,67.21322,66.78985,46.54546
41,Vbf6,68.29748,113.0617,119.5647,113.8922,120.6099,120.6244,120.6306,120.5722,120.5158,120.4959,120.4829,120.302,120.0475,119.2781,81.78857
42,Vbf7,68.29748,113.0617,119.5647,113.8922,120.6099,120.6244,120.6306,120.5722,120.5158,120.4959,120.4829,120.302,120.0477,119.2781,81.78857
43,Vbf8,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
44,Vbf9,107.2172,176.7952,186.5081,197.4557,188.1385,188.1615,188.1714,188.08,187.992,187.9608,187.9406,187.6581,187.2607,186.0679,128.334
45,Vbf10,107.2172,176.7951,186.5086,197.4558,188.1356,188.1613,188.1714,188.08,187.992,187.961,187.9407,187.658,187.2606,186.0679,128.334
46,Vbf11,62.71974,103.2312,108.7774,120.6091,109.7288,109.7419,109.7477,109.6944,109.643,109.6248,109.613,109.4481,109.2163,108.5227,75.05557
47,Vqi,136.595,226.1234,239.1294,227.7844,241.2199,241.2487,241.2613,241.1443,241.0316,240.9917,240.9659,240.6039,240.0949,238.5562,163.5771
48,Vipc,12895.27,21318.76,22508.72,23854.84,22745.96,22755.36,22752.85,22741.29,22726.08,22717.93,22715.27,22668.27,22612.47,22450.93,15445.27
49,Vicp,12892.43,21313.37,22500.23,23842.87,22731.52,22740.79,22738.24,22727.08,22712.28,22704.26,22701.73,22655.94,22601.62,22443.36,15441.78
50,Vinc,54.1474,102.6757,161.9314,228.6791,276.0155,278.7399,279.421,271.5884,263.926,261.3719,258.8178,235.4901,207.2245,144.2228,66.40719
51,Vinp,59.84713,113.4837,178.9768,252.7506,305.0698,308.081,308.8338,300.1767,291.7077,288.8847,286.0618,260.2786,229.0376,159.4042,73.39743
52,Vdp,48.87953,94.66257,156.3058,225.7468,276.3049,279.1686,279.8876,271.6448,263.5839,260.8988,258.2104,233.6708,203.9376,137.695,60.17968
53,Vdc,48.86876,94.63864,156.2468,225.6334,276.1296,278.9898,279.7078,271.4752,263.4237,260.7418,258.0565,233.5437,203.8397,137.6486,60.1661
54,Vfp,8.124019,13.43082,14.1805,15.02855,14.32995,14.33588,14.3343,14.32701,14.31743,14.3123,14.31062,14.28101,14.24586,14.14409,9.730519
55,Vfc,8.122228,13.42742,14.17515,15.02101,14.32086,14.32669,14.32509,14.31806,14.30873,14.30368,14.30209,14.27324,14.23902,14.13932,9.728322
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.347995,1.585197,1.769699,1.773061,1.769313,1.7693,1.769294,1.769349,1.769401,1.76942,1.769432,1.769599,1.769827,1.766603,1.37791
58,VgPQH2,233.7194,315.1695,559.4872,731.6066,632.9172,303.9192,482.5861,316.719,340.8683,531.5797,447.5033,1220.526,547.5918,598.0245,178.7191
59,Vbf12,1.075404e-08,-1.465493e-09,-2.326422e-08,-9.004301e-09,2.294423e-07,5.014726e-07,-5.321896e-08,-1.730354e-08,5.654927e-09,1.208462e-08,-4.699746e-08,9.289011e-08,2.509983e-07,1.607922e-09,1.508307e-09
60,Vbf13,2.915252e-09,-4.011449e-10,-8.071814e-09,-3.32698e-09,1.022e-07,2.490138e-07,-2.305032e-08,-7.761307e-09,2.50066e-09,5.145083e-09,-2.079915e-08,3.748603e-08,9.314812e-08,4.472865e-10,3.98205e-10
61,Vbf14,-1.028883e-09,4.184599e-11,3.919773e-09,7.290503e-10,-2.038451e-08,-6.792555e-08,4.060551e-09,1.722645e-09,-5.771067e-10,-1.054434e-09,5.222696e-09,-9.226003e-09,-2.538675e-08,3.088521e-11,-1.052158e-10
62,Vbf15,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
63,Vbf16,107.2172,176.7952,186.5081,197.4557,188.139,188.1615,188.1714,188.08,187.992,187.9609,187.9407,187.6581,187.2607,186.0679,128.334
64,vbfn2,38.91976,63.73345,66.94336,83.56351,67.52909,67.53718,67.54072,67.50787,67.47621,67.465,67.45773,67.35608,67.21322,66.78985,46.54546
65,VsNADPH,0.6941688,0.7990033,0.7409605,0.125534,0.7123782,0.7982586,0.7363709,0.7923467,0.7819012,0.7292881,0.7471339,0.6808977,0.7346525,0.7386324,0.788535
66,vA_d,24.42381,55.79087,120.3795,181.2749,252.713,261.0143,258.429,252.189,242.5529,236.6403,234.6926,202.252,173.174,99.70061,31.53424
67,vA_f,0.8118715,1.583133,2.184233,2.413589,2.621282,2.680724,2.647062,2.660176,2.635013,2.596306,2.601442,2.472165,2.41938,2.048258,1.019761
68,vA_U,6443.424,12564.55,17335.18,19155.47,20803.82,21275.59,21008.43,21112.5,20912.8,20605.61,20646.36,19620.36,19201.43,16256.01,8093.342
69,vU_A,6366.21,12427.65,17151.36,18906.48,20536.92,21011.89,20740.82,20853.49,20658.63,20350.31,20393.96,19379.52,18984.94,16084.88,8000.25
70,vU_f,0.8021424,1.565884,2.161071,2.382217,2.587652,2.647498,2.613344,2.62754,2.602987,2.564139,2.569639,2.441819,2.392103,2.026695,1.008032
71,vU_d,20.8557,49.94044,113.2103,171.0251,239.7943,239.5234,242.6807,231.9412,223.9528,223.067,219.6133,195.3907,163.2256,93.80748,26.35121
72,v1,308.621,679.9733,1259.755,1742.284,1576.785,927.79,1286.151,950.243,994.5418,1366.519,1201.294,2602.446,1331.219,1265.382,332.6005
73,v_r1,230.7815,552.5063,1125.869,1575.157,1441.727,792.7156,1151.07,815.2273,859.5893,1231.589,1066.378,2467.733,1196.792,1131.803,239.5095
74,vS1_S2,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
75,vS2_S3,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
76,vS3_S0,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
77,vS0_S1,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
78,vz_1,1.342015,3.019443,5.934136,8.086841,7.537417,4.237194,6.059363,4.351742,4.577421,6.469221,5.629087,12.75715,6.293619,5.96509,1.398386
79,v1z_1,0.3355037,0.7548607,1.483534,2.02171,1.884354,1.059298,1.514841,1.087936,1.144355,1.617305,1.407272,3.189287,1.573405,1.491273,0.3495966
80,v2z_1,0.3355037,0.7548607,1.483534,2.02171,1.884354,1.059298,1.514841,1.087936,1.144355,1.617305,1.407272,3.189287,1.573405,1.491273,0.3495966
81,v3z_1,0.3355037,0.7548607,1.483534,2.02171,1.884354,1.059298,1.514841,1.087936,1.144355,1.617305,1.407272,3.189287,1.573405,1.491273,0.3495966
82,v0z_1,0.3355037,0.7548607,1.483534,2.02171,1.884354,1.059298,1.514841,1.087936,1.144355,1.617305,1.407272,3.189287,1.573405,1.491273,0.3495966
83,vz_2,76.4975,124.4475,127.9526,159.0402,127.5208,130.8371,129.0221,130.664,130.375,128.4608,129.2864,121.955,128.1328,127.6146,91.69253
84,v1z_2,19.12437,31.11187,31.98815,39.76005,31.88019,32.70928,32.25552,32.666,32.59375,32.1152,32.32159,30.48874,32.0332,31.90365,22.92313
85,v2z_2,19.12437,31.11187,31.98815,39.76005,31.88019,32.70928,32.25552,32.666,32.59375,32.1152,32.32159,30.48874,32.0332,31.90365,22.92313
86,v3z_2,19.12437,31.11187,31.98815,39.76005,31.88019,32.70928,32.25552,32.666,32.59375,32.1152,32.32159,30.48874,32.0332,31.90365,22.92313
87,v0z_2,19.12437,31.11187,31.98815,39.76005,31.88019,32.70928,32.25552,32.666,32.59375,32.1152,32.32159,30.48874,32.0332,31.90365,22.92313
88,v1z,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
89,v2z,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
90,v3z,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
91,v0z,19.45988,31.86673,33.47168,41.78176,33.76454,33.76858,33.77036,33.75394,33.73811,33.7325,33.72886,33.67803,33.60661,33.39493,23.27273
92,vAB1,40.29357,65.00197,67.50189,84.15851,67.95439,68.47392,68.1063,68.40591,68.30778,67.9816,68.07909,67.57184,67.7406,67.33783,48.76642
93,vBA1,1.373813,1.268514,0.5585276,0.5949972,0.4252961,0.9367369,0.5655828,0.8980325,0.8315739,0.5165936,0.6213573,0.215784,0.5273775,0.5479741,2.220967
94,vAB2,84.69156,102.365,78.66844,93.45441,75.69219,99.17561,81.12762,96.99222,93.41057,78.92506,83.27771,69.68205,78.57226,77.62885,128.5039
95,vBA2,45.7718,38.63155,11.72508,9.890899,8.163105,31.63843,13.58691,29.48435,25.93436,11.46006,15.81998,2.325988,11.35904,10.83899,81.95844
96,v3,5.348879,6.087742,3.280015,3.618123,2.583285,4.807763,3.278426,4.669126,4.4201,3.045967,3.539747,1.419465,3.110059,3.240992,7.32377
97,v_r3,0.1613192,0.1591804,0.06977573,0.07068067,0.05159146,0.1173434,0.07072943,0.1128765,0.1049571,0.06418757,0.07825878,0.02220143,0.06572334,0.06806178,0.2382976
98,v3_n,34.64503,59.22165,65.08473,81.59822,66.31186,64.31964,65.7114,64.41703,64.61265,65.84138,65.39279,67.05797,65.52399,64.95222,40.58982
99,v_r3_n,0.9128321,1.416759,1.351606,1.582147,1.314466,1.472874,1.378383,1.465404,1.45158,1.358156,1.396553,1.099124,1.35498,1.335301,1.129835
100,v_pq_ox,2831.817,2724.455,2502.905,2349.95,2417.919,2688.751,2529.838,2677.773,2656.323,2497.285,2564.211,2033.25,2500.31,2478.734,2896.038
101,Ic,22.42991,42.53218,67.07812,94.72757,114.3361,115.4647,115.7468,112.5022,109.3282,108.2702,107.2121,97.54894,85.84024,59.74255,27.50838
102,Ia,102.4501,194.2686,306.3838,432.6746,522.2379,527.3926,528.6813,513.8614,499.3638,494.5312,489.6987,445.5614,392.0811,272.8781,125.6464
103,v2_1,76.53696,124.5318,128.0073,159.1079,127.5702,130.9371,129.0863,130.76,130.4644,128.5192,129.3553,121.9812,128.1895,127.6658,91.7655
104,v2_2,2456.578,3123.389,1968.785,1916.467,1784.03,3505.078,2288.234,3371.896,3148.518,2090.336,2448.484,988.0666,2022.541,1844.576,3752.016
105,v2_00_1,1.130693,2.221123,3.492657,5.432904,3.796798,2.141517,3.080754,2.213006,2.345905,3.322703,2.906582,6.093675,3.411398,3.692409,1.100535
106,v2_01_1,2.726789,4.822341,6.997462,10.74744,7.567856,4.596538,6.232262,4.7146,4.937194,6.678174,5.917587,12.04228,6.844286,7.368796,2.970507
107,v2_02_1,72.67948,117.4883,117.5172,142.9275,116.2055,124.199,119.7733,123.8324,123.1813,118.5183,120.5311,103.8453,117.9338,116.6046,87.69446
108,v2_00_2,36.29142,55.70812,53.71795,65.43976,53.09706,57.32663,54.61063,57.06657,56.61409,54.04303,55.01684,49.3597,53.82416,53.3497,44.99759
109,v2_01_2,87.52071,120.9494,107.6227,129.4538,105.8342,123.0455,110.4755,121.5749,119.1501,108.619,112.0102,97.54428,107.9874,106.4679,121.4551
110,v2_02_2,2332.766,2946.732,1807.445,1721.573,1625.099,3324.706,2123.148,3193.254,2972.754,1927.674,2281.457,841.1626,1860.729,1684.758,3585.563
111,vr2_00_1,0.0005180438,0.001404709,0.001506292,0.002387604,0.001512462,0.001563677,0.001533713,0.001559995,0.001554246,0.00152409,0.001536069,0.001437971,0.001514296,0.001498352,0.0007590147
112,vr2_01_1,0.0008248917,0.001675859,0.001329902,0.002008585,0.001276275,0.001715745,0.00138405,0.001675686,0.001610169,0.00134048,0.001423482,0.001123392,0.00133063,0.001308591,0.001515206
113,vr2_02_1,0.03811597,0.08121315,0.0519173,0.0632845,0.04663814,0.09665788,0.06132715,0.09276545,0.0862602,0.05553666,0.06594179,0.02338394,0.05349772,0.04833479,0.07069772
114,vr2_1,0.0394589,0.08429372,0.05475349,0.06768068,0.04942688,0.0999373,0.06424492,0.09600113,0.08942461,0.05840123,0.06890134,0.0259453,0.05634265,0.05114173,0.07297194
115,vr2_00_2,32.23404,51.99928,53.99886,67.32283,54.36065,54.77616,54.48216,54.72177,54.6433,54.38243,54.4604,54.05467,54.18972,53.86768,39.0119
116,vr2_01_2,51.32691,62.03666,47.6755,56.63569,45.87165,60.10317,49.16565,58.77999,56.60943,47.83086,50.46868,42.22935,47.61713,47.04553,77.87867
117,vr2_02_2,2371.675,3006.334,1861.177,1784.421,1676.26,3385.961,2178.527,3254.042,3032.688,1981.654,2337.926,879.0238,1914.438,1737.698,3633.727
118,vr2_2,2455.236,3120.37,1962.851,1908.38,1776.493,3500.84,2282.175,3367.544,3143.94,2083.867,2442.855,975.3078,2016.245,1838.611,3750.617
119,vP680qU,0.14699,0.453577,1.640193,3.179229,3.799548,1.916968,2.976442,1.929988,1.995843,3.003598,2.518421,5.841415,2.283844,1.457949,0.1505936
120,vP680qA,0.1487728,0.4585733,1.657772,3.221097,3.848928,1.941026,3.014845,1.953959,2.020399,3.041278,2.549591,5.914009,2.309887,1.47346,0.1523459
121,vU_P680,77.9865,127.9205,135.5269,170.3063,138.8577,136.9913,138.0579,136.9457,136.9483,137.9336,137.4339,140.5535,136.7103,135.0377,93.24151
122,vP680_d,0.14699,0.453577,1.640193,3.179229,3.799548,1.916968,2.976446,1.929987,1.995843,3.003598,2.518421,5.841415,2.283844,1.457949,0.1505936
123,vP680_f,-1.062478e-07,5.191654e-08,1.131643e-05,7.517371e-07,1.477181e-05,-7.240912e-05,-5.612518e-06,2.36945e-07,1.588341e-06,-2.551808e-07,9.061869e-08,-0.0007354995,-0.0007543578,-2.948437e-08,-8.215651e-08
124,Vva,0.0,0.0,0.02477372,0.02359685,0.02068018,0.0205609,0.02052885,0.02088267,0.02123818,0.02135744,0.02148098,0.0226442,0.02407809,0.02245713,0.0
125,Vaz,0.0,0.0,0.04266089,0.07207234,0.08687047,0.08734009,0.08746614,0.08605563,0.08457296,0.08405946,0.08351832,0.07785737,0.0684225,0.02711339,0.0
126,Vza,1.650996e-11,1.535605e-11,0.04266059,0.07207243,0.0868704,0.08734032,0.08746615,0.08605567,0.08457298,0.08405946,0.08351829,0.07785735,0.0684226,0.02711309,9.95398e-12
127,Vav,3.476141e-10,3.390724e-10,0.02477335,0.02359692,0.0206802,0.02056109,0.02052885,0.02088271,0.0212382,0.02135744,0.02148095,0.02264419,0.02407817,0.02245672,2.213112e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,8.667284e-14,-3.011943e-13,7.738602e-12,-2.188332e-13,-5.950336e-13,1.246987e-11,2.861029e-12,4.594695e-12,5.982498e-13,-4.248022e-14,-7.065065e-12,-1.259981e-11,1.913634e-11,-2.691675e-14,2.032628e-12
132,ve2FBPase,-2.400809e-12,-3.32508e-13,9.10523e-13,-2.49843e-14,6.143449e-14,5.827663e-12,7.339342e-13,1.448862e-12,7.657686e-13,1.23817e-13,-6.356359e-13,-1.179544e-12,2.087858e-12,9.477432e-14,2.808185e-11
133,ve2SBPase,-1.029522e-11,-1.534121e-12,3.685568e-12,-1.111875e-13,-1.938967e-14,2.404874e-11,2.780344e-12,5.734683e-12,2.551013e-12,8.843974e-14,-3.242186e-12,-5.741477e-12,9.001748e-12,2.835599e-14,1.127844e-10
134,ve2PRK,3.544604e-13,-2.291645e-13,7.591209e-12,-2.022887e-13,-7.422879e-13,8.805169e-12,2.387793e-12,4.456181e-12,5.228476e-13,-5.112855e-14,-6.93628e-12,-1.235114e-11,1.872387e-11,-2.577054e-14,4.068099e-13
135,ve2ATPase,3.984572e-14,-2.578555e-14,8.538659e-13,-2.27532e-14,-8.353482e-14,9.89549e-13,2.68447e-13,5.012131e-13,5.881379e-14,-5.753542e-15,-7.801979e-13,-1.389289e-12,2.106068e-12,-2.898432e-15,4.545212e-14
136,ve2ATPGPP,-7.691276e-12,-1.335705e-12,7.438413e-12,-2.271833e-13,-2.781599e-13,2.512015e-11,3.875062e-12,5.940456e-12,1.928882e-12,-2.507773e-14,-6.767981e-12,-1.212254e-11,1.846959e-11,-2.355665e-14,2.39526e-11
137,ve2MDH,1.647066e-15,-9.610097e-16,2.952036e-14,-7.287736e-16,-2.952879e-15,2.400651e-14,7.31541e-15,1.712595e-14,2.048871e-15,-2.240504e-16,-2.699363e-14,-4.794326e-14,7.264737e-14,-9.782214e-17,-3.79609e-15
138,ve2Fd,7.267182,11.19624,13.39086,16.23112,13.68359,12.5288,13.40267,12.62608,12.78966,13.49383,13.27388,14.02369,13.44801,13.43111,8.154161
139,veFd2Thio,-2.032596e-11,-4.126498e-12,3.590543e-11,-9.978531e-13,-2.488535e-12,8.57429e-11,1.490839e-11,2.729926e-11,7.109417e-12,3.069176e-14,-3.24653e-11,-5.754348e-11,9.09566e-11,1.873007e-14,1.686066e-10
140,veFd2Calvin,1.015145,2.137388,1.93253,0.8576998,1.821756,2.258757,1.928063,2.221943,2.160041,1.893563,1.976799,1.693051,1.910905,1.9173,1.52442
141,ve2RuACT,-8.087658e-13,-1.408581e-13,7.908665e-13,-2.414377e-14,-2.976734e-14,2.656851e-12,4.108559e-13,6.290899e-13,2.034287e-13,-2.676148e-15,-7.19614e-13,-1.288913e-12,1.963702e-12,-2.510482e-15,2.496169e-12
