,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
11,v23,0.1881148,0.8939198,1.919835,1.961962,1.964926,1.965981,1.966701,1.966677,1.96661,1.966228,1.965859,1.964024,1.960928,1.731749,0.2447957
12,v24,0.1881177,0.8939198,1.919835,1.961962,1.964926,1.965981,1.966701,1.966677,1.96661,1.966228,1.965859,1.964024,1.960928,1.731747,0.2447956
13,v25,0.01436722,0.01392182,0.01410278,0.01421717,0.0142889,0.01431656,0.01433511,0.01433522,0.0143331,0.01432322,0.01431144,0.01426529,0.01420151,0.01399762,0.01431976
14,v112,4.321725,7.277982,8.111683,8.149914,8.166733,8.173375,8.17789,8.177762,8.177328,8.174933,8.172539,8.161227,8.145892,8.02058,4.905984
15,v113,2.160862,3.63899,4.055842,4.074957,4.083367,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.010291,2.452993
16,v121,4.321724,7.277982,8.111683,8.149914,8.166733,8.173375,8.17789,8.177762,8.177328,8.174933,8.172539,8.161227,8.145892,8.02058,4.905984
17,v122,2.160863,3.63899,4.055842,4.074957,4.083367,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.010291,2.452993
18,v123,2.160862,3.63899,4.055842,4.074957,4.083367,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.010291,2.452993
19,v124,2.160862,3.638991,4.055842,4.074957,4.083366,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.01029,2.452991
20,v131,2.160862,3.638991,4.055842,4.074957,4.083367,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.01029,2.452992
21,vlin,2.160862,3.63899,4.055842,4.074957,4.083367,4.086687,4.088945,4.088881,4.088664,4.087467,4.08627,4.080614,4.072946,4.010291,2.452993
22,v2out,4.321724,7.277982,8.111683,8.149914,8.166733,8.173375,8.17789,8.177762,8.177328,8.174933,8.172539,8.161227,8.145892,8.02058,4.905984
23,v51,2.405338,3.462486,2.939172,2.920145,2.927281,2.930212,2.932202,2.93215,2.931956,2.9309,2.929831,2.924876,2.918763,3.071877,2.696799
24,v52,2.405338,3.462485,2.939172,2.920145,2.927282,2.930212,2.932202,2.93215,2.931956,2.9309,2.929831,2.924876,2.918763,3.071879,2.696798
25,v55,1.202663,1.731243,1.469586,1.460072,1.463653,1.465106,1.466101,1.466075,1.465978,1.46545,1.464915,1.462438,1.459381,1.535666,1.348396
26,v56,1.202668,1.731243,1.469586,1.460072,1.463644,1.465106,1.466101,1.466075,1.465978,1.46545,1.464915,1.462438,1.459381,1.535941,1.348399
27,v57,1.202668,1.731243,1.469586,1.460072,1.463644,1.465106,1.466101,1.466075,1.465978,1.46545,1.464915,1.462438,1.459381,1.535941,1.348399
28,v58,0.06526039,0.06092589,0.06286635,0.06294412,0.06291531,0.06290291,0.06289477,0.06289499,0.06289578,0.06290009,0.06290446,0.06292473,0.06294979,0.06233841,0.06389729
29,v59,0.06526153,0.06092589,0.06286635,0.06294412,0.06291479,0.06290291,0.06289478,0.06289499,0.06289578,0.06290009,0.06290446,0.06292473,0.06294979,0.06233781,0.06389769
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,1.202668,1.731243,1.469586,1.460072,1.463644,1.465106,1.466101,1.466075,1.465978,1.46545,1.464915,1.462438,1.459381,1.535941,1.348399
32,vdhap_in,19.49631,17.45496,18.46277,18.49911,18.48544,18.47989,18.47609,18.47618,18.47655,18.47857,18.48061,18.49008,18.50175,18.20957,18.92712
33,vgap_in,19.49631,17.45496,18.46277,18.49911,18.48544,18.47989,18.47609,18.47618,18.47655,18.47857,18.48061,18.49008,18.50175,18.20957,18.92712
34,vpga_in,19.49631,17.45496,18.46277,18.49911,18.48544,18.47989,18.47609,18.47618,18.47655,18.47857,18.48061,18.49008,18.50175,18.20957,18.92712
35,vpga_use,0.01184744,0.02164671,0.01416801,0.013933,0.01399879,0.01402593,0.01404443,0.01404396,0.01404215,0.01403233,0.01402238,0.01397643,0.01392083,0.01574542,0.01447904
36,Vbf1,112.3274,190.5069,214.4947,215.5832,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
37,Vbf2,112.3274,190.5069,214.4947,215.5831,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
38,Vbf3,112.3274,190.5069,214.4947,215.5831,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
39,Vbf4,112.3274,190.5069,214.4947,215.5831,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
40,Vbf5,41.81284,70.41305,78.4889,78.85911,79.02183,79.08608,79.12975,79.12852,79.12433,79.10115,79.078,78.96856,78.82021,77.60569,47.46454
41,Vbf6,70.51453,120.0938,136.0058,136.7241,137.0036,137.1137,137.1886,137.1865,137.1793,137.1396,137.0999,136.9122,136.6563,134.0896,80.11996
42,Vbf7,70.51453,120.094,136.0058,136.7241,137.0036,137.1137,137.1886,137.1865,137.1793,137.1396,137.0999,136.9122,136.6563,134.0897,80.12011
43,Vbf8,112.3274,190.5069,214.4947,215.5831,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
44,Vbf9,112.328,190.5069,214.4947,215.5832,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6952,127.5846
45,Vbf10,112.3274,190.507,214.4947,215.5831,216.0245,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.7012,127.5842
46,Vbf11,66.15477,111.9828,125.744,126.3701,126.6297,126.7321,126.8018,126.7998,126.7931,126.7562,126.7193,126.5448,126.3076,124.1635,75.12835
47,Vqi,141.0291,240.1876,272.0116,273.4481,274.0072,274.2275,274.3772,274.373,274.3586,274.2792,274.1998,273.8244,273.3127,268.1793,160.2399
48,Vipc,13511.02,22980.08,25928.17,26103.83,26173.45,26218.98,26261.98,26250.97,26250.97,26229.56,26320.54,26145.19,26070.12,25579.41,15352.49
49,Vicp,13508.11,22974.56,25919.86,26092.58,26159.81,26204.21,26246.33,26235.39,26235.46,26214.51,26305.96,26132.43,26059.5,25572.17,15349.15
50,Vinc,55.33933,105.0596,158.5259,214.7166,260.5205,282.1454,299.1729,297.8107,296.6188,287.5942,278.5697,243.6633,202.4568,138.0929,63.6828
51,Vinp,61.16452,116.1185,175.2128,237.3183,287.9437,311.845,330.6648,329.1592,327.8418,317.8673,307.8928,269.3121,223.768,152.629,70.38625
52,Vdp,49.74625,96.12486,150.5614,209.6208,257.8143,280.5609,298.4677,297.0399,295.7845,286.293,276.7305,240.0788,196.7316,129.2665,57.36975
53,Vdc,49.73555,96.10179,150.5131,209.5304,257.68,280.4029,298.2898,296.8636,295.6097,286.1288,276.5772,239.9617,196.6516,129.2299,57.35726
54,Vfp,8.51194,14.47745,16.33475,16.44541,16.48927,16.51796,16.54505,16.53811,16.53811,16.52462,16.58194,16.47147,16.42417,16.11503,9.672072
55,Vfc,8.510109,14.47397,16.32951,16.43832,16.48068,16.50865,16.53519,16.5283,16.52834,16.51514,16.57276,16.46343,16.41749,16.11046,9.669965
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.490078,1.700882,2.156455,2.176154,2.175321,2.17493,2.174663,2.174668,2.174695,2.174837,2.174987,2.175639,2.176153,2.058951,1.507268
58,VgPQH2,358.2751,953.9796,924.5919,306.8971,1251.525,604.4615,341.1403,644.2045,473.1566,641.3279,176.9296,658.2894,674.3258,639.7909,425.6135
59,Vbf12,1.638265e-07,9.754852e-08,1.495833e-09,1.717477e-07,5.941601e-08,1.759139e-12,-1.129163e-08,-2.898539e-09,-2.148233e-09,-1.348202e-08,-2.389705e-08,1.685014e-08,2.858578e-10,-2.841039e-07,-1.492176e-07
60,Vbf13,4.356689e-08,2.7056e-08,4.542141e-10,5.943813e-08,2.421327e-08,4.151607e-11,-5.09021e-09,-1.276194e-09,-9.177558e-10,-5.679016e-09,-9.803208e-09,6.329669e-09,9.672446e-11,-8.194563e-08,-4.060889e-08
61,Vbf14,-1.472092e-08,-9.929288e-09,-1.441636e-10,-1.722111e-08,-6.882225e-09,-7.847866e-11,1.343472e-09,3.184068e-10,2.085654e-10,1.358666e-09,2.390113e-09,-1.71203e-09,-2.878171e-11,2.522055e-08,1.532269e-08
62,Vbf15,112.3274,190.5069,214.4947,215.5831,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
63,Vbf16,112.3274,190.5069,214.4947,215.5832,216.0254,216.1998,216.3184,216.315,216.3036,216.2407,216.1779,215.8808,215.4766,211.6953,127.5845
64,vbfn2,41.81284,70.41305,78.4889,78.8591,79.02183,79.08608,79.12975,79.12852,79.12433,79.10115,79.078,78.96856,78.82021,77.60569,47.46454
65,VsNADPH,0.7562643,0.8315455,0.8872829,1.04574,0.8413466,0.9017858,0.9992372,0.8908797,0.9346865,0.8933807,1.233522,0.8998113,0.9072668,0.9208751,0.7724025
66,vA_d,22.50713,50.05521,103.3043,172.8882,219.0842,248.2267,272.2904,266.1272,266.8061,254.226,253.4655,202.8625,154.8653,81.53208,26.36308
67,vA_f,0.7702262,1.507772,2.241544,2.712726,2.802435,2.922858,3.01879,2.9634,2.98357,2.934747,3.037576,2.783623,2.585791,2.032842,0.8889199
68,vA_U,6112.907,11966.44,17790.03,21529.57,22241.55,23197.29,23958.65,23519.05,23679.13,23291.64,24107.75,22092.24,20522.15,16133.67,7054.92
69,vU_A,6031.479,11819.22,17595.64,21298.91,21970.52,22914.6,23667.91,23224.66,23387.7,23004.66,23837.18,21836.86,20296.54,15955.95,6961.681
70,vU_f,0.7599663,1.489222,2.21705,2.683663,2.768285,2.887239,2.982156,2.926308,2.94685,2.898587,3.003485,2.751445,2.557364,2.01045,0.8771717
71,vU_d,19.76247,47.24519,98.54381,157.8736,211.6331,234.9073,251.1734,252.4728,250.069,241.1178,223.6667,192.4128,146.7448,76.4025,23.53092
72,v1,393.793,1459.016,1981.962,1008.457,3036.405,1722.758,1153.136,1828.519,1449.38,1809.617,760.7118,1779.137,1719.79,1387.071,503.948
73,v_r1,310.1674,1318.189,1824.984,850.7381,2878.361,1564.586,994.8762,1670.262,1291.132,1651.415,602.5558,1621.2,1562.149,1231.859,409.0185
74,vS1_S2,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
75,vS2_S3,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
76,vS3_S0,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
77,vS0_S1,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
78,vz_1,1.76374,6.891196,9.379592,4.49738,14.64817,8.070195,5.218046,8.598847,6.701038,8.504735,3.254387,8.354587,8.060108,6.412989,2.284726
79,v1z_1,0.440935,1.722799,2.344898,1.124345,3.662043,2.017549,1.304512,2.149712,1.675259,2.126184,0.8135967,2.088647,2.015027,1.603247,0.5711815
80,v2z_1,0.440935,1.722799,2.344898,1.124345,3.662043,2.017549,1.304512,2.149712,1.675259,2.126184,0.8135967,2.088647,2.015027,1.603247,0.5711815
81,v3z_1,0.440935,1.722799,2.344898,1.124345,3.662043,2.017549,1.304512,2.149712,1.675259,2.126184,0.8135967,2.088647,2.015027,1.603247,0.5711815
82,v0z_1,0.440935,1.722799,2.344898,1.124345,3.662043,2.017549,1.304512,2.149712,1.675259,2.126184,0.8135967,2.088647,2.015027,1.603247,0.5711815
83,vz_2,81.86193,133.9349,147.5982,153.2208,143.3955,150.102,153.0415,149.6582,151.5476,149.6976,154.9016,149.5825,149.5803,148.7984,92.64437
84,v1z_2,20.46548,33.48373,36.89955,38.30519,35.84887,37.52549,38.26036,37.41455,37.8869,37.42439,38.7254,37.39564,37.39508,37.19961,23.16109
85,v2z_2,20.46548,33.48373,36.89955,38.30519,35.84887,37.52549,38.26036,37.41455,37.8869,37.42439,38.7254,37.39564,37.39508,37.19961,23.16109
86,v3z_2,20.46548,33.48373,36.89955,38.30519,35.84887,37.52549,38.26036,37.41455,37.8869,37.42439,38.7254,37.39564,37.39508,37.19961,23.16109
87,v0z_2,20.46548,33.48373,36.89955,38.30519,35.84887,37.52549,38.26036,37.41455,37.8869,37.42439,38.7254,37.39564,37.39508,37.19961,23.16109
88,v1z,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
89,v2z,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
90,v3z,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
91,v0z,20.90642,35.20653,39.24445,39.42954,39.51091,39.54304,39.56488,39.56426,39.56216,39.55058,39.539,39.48428,39.41011,38.80285,23.73227
92,vAB1,42.79105,70.90142,78.91994,80.06855,79.27627,79.63172,80.12081,79.63273,79.82273,79.61166,81.26995,79.48627,79.35606,78.28535,48.35651
93,vBA1,0.9782181,0.4883591,0.4310414,1.20947,0.254442,0.5456357,0.9910576,0.5042096,0.6984033,0.5105019,2.191953,0.5177011,0.5358455,0.6796495,0.8919695
94,vAB2,67.59561,76.7796,84.35956,118.6141,81.70058,89.93518,109.9309,88.63868,96.1067,88.76091,176.6849,88.51951,88.46129,90.15938,68.73447
95,vBA2,25.78278,6.366543,5.870659,39.75502,2.67876,10.8491,30.80111,9.510156,16.98238,9.659752,97.60694,9.550947,9.641076,12.55368,21.26993
96,v3,4.618663,3.036776,2.713982,6.100349,1.676268,3.278933,5.25375,3.063243,4.017661,3.097534,8.63478,3.143643,3.250613,4.015866,4.526384
97,v_r3,0.1243965,0.05576707,0.0487398,0.1513574,0.02556657,0.06616413,0.1241069,0.0604358,0.08681306,0.06131228,0.2475935,0.06224616,0.06448705,0.08320855,0.1145964
98,v3_n,38.24909,68.70092,77.22994,74.63632,78.62994,77.41551,75.69013,77.64642,76.80203,77.58843,72.55334,77.40802,77.15172,75.19653,44.08063
99,v_r3_n,0.9305216,1.268771,1.406279,1.7262,1.258813,1.542197,1.690009,1.520706,1.608558,1.523498,1.862531,1.520853,1.51764,1.523446,1.027791
100,v_pq_ox,2718.213,2236.858,2227.383,2694.877,1984.852,2420.827,2636.658,2387.062,2518.954,2392.078,2864.728,2391.691,2390.555,2432.521,2656.807
101,Ic,22.92365,43.51966,65.66743,88.94375,107.9175,116.8753,123.9288,123.3645,122.8708,119.1324,115.3941,100.9346,83.86528,57.20332,26.37983
102,Ia,104.7053,198.779,299.9404,406.2566,492.9204,533.836,566.053,563.4757,561.2205,544.1454,527.0704,461.0255,383.0603,261.28,120.4916
103,v2_1,81.89271,133.972,147.6456,153.3576,143.431,150.1741,153.1663,149.7261,151.6389,149.7657,155.1328,149.6488,149.6449,148.8643,92.67877
104,v2_2,1785.062,1262.331,1460.021,4031.34,1132.754,2175.326,3685.69,2054.391,2725.733,2061.558,6736.007,2006.907,1955.654,2004.105,1739.692
105,v2_00_1,1.698726,5.728194,6.042949,2.565383,7.313235,4.321266,2.761982,4.531431,3.572421,4.518982,1.652398,4.626309,4.738865,4.602181,2.179766
106,v2_01_1,3.631069,11.22064,11.90362,5.524368,14.44621,8.626905,5.815375,9.024347,7.239425,9.000485,4.190736,9.202509,9.413261,9.144023,4.507636
107,v2_02_1,76.56292,117.0232,129.6991,145.2678,121.6716,137.2259,144.589,136.1703,140.8271,136.2462,149.2896,135.82,135.4927,135.1181,85.99137
108,v2_00_2,37.02809,53.97306,59.75682,67.4367,57.75664,62.59511,66.46245,62.17577,64.21481,62.20479,71.74867,62.0424,61.93051,61.95747,40.91684
109,v2_01_2,79.14846,105.7248,117.7111,145.2201,114.0897,124.9638,139.9372,123.8231,130.1297,123.8937,181.9656,123.4128,123.0185,123.1026,84.61377
110,v2_02_2,1668.885,1102.634,1282.553,3818.683,960.9073,1987.767,3479.29,1868.393,2531.388,1875.459,6482.293,1821.451,1770.705,1819.045,1614.162
111,vr2_00_1,0.000590948,0.001663884,0.002063504,0.002174386,0.002015266,0.002119162,0.002174063,0.002113047,0.002144817,0.002112964,0.002231891,0.002107633,0.002103723,0.002061071,0.0007613632
112,vr2_01_1,0.0007071978,0.001365024,0.00167101,0.002440266,0.001573404,0.00181315,0.002259813,0.001781832,0.001956335,0.001784692,0.003675941,0.001778148,0.001776592,0.001798247,0.000819856
113,vr2_02_1,0.02948701,0.03380039,0.04368016,0.1320876,0.0319424,0.06816594,0.1204101,0.06396541,0.08722911,0.06421882,0.2252318,0.06235942,0.06066166,0.06188739,0.03261365
114,vr2_1,0.03078516,0.0368293,0.04741467,0.1367023,0.03553107,0.07209826,0.124844,0.06786029,0.09133026,0.06811648,0.2311396,0.0662452,0.06454198,0.0657467,0.03419487
115,vr2_00_2,34.23196,56.71858,63.13246,64.05092,63.41716,63.70149,64.09261,63.70228,63.85424,63.68544,65.01165,63.58521,63.48114,62.62493,38.68407
116,vr2_01_2,40.96598,46.53099,51.12418,71.88294,49.5125,54.50285,66.62057,53.71712,58.24289,53.79121,107.0747,53.64498,53.60978,54.63913,41.65603
117,vr2_02_2,1708.1,1152.189,1336.385,3890.907,1005.176,2049.051,3549.759,1928.373,2596.934,1935.576,6560.667,1881.322,1830.503,1880.427,1657.066
118,vr2_2,1783.298,1255.439,1450.642,4026.841,1118.105,2167.255,3680.472,2045.793,2719.032,2053.053,6732.753,1998.552,1947.594,1997.691,1737.406
119,vP680qU,0.2034942,1.175163,2.323362,1.323971,6.506149,3.595018,2.257531,4.09348,3.037065,3.898444,1.135275,3.212587,2.531963,1.294035,0.2822936
120,vP680qA,0.2062415,1.1898,2.34903,1.338309,6.586411,3.639368,2.285263,4.145367,3.07491,3.947077,1.148161,3.250158,2.560107,1.308448,0.2860745
121,vU_P680,83.82917,142.0013,159.3012,159.0421,164.5498,161.7672,160.517,162.3505,161.2857,162.1008,159.2913,161.1497,160.1724,156.5055,95.21139
122,vP680_d,0.2034943,1.175163,2.323362,1.32397,6.506149,3.595018,2.257529,4.09348,3.037065,3.898444,1.135275,3.212588,2.531963,1.294035,0.2822895
123,vP680_f,1.304591e-05,-0.0006986549,3.406892e-07,-0.0002255525,1.087577e-05,2.307057e-10,-4.007933e-05,-6.334664e-07,6.822803e-08,-2.516882e-05,-7.107004e-09,-1.049867e-06,-1.049756e-06,-0.0002162169,-0.0004483484
124,Vva,0.0,0.0,0.02040654,0.02493156,0.02316239,0.02220497,0.02148335,0.02153608,0.0215871,0.02196882,0.02241191,0.02390444,0.02509228,0.01120365,0.0
125,Vaz,0.0,0.0,0.02007398,0.05827699,0.07488881,0.08013075,0.08350779,0.08327368,0.08304548,0.08127984,0.07907711,0.06982275,0.05199813,0.004730647,0.0
126,Vza,1.57591e-11,2.747222e-11,0.0200738,0.05827604,0.07488878,0.08013077,0.08350777,0.08327368,0.08304547,0.08127983,0.07907843,0.06982273,0.05199792,0.004730777,1.220958e-11
127,Vav,3.325919e-10,5.637526e-10,0.02040628,0.02493058,0.02316238,0.02220499,0.02148334,0.02153608,0.02158709,0.02196881,0.02241323,0.02390442,0.02509203,0.01120391,2.614484e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-9.338528e-13,1.019892e-11,-7.989842e-14,-3.644531e-11,-1.29426e-12,-6.604906e-15,-1.602733e-12,-7.062171e-14,1.972866e-13,-1.541564e-13,1.336452e-12,-1.304006e-12,4.436755e-14,3.714943e-11,-1.541805e-11
132,ve2FBPase,2.728494e-14,1.057499e-12,1.518758e-13,-4.07435e-12,-6.340676e-14,8.229381e-13,-1.276321e-13,7.56762e-14,-4.557581e-14,7.172174e-14,2.58541e-12,-9.93413e-14,1.535665e-13,3.340121e-12,-1.025153e-12
133,ve2SBPase,-8.873012e-14,4.710532e-12,2.466189e-13,-1.763993e-11,-4.019607e-13,3.170799e-12,-9.49743e-13,-1.742558e-14,-6.453138e-13,-6.875644e-14,5.265925e-12,-5.626593e-13,8.075705e-14,1.522321e-11,-5.808854e-12
134,ve2PRK,-1.05523e-12,9.948697e-12,-1.387482e-13,-3.562665e-11,-1.386969e-12,-1.20173e-13,-1.391059e-12,-6.107512e-14,2.006977e-13,-1.486138e-13,1.30447e-12,-1.249188e-12,4.281447e-14,3.639582e-11,-1.506471e-11
135,ve2ATPase,-1.184636e-13,1.119044e-12,-1.561072e-14,-4.007119e-12,-1.56024e-13,-1.34813e-14,-1.564067e-13,-6.867289e-15,2.25599e-14,-1.671544e-14,1.46715e-13,-1.404988e-13,4.815581e-15,4.093754e-12,-1.694661e-12
136,ve2ATPGPP,-5.307346e-13,9.938281e-12,1.737563e-13,-3.496424e-11,-9.7252e-13,2.481951e-12,-1.769367e-12,-8.036361e-14,-4.069443e-13,-1.573841e-13,1.279529e-12,-1.275621e-12,4.480975e-14,3.517099e-11,-1.532131e-11
137,ve2MDH,-4.717716e-15,3.854908e-14,-5.231818e-16,-1.384061e-13,-5.268328e-15,-7.467442e-17,-4.69568e-15,-2.093865e-16,5.663601e-16,-5.695043e-16,5.070244e-15,-4.746827e-15,1.640127e-16,1.414347e-13,-5.861875e-14
138,ve2Fd,7.579293,12.52063,13.03494,10.93253,13.42108,12.84718,11.64868,12.95508,12.48506,12.9319,5.510315,12.87582,12.809,12.75206,8.515561
139,veFd2Thio,6.886918e-11,4.776655e-11,2.350906e-13,-1.612786e-10,-5.588039e-12,6.606045e-12,-1.060119e-11,-2.156741e-13,-6.058904e-13,-5.645943e-13,1.32611e-11,-5.865259e-12,4.308342e-13,1.691516e-10,-6.731209e-11
140,veFd2Calvin,0.8925479,1.685583,2.06722,2.862832,1.921097,2.138276,2.59182,2.097441,2.275312,2.106216,4.914743,2.127436,2.152724,2.174268,1.037115
141,ve2RuACT,-5.689965e-14,1.056559e-12,1.826945e-14,-3.717758e-12,-1.035716e-13,2.611984e-13,-1.879879e-13,-8.536093e-15,-4.259244e-14,-1.672279e-14,1.360593e-13,-1.356343e-13,4.762024e-15,3.740436e-12,-1.628352e-12
