,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
66,vA_d,7.791829,15.13112,28.64164,63.09403,117.2834,143.446,164.4637,192.3051,166.0417,140.5578,88.37389,37.46499,14.37861
67,vA_f,0.2759806,0.5201736,0.9331199,1.681877,2.170805,2.282269,2.365838,2.52598,2.38125,2.273692,1.957572,1.177964,0.4970533
68,vA_U,2190.322,4128.362,7405.713,13348.23,17228.61,18113.24,18776.49,20047.46,18898.81,18045.17,15536.29,9348.919,3944.867
69,vU_A,2161.991,4077.927,7315.249,13202.61,17047.32,17912.38,18562.02,19826.27,18684.81,17846.77,15372.29,9239.754,3897.322
70,vU_f,0.2724109,0.5138188,0.9217213,1.663529,2.147963,2.25696,2.338815,2.49811,2.354286,2.248692,1.936909,1.164209,0.4910626
71,vU_d,6.692394,12.54827,25.94471,58.71027,109.7109,137.305,157.6796,174.0244,158.1089,134.0734,83.1019,33.34006,11.52999
72,v1,120.2658,179.5526,535.8742,1047.175,1154.053,1853.53,1959.886,789.7516,1640.951,1692.643,1250.847,546.7297,150.5358
73,v_r1,90.98535,127.7859,446.3239,916.7542,1020.213,1719.373,1825.517,655.1955,1506.575,1558.512,1117.549,440.0319,101.4018
74,vS1_S2,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
75,vS2_S3,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
76,vS3_S0,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
77,vS0_S1,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
78,vz_1,0.5433847,0.7695735,2.479797,4.875953,5.396553,8.953288,9.492347,3.538368,7.869733,8.134908,5.893217,2.446178,0.6247104
79,v1z_1,0.1358462,0.1923934,0.6199493,1.218988,1.349138,2.238322,2.373087,0.8845921,1.967433,2.033727,1.473304,0.6115445,0.1561776
80,v2z_1,0.1358462,0.1923934,0.6199493,1.218988,1.349138,2.238322,2.373087,0.8845921,1.967433,2.033727,1.473304,0.6115445,0.1561776
81,v3z_1,0.1358462,0.1923934,0.6199493,1.218988,1.349138,2.238322,2.373087,0.8845921,1.967433,2.033727,1.473304,0.6115445,0.1561776
82,v0z_1,0.1358462,0.1923934,0.6199493,1.218988,1.349138,2.238322,2.373087,0.8845921,1.967433,2.033727,1.473304,0.6115445,0.1561776
83,vz_2,28.73703,50.99704,87.06984,125.5451,128.4432,125.2042,124.8758,131.0178,126.5054,125.9968,127.4052,104.2516,48.50927
84,v1z_2,7.184258,12.74926,21.76746,31.38627,32.11079,31.30106,31.21894,32.75445,31.62634,31.49921,31.8513,26.0629,12.12732
85,v2z_2,7.184258,12.74926,21.76746,31.38627,32.11079,31.30106,31.21894,32.75445,31.62634,31.49921,31.8513,26.0629,12.12732
86,v3z_2,7.184258,12.74926,21.76746,31.38627,32.11079,31.30106,31.21894,32.75445,31.62634,31.49921,31.8513,26.0629,12.12732
87,v0z_2,7.184258,12.74926,21.76746,31.38627,32.11079,31.30106,31.21894,32.75445,31.62634,31.49921,31.8513,26.0629,12.12732
88,v1z,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
89,v2z,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
90,v3z,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
91,v0z,7.320105,12.94165,22.38741,32.60526,33.45993,33.53938,33.59203,33.63904,33.59377,33.53293,33.32461,26.67444,12.28349
92,vAB1,15.0938,27.14719,45.47279,65.87555,67.55273,67.41119,67.49496,68.50029,67.58205,67.44092,67.2006,54.46051,26.32754
93,vBA1,0.4535914,1.263964,0.6979659,0.6650332,0.632877,0.3324222,0.3109003,1.222217,0.3945194,0.3750455,0.5513832,1.11163,1.760544
94,vAB2,27.93938,69.37918,60.84636,78.79379,81.44967,71.8544,71.52531,113.2183,73.88415,72.98507,77.2699,85.06005,87.37198
95,vBA2,13.29917,43.49596,16.07153,13.58327,14.52981,4.775636,4.341255,45.94021,6.696619,5.919204,10.62068,31.71117,62.80499
96,v3,1.91759,4.221623,3.701855,3.824133,3.631526,2.097852,1.973606,5.768805,2.432204,2.332767,3.265998,5.335698,4.727114
97,v_r3,0.05616054,0.1381084,0.09001949,0.08355203,0.07990084,0.03824551,0.03536526,0.150253,0.04719298,0.04426088,0.06832367,0.1405253,0.17017
98,v3_n,13.11748,22.42451,42.12107,62.79512,64.74579,66.24513,66.45967,63.17481,66.08545,66.03742,64.77877,49.33852,20.62606
99,v_r3_n,0.3387044,0.6247833,0.9579828,1.32519,1.377562,1.225969,1.213769,1.515283,1.282781,1.260063,1.327231,1.184812,0.6160091
100,v_pq_ox,2804.996,2876.832,2633.396,2514.571,2549.049,2273.303,2247.889,2765.103,2372.636,2335.495,2468.786,2719.43,2924.738
101,Ic,7.969036,14.46856,26.2808,46.06207,65.84335,75.8801,83.4808,91.08144,83.72612,74.70894,55.67992,32.36015,13.66602
102,Ia,36.39911,66.08613,120.0393,210.3916,300.7439,346.5875,381.3042,416.0206,382.4247,341.2381,254.3218,147.8072,62.42047
103,v2_1,28.74146,51.01721,87.09842,125.5965,128.5041,125.2398,124.9105,131.1363,126.5486,126.0364,127.4548,104.3061,48.53194
104,v2_2,757.3399,1912.846,1538.636,1889.627,2181.09,1312.79,1276.282,4151.503,1562.268,1446.765,1791.63,2443.314,2266.925
105,v2_00_1,0.5095573,0.6702613,2.14244,3.517567,3.204413,4.876007,4.986192,1.850008,4.229938,4.506792,3.782769,1.996483,0.5369706
106,v2_01_1,1.154407,1.764709,4.37444,7.040324,6.469857,9.634548,9.853449,4.161119,8.389886,8.918878,7.536604,4.294865,1.624805
107,v2_02_1,27.0775,48.58224,80.58154,115.0387,118.8298,110.7293,110.0709,125.1252,113.9287,112.6107,116.1354,98.01472,46.37016
108,v2_00_2,13.42688,25.13087,37.84725,52.92256,54.38825,51.11134,50.94676,58.5674,52.21947,51.73325,53.17434,46.76654,25.08187
109,v2_01_2,30.41871,66.16626,77.27661,105.9232,109.8124,100.9914,100.6783,131.7324,103.5749,102.3794,105.9419,100.6049,75.89458
110,v2_02_2,713.4943,1821.549,1423.512,1730.781,2016.889,1160.688,1124.657,3961.203,1406.474,1292.653,1632.514,2295.942,2165.948
111,vr2_00_1,7.067632e-05,0.0002288125,0.0006705169,0.001438989,0.001513157,0.001472225,0.001470395,0.001565893,0.001491512,0.001482172,0.001492563,0.0009723959,0.0002107255
112,vr2_01_1,9.911015e-05,0.0004430066,0.0006797023,0.001303921,0.001382154,0.001188835,0.001180453,0.001960705,0.001235301,0.001215165,0.001300157,0.00115057,0.0005297918
113,vr2_02_1,0.004259852,0.01947365,0.02696468,0.04872261,0.05802614,0.0329346,0.03184752,0.1150061,0.0401566,0.03682621,0.04678739,0.05235625,0.02193417
114,vr2_1,0.004429639,0.02014547,0.0283149,0.05146552,0.06092145,0.03559566,0.03449837,0.1185327,0.04288341,0.03952355,0.04958011,0.05447922,0.02267469
115,vr2_00_2,12.07493,21.71739,36.3772,52.6981,54.03953,53.92627,53.99324,54.79729,54.06291,53.95005,53.75794,43.56688,21.06169
116,vr2_01_2,16.93281,42.04729,36.87554,47.7517,49.36101,43.54596,43.34649,68.61345,44.77601,44.23118,46.82804,51.54974,52.95186
117,vr2_02_2,727.7888,1848.312,1462.901,1784.301,2072.293,1206.365,1169.448,4024.554,1455.558,1340.449,1685.151,2345.751,2192.286
118,vr2_2,756.7965,1912.076,1536.154,1884.751,2175.693,1303.837,1266.788,4147.964,1554.397,1438.63,1785.737,2440.867,2266.3
119,vP680qU,0.05511313,0.0746982,0.3292857,0.8829614,1.434507,3.019863,3.568942,1.192342,2.889674,2.661782,1.333006,0.32233,0.05580007
120,vP680qA,0.05583535,0.07562205,0.3333578,0.8926999,1.449762,3.053726,3.61018,1.205644,2.922771,2.691373,1.347227,0.3261382,0.05648079
121,vU_P680,29.33553,51.84131,89.87893,131.304,135.2742,137.1774,137.9371,135.7485,137.2647,136.7935,134.6314,107.0201,49.18978
122,vP680_d,0.05511313,0.07469961,0.3292889,0.8829614,1.434507,3.019863,3.568942,1.192342,2.889613,2.661782,1.333006,0.32233,0.05580015
123,vP680_f,2.840623e-09,-7.402157e-05,-0.0005905063,1.253766e-05,-1.31435e-07,-1.282022e-07,-0.0005782437,3.653894e-09,-0.0008633508,-5.938947e-06,-1.50176e-07,-1.823964e-09,-1.607798e-06
124,Vva,0.0,0.0,0.0,0.004513938,0.02457595,0.02498977,0.02434139,0.02345276,0.02431506,0.02504406,0.01942362,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0007010583,0.04027867,0.05692591,0.06605303,0.07304698,0.06630638,0.05527511,0.01747509,0.0,0.0
126,Vza,1.50201e-11,1.119713e-11,9.167614e-12,0.000701013,0.04027842,0.05692581,0.06605296,0.07304701,0.06630636,0.05527484,0.01747497,3.087436e-11,2.674375e-11
127,Vav,3.169502e-10,2.443515e-10,2.021503e-10,0.004513778,0.02457563,0.02498966,0.02434131,0.0234528,0.02431503,0.02504376,0.01942344,6.14464e-10,5.336448e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,1.140041e-12,4.920771e-11,2.569445e-11,-8.579255e-14,3.75871e-13,2.892384e-13,-5.262403e-12,3.489763e-13,3.976041e-11,-1.917071e-11,-9.855144e-13,3.284604e-13,1.156418e-10
132,ve2FBPase,-5.217807e-12,8.129323e-12,5.8718e-12,2.019328e-14,3.810809e-13,3.337217e-13,-5.184523e-13,5.163868e-13,4.304477e-12,-1.827552e-12,-2.802532e-14,5.295872e-13,1.552134e-11
133,ve2SBPase,-1.837923e-12,3.587486e-11,2.401422e-11,-8.308199e-14,1.358472e-12,1.119333e-12,-2.597801e-12,1.538242e-12,1.868084e-11,-8.619655e-12,-4.741664e-13,1.699767e-12,6.810273e-11
134,ve2PRK,5.011396e-13,3.992271e-11,2.365262e-11,-7.458121e-14,-1.675507e-13,5.073759e-14,-5.048817e-12,3.064765e-14,3.889318e-11,-1.879268e-11,-9.643265e-13,-7.953503e-15,9.663505e-11
135,ve2ATPase,5.644226e-14,4.489582e-12,2.660384e-12,-8.387158e-15,-1.892315e-14,5.688197e-15,-5.678705e-13,3.423614e-15,4.374746e-12,-2.113831e-12,-1.08468e-13,-9.128058e-16,1.086754e-11
136,ve2ATPGPP,1.780214e-11,6.337549e-11,3.052235e-11,-1.068192e-13,1.71452e-12,1.259464e-12,-5.247648e-12,1.499813e-12,3.845443e-11,-1.838798e-11,-9.562098e-13,1.763262e-12,1.327997e-10
137,ve2MDH,2.085626e-15,1.246339e-13,8.823779e-14,-2.642743e-16,-7.454703e-16,2.078687e-16,-1.930755e-14,1.871062e-16,1.504651e-13,-7.301814e-14,-3.743615e-15,3.979022e-17,3.002539e-13
138,ve2Fd,2.897059,5.016371,8.422012,12.77385,13.25059,13.79438,13.84192,11.74375,13.69707,13.72191,13.45256,9.626035,4.744214
139,veFd2Thio,1.480363e-11,2.367807e-10,1.382201e-10,-1.562843e-12,3.649137e-12,3.239866e-12,-2.374486e-11,4.141565e-12,1.85416e-10,-8.793385e-11,-4.492089e-12,4.509125e-12,5.183423e-10
140,veFd2Calvin,0.2846819,0.5955851,1.080398,1.877365,1.985613,1.779829,1.761839,2.555842,1.816652,1.807253,1.909184,1.505198,0.5873515
141,ve2RuACT,1.868845e-12,6.726023e-12,3.238461e-12,-1.133394e-14,1.813781e-13,1.331159e-13,-5.5782e-13,1.585749e-13,4.088423e-12,-1.955164e-12,-1.016508e-13,1.862954e-13,1.410567e-11
