,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
77,vS0_S1,8.734216,15.59429,26.54119,37.98156,39.34762,39.3831,39.39876,39.40948,39.42835,39.44743,39.31984,32.10386,12.88254
78,vz_1,0.5719208,1.163223,2.728056,5.86987,7.756359,6.78658,9.512435,14.13918,8.118144,8.15141,8.141294,5.170152,0.5781284
79,v1z_1,0.1429802,0.2908058,0.682014,1.467467,1.93909,1.696645,2.378109,3.534795,2.029536,2.037852,2.035323,1.292538,0.1445321
80,v2z_1,0.1429802,0.2908058,0.682014,1.467467,1.93909,1.696645,2.378109,3.534795,2.029536,2.037852,2.035323,1.292538,0.1445321
81,v3z_1,0.1429802,0.2908058,0.682014,1.467467,1.93909,1.696645,2.378109,3.534795,2.029536,2.037852,2.035323,1.292538,0.1445321
82,v0z_1,0.1429802,0.2908058,0.682014,1.467467,1.93909,1.696645,2.378109,3.534795,2.029536,2.037852,2.035323,1.292538,0.1445321
83,vz_2,34.36494,61.21392,103.4367,146.0564,149.6341,150.7458,148.0826,143.4987,149.5953,149.6383,149.1381,123.2453,50.95203
84,v1z_2,8.591236,15.30348,25.85918,36.51409,37.40853,37.68645,37.02065,35.87469,37.39882,37.40957,37.28452,30.81132,12.73801
85,v2z_2,8.591236,15.30348,25.85918,36.51409,37.40853,37.68645,37.02065,35.87469,37.39882,37.40957,37.28452,30.81132,12.73801
86,v3z_2,8.591236,15.30348,25.85918,36.51409,37.40853,37.68645,37.02065,35.87469,37.39882,37.40957,37.28452,30.81132,12.73801
87,v0z_2,8.591236,15.30348,25.85918,36.51409,37.40853,37.68645,37.02065,35.87469,37.39882,37.40957,37.28452,30.81132,12.73801
88,v1z,8.734216,15.59429,26.54119,37.98156,39.34762,39.3831,39.39876,39.40948,39.42835,39.44743,39.31984,32.10386,12.88254
89,v2z,8.734216,15.59429,26.54119,37.98156,39.34762,39.3831,39.39876,39.40948,39.42835,39.44743,39.31984,32.10386,12.88254
90,v3z,8.734216,15.59429,26.54119,37.98156,39.34762,39.3831,39.39876,39.40948,39.42835,39.44743,39.31984,32.10386,12.88254
91,v0z,8.734216,15.59429,26.54119,37.98156,39.34762,39.3831,39.39876,39.40948,39.42835,39.44743,39.31984,32.10386,12.88254
92,vAB1,18.13035,32.10212,53.9803,76.68542,79.2524,79.43398,79.23023,79.08072,79.38925,79.42624,79.16098,64.78299,28.20523
93,vBA1,0.6619128,0.9135446,0.8979073,0.7223067,0.5571542,0.6677846,0.4327036,0.2617617,0.5325404,0.5313864,0.5212891,0.5752652,2.440148
94,vAB2,36.86478,56.88259,73.62914,89.37198,88.55248,92.8344,85.26995,81.44282,88.52593,88.66348,87.22393,72.96498,108.8368
95,vBA2,19.39635,25.69402,20.54675,13.40887,9.85724,14.06821,6.472428,2.623854,9.669224,9.768629,8.584239,8.757263,83.0717
96,v3,2.595617,3.974553,4.689131,4.227142,3.372804,3.912694,2.704912,1.729852,3.229992,3.220488,3.191329,3.451038,5.635737
97,v_r3,0.07973597,0.1138946,0.1151473,0.08888407,0.067092,0.0826591,0.04989953,0.02595624,0.06411822,0.06403949,0.06188486,0.06924462,0.2190871
98,v3_n,15.36123,28.03957,49.64141,73.32498,76.90448,76.51258,77.5867,78.35277,77.21052,77.26114,76.99788,62.05115,21.01258
99,v_r3_n,0.4086829,0.7116604,1.132983,1.500125,1.514941,1.576419,1.444185,1.237698,1.519685,1.522759,1.487641,1.225219,0.6641346
100,v_pq_ox,2817.672,2771.081,2623.602,2445.258,2389.425,2480.707,2278.463,1956.384,2392.775,2396.498,2349.076,2364.083,2943.314
101,Ic,9.098925,16.71663,29.97708,51.77218,73.49674,79.49216,81.53765,83.58315,87.67414,91.97673,70.5343,37.94745,13.68365
102,Ia,41.55995,76.35433,136.9223,236.4729,335.7013,363.0858,372.4287,381.7717,400.4575,420.1099,322.1702,173.3276,62.50102
103,v2_1,34.37165,61.23315,103.4772,146.12,149.6976,150.8233,148.1351,143.5326,149.6604,149.7043,149.1966,123.2816,50.97908
104,v2_2,955.7316,1511.415,1830.619,1982.029,1922.784,2327.288,1609.705,1077.47,1974.25,2000.144,1781.143,1360.838,2566.894
105,v2_00_1,0.5908568,1.150265,2.555115,4.496271,4.818255,4.100631,5.565061,7.637042,4.698271,4.644348,5.136465,4.585929,0.5448812
106,v2_01_1,1.382035,2.556663,5.227407,8.934597,9.560661,8.218107,10.99527,15.06759,9.337079,9.235586,10.16379,9.006834,1.786232
107,v2_02_1,32.39876,57.52623,95.69471,132.6892,135.3187,138.5046,131.5748,120.8279,135.6251,135.8243,133.8964,109.6888,48.64797
108,v2_00_2,16.42925,28.39193,45.20263,60.98916,61.88787,63.27502,60.47254,57.32974,61.97738,62.05144,61.32028,50.62155,27.4358
109,v2_01_2,38.42861,63.10599,92.47822,121.1923,122.8015,126.81,119.4797,113.1093,123.1703,123.3933,121.3376,99.42149,89.94017
110,v2_02_2,900.8737,1419.917,1692.938,1799.847,1738.095,2137.203,1429.753,907.031,1789.102,1814.7,1598.485,1210.795,2449.518
111,vr2_00_1,0.0001018827,0.0003269935,0.0009559516,0.001977313,0.002101372,0.00212204,0.002079292,0.002011185,0.002104918,0.002106614,0.002091831,0.001387334,0.0002374847
112,vr2_01_1,0.0001569395,0.0004389459,0.0009878169,0.001745782,0.00177876,0.001878807,0.0016953,0.001569135,0.001778157,0.001781525,0.001746132,0.001183752,0.000694237
113,vr2_02_1,0.006450598,0.01846379,0.03852083,0.05997357,0.05959453,0.07349247,0.0487221,0.03022501,0.06128302,0.06215757,0.05472988,0.03372007,0.02607881
114,vr2_1,0.00670942,0.01922972,0.0404646,0.06369666,0.06347466,0.07749332,0.0524967,0.03380533,0.06516609,0.06604571,0.05856784,0.03629116,0.02701053
115,vr2_00_2,14.50413,25.68121,43.18281,61.3452,63.39831,63.54349,63.38051,63.26088,63.50767,63.53723,63.32521,51.8243,22.56381
116,vr2_01_2,22.34206,34.47365,44.62225,54.16207,53.66512,56.26,51.67577,49.3564,53.64893,53.73227,52.86,44.21942,65.96058
117,vr2_02_2,918.3135,1450.097,1740.086,1860.652,1797.964,2200.698,1485.136,950.7136,1848.975,1874.724,1656.817,1259.624,2477.79
118,vr2_2,955.1597,1510.252,1827.891,1976.159,1915.028,2320.501,1600.193,1063.331,1966.132,1991.993,1773.002,1355.668,2566.314
119,vP680qU,0.0541481,0.1228306,0.3532567,1.070087,2.101151,1.950899,2.977329,4.776688,2.677003,2.830112,2.127856,0.8018756,0.04724207
120,vP680qA,0.05491952,0.1245249,0.3579151,1.082381,2.124088,1.972193,3.01055,4.831289,2.707046,2.862257,2.151119,0.8121953,0.04786413
121,vU_P680,34.99101,62.49998,106.518,152.9963,159.4916,159.4833,160.5724,162.4146,160.3904,160.6198,159.4072,129.2173,51.5774
122,vP680_d,0.0541482,0.1228304,0.3532588,1.070087,2.101148,1.950899,2.977329,4.776687,2.677003,2.830112,2.127856,0.8018757,0.04724209
123,vP680_f,-2.531507e-07,9.039264e-07,-0.0001192098,-5.399295e-09,-1.890363e-05,-3.008591e-07,-1.02803e-08,-2.06713e-05,1.002355e-06,0.0001635413,-8.795873e-07,-8.157943e-08,-7.931592e-05
124,Vva,0.0,0.0,0.0,0.002484057,0.0240245,0.02495379,0.02506016,0.02509264,0.02499331,0.02472787,0.02307019,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0002080519,0.03553016,0.04567904,0.04874521,0.05162705,0.05683411,0.0616395,0.02990543,0.0,0.0
126,Vza,8.53623e-81,1.870121e-11,2.234773e-11,0.0002080461,0.0355303,0.04567881,0.04874493,0.05162691,0.05683399,0.06163942,0.02990514,2.471562e-11,1.796314e-11
127,Vav,1.445788e-78,3.853479e-10,4.581061e-10,0.002484016,0.02402463,0.02495351,0.02505983,0.02509246,0.02499318,0.02472779,0.02306981,5.070806e-10,3.762672e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,8.456052e-12,-1.266544e-10,6.170473e-12,-4.65665e-13,1.847891e-11,2.751455e-14,-1.676237e-13,6.078273e-12,-1.488706e-15,-5.767516e-13,1.211795e-14,-5.391022e-13,-7.366418e-11
132,ve2FBPase,8.893891e-13,-2.628675e-12,8.019203e-13,6.399457e-16,3.667206e-12,-2.689816e-13,1.885694e-13,9.206759e-13,8.351285e-14,-1.750594e-16,9.324726e-14,-2.321676e-12,-7.599749e-12
133,ve2SBPase,3.962898e-12,-1.516042e-11,3.376834e-12,-2.261633e-13,1.639062e-11,-1.410239e-12,1.562589e-14,3.603319e-12,2.156625e-14,-3.082357e-13,3.787631e-14,-1.046417e-11,-3.426156e-11
134,ve2PRK,8.574501e-12,-1.016083e-10,5.745137e-12,-4.551364e-13,1.251559e-11,1.768774e-13,-1.642819e-13,5.575587e-12,-1.422066e-15,-5.588652e-13,9.989643e-15,-3.301345e-14,-7.324127e-11
135,ve2ATPase,9.651726e-13,-1.142195e-11,6.461807e-13,-5.119333e-14,1.406424e-12,1.989471e-14,-1.847831e-14,6.270301e-13,-1.599346e-16,-6.286248e-14,1.123137e-15,-3.730375e-15,-8.240984e-12
136,ve2ATPGPP,8.352821e-12,-1.004318e-10,6.499085e-12,-4.508048e-13,2.879237e-11,-1.237075e-12,-1.612556e-13,6.5869e-12,-1.607006e-15,-5.790884e-13,1.498304e-14,-8.563115e-12,-7.187048e-11
137,ve2MDH,3.335727e-14,-2.280703e-13,2.129441e-14,-1.76565e-15,3.444212e-14,6.17426e-16,-6.387848e-16,2.002925e-14,-5.312591e-18,-2.15431e-15,3.233633e-17,-1.949667e-16,-2.845848e-13
138,ve2Fd,3.295996,5.77729,9.400547,12.98969,12.76483,12.50906,13.01919,13.33939,12.82058,12.82922,12.84386,11.33141,4.768065
139,veFd2Thio,3.989813e-11,-4.113111e-10,2.93152e-11,-2.108596e-12,9.156235e-11,-2.682246e-12,-4.739186e-13,2.867925e-11,5.330672e-14,-1.219706e-11,3.435871e-13,-2.287195e-11,-3.403478e-10
140,veFd2Calvin,0.3086825,0.6160343,1.207328,2.084344,2.169434,2.26623,2.073182,1.95201,2.148341,2.145072,2.139532,1.4841,0.5634209
141,ve2RuACT,8.875031e-13,-1.071596e-11,6.905704e-13,-4.792831e-14,3.054521e-12,-1.303375e-13,-1.714544e-14,6.997677e-13,-1.706217e-16,-6.154167e-14,1.590338e-15,-9.013464e-13,-7.639099e-12
