vc              2.708024e+00
vo              9.139581e-01
v2              6.786521e+00
v3              6.786521e+00
v5              1.207455e+00
v6              1.207455e+00
v7              1.207327e+00
v8              1.207327e+00
v9              1.207327e+00
v10             1.207327e+00
v13             3.621982e+00
v23             1.454092e-02
v24             1.454092e-02
v25             1.441353e-02
v112            9.139581e-01
v113            4.569791e-01
v121            9.139581e-01
v122            4.569791e-01
v123            4.569791e-01
v124            4.569790e-01
v131            4.569791e-01
vlin            4.569791e-01
v2out           9.139581e-01
v51             3.748147e-01
v52             3.748149e-01
v55             1.874073e-01
v56             1.874074e-01
v57             1.874074e-01
v58             8.056059e-02
v59             8.056068e-02
v60             0
v62             1.874074e-01
vdhap_in        2.618280e+01
vgap_in         2.618280e+01
vpga_in         2.618280e+01
vpga_use        4.647924e-04
Vbf1            1.834582e+01
Vbf2            1.834582e+01
Vbf3            1.834582e+01
Vbf4            1.834582e+01
Vbf5            7.321516e+00
Vbf6            1.102430e+01
Vbf7            1.102432e+01
Vbf8            1.834582e+01
Vbf9            1.834582e+01
Vbf10           1.834581e+01
Vbf11           1.101602e+01
Vqi             2.204860e+01
Vipc            2.202560e+03
Vicp            2.202113e+03
Vinc            8.513743e+00
Vinp            9.409926e+00
Vdp             7.575132e+00
Vdc             7.573594e+00
Vfp             1.387613e+00
Vfc             1.387331e+00
Vsfd            0
VsATP           1.175736e+00
VgPQH2          8.604823e+01
Vbf12           -1.545436e-08
Vbf13           -4.110052e-09
Vbf14           1.620433e-09
Vbf15           1.834582e+01
Vbf16           1.834582e+01
vbfn2           7.321516e+00
VsNADPH         2.232164e-01
vA_d            2.885765e+00
vA_f            1.057229e-01
vA_U            8.390705e+02
vU_A            8.259534e+02
vU_f            1.040701e-01
vU_d            1.890450e+00
v1              2.983978e+01
v_r1            1.519671e+01
vS1_S2          3.660758e+00
vS2_S3          3.660758e+00
vS3_S0          3.660758e+00
vS0_S1          3.660758e+00
vz_1            1.076755e-01
v1z_1           2.691889e-02
v2z_1           2.691889e-02
v3z_1           2.691889e-02
v0z_1           2.691889e-02
vz_2            1.453536e+01
v1z_2           3.633839e+00
v2z_2           3.633839e+00
v3z_2           3.633839e+00
v0z_2           3.633839e+00
v1z             3.660758e+00
v2z             3.660758e+00
v3z             3.660758e+00
v0z             3.660758e+00
vAB1            9.690569e+00
vBA1            2.369054e+00
vAB2            6.682272e+01
vBA2            5.950120e+01
v3              2.559987e+00
v_r3            1.494134e-01
v3_n            5.141012e+00
v_r3_n          2.300605e-01
v_pq_ox         2.967583e+03
Ic              3.526715e+00
Ia              1.610851e+01
v2_1            1.453833e+01
v2_2            1.004287e+03
v2_00_1         1.450232e-01
v2_01_1         6.823794e-01
v2_02_1         1.371092e+01
v2_00_2         1.001800e+01
v2_01_2         4.713778e+01
v2_02_2         9.471308e+02
vr2_00_1        2.274230e-05
vr2_01_1        1.188052e-04
vr2_02_1        2.804283e-03
vr2_1           2.945831e-03
vr2_00_2        7.752421e+00
vr2_01_2        4.049844e+01
vr2_02_2        9.559271e+02
vr2_2           1.004178e+03
vP680qU         6.182877e-03
vP680qA         6.281068e-03
vU_P680         1.464922e+01
vP680_d         6.183015e-03
vP680_f         -4.120492e-05
Vva             0
Vaz             0
Vza             1.441359e-11
Vav             3.041501e-10
Vvf             0
Vv2ABA          0
VABAdg          0
ve2GAPDH        -6.806305e-11
ve2FBPase       -8.443928e-12
ve2SBPase       -3.729476e-11
ve2PRK          -7.522491e-11
ve2ATPase       -8.486140e-12
ve2ATPGPP       -7.544105e-11
ve2MDH          -2.911237e-13
ve2Fd           1.320000e+00
veFd2Thio       -3.487833e-10
veFd2Calvin     8.617810e-02
ve2RuACT        -7.996599e-12
