,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
27,v57,0.9427536,1.324028,1.203844,1.210193,1.214344,1.214578,1.214601,1.213973,1.213345,1.213102,1.212983,1.210986,1.208312,1.204982,1.10431
28,v58,0.06807839,0.06411592,0.06524973,0.06518738,0.06514677,0.06514449,0.06514426,0.0651504,0.06515656,0.06515891,0.06515971,0.06517975,0.06520582,0.06523853,0.06625999
29,v59,0.0680781,0.06411596,0.06524973,0.06518738,0.06514677,0.06514449,0.06514426,0.0651504,0.06515653,0.06515891,0.0651588,0.06517959,0.06520582,0.06523853,0.06626648
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.9427536,1.324028,1.203844,1.210193,1.214344,1.214578,1.214601,1.213973,1.213345,1.213102,1.212983,1.210986,1.208312,1.204982,1.104313
32,vdhap_in,20.5859,19.02117,19.49159,19.46639,19.44994,19.44901,19.44892,19.45141,19.4539,19.45486,19.45589,19.46324,19.47385,19.48707,19.89395
33,vgap_in,20.5859,19.02117,19.49159,19.46639,19.44994,19.44901,19.44892,19.45141,19.4539,19.45486,19.45589,19.46324,19.47385,19.48707,19.89395
34,vpga_in,20.5859,19.02117,19.49159,19.46639,19.44994,19.44901,19.44892,19.45141,19.4539,19.45486,19.45589,19.46324,19.47385,19.48707,19.89395
35,vpga_use,0.007204085,0.0123644,0.009707164,0.009799285,0.009861283,0.009864786,0.009865133,0.009855744,0.009846356,0.009842715,0.009840674,0.009811147,0.009771293,0.009737905,0.009454925
36,Vbf1,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
37,Vbf2,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
38,Vbf3,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
39,Vbf4,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
40,Vbf5,40.84315,67.2007,71.92258,72.38645,72.66435,72.6845,72.68783,72.6444,72.60203,72.5843,72.57312,72.43991,72.26219,71.72581,48.8063
41,Vbf6,66.41955,110.784,119.0632,119.1582,119.1381,119.1344,119.1282,119.1398,119.1473,119.1463,119.1562,119.1731,119.1649,118.8955,79.64171
42,Vbf7,66.41955,110.7839,119.0632,119.1582,119.1381,119.1344,119.1282,119.1398,119.1473,119.1463,119.1562,119.1731,119.1649,118.8955,79.64175
43,Vbf8,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
44,Vbf9,107.2627,177.9846,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7288,191.5809,191.4271,190.6213,128.4479
45,Vbf10,107.2627,177.9846,190.9858,191.5446,191.8025,191.8189,191.8158,191.7842,191.7492,191.7307,191.7222,191.5805,191.4271,190.6213,128.4483
46,Vbf11,63.56475,105.2297,112.8362,113.2751,113.5051,113.5208,113.521,113.4887,113.4555,113.4399,113.4345,113.3274,113.1714,112.5953,76.07483
47,Vqi,132.8391,221.5678,238.1264,238.3163,238.2763,238.2689,238.2563,238.2797,238.2945,238.2926,238.3125,238.3462,238.3298,237.7909,159.2834
48,Vipc,12900.15,21473.34,23050.27,23285.52,23194.57,23194.06,23196.08,23187.31,23178.14,23177.08,23179.37,23149.49,23116.64,23001.49,15457.15
49,Vicp,12897.3,21467.95,23041.78,23273.55,23180.13,23179.48,23181.47,23173.1,23164.33,23163.41,23165.83,23137.16,23105.79,22993.93,15453.66
50,Vinc,54.15694,102.6379,162.0078,228.6372,276.0886,278.7914,279.4055,271.6659,263.926,261.346,258.7662,235.5468,207.1678,144.2228,66.4639
51,Vinp,59.85767,113.4419,179.0613,252.7043,305.1505,308.1378,308.8167,300.2623,291.7077,288.8561,286.0047,260.3412,228.9749,159.4042,73.4601
52,Vdp,48.8865,94.52529,156.0443,226.0628,276.0975,278.9446,279.5902,271.4437,263.2974,260.5807,257.862,233.4259,203.5591,137.3475,60.23189
53,Vdc,48.87572,94.50157,155.9868,225.9466,275.9256,278.7692,279.4141,271.2774,263.1406,260.427,257.7114,233.3015,203.4635,137.3023,60.21829
54,Vfp,8.127092,13.5282,14.52167,14.66988,14.61258,14.61226,14.61353,14.608,14.60223,14.60156,14.603,14.58418,14.56348,14.49094,9.738007
55,Vfc,8.1253,13.52481,14.51632,14.66234,14.60348,14.60307,14.60432,14.59905,14.59353,14.59295,14.59447,14.57641,14.55665,14.48617,9.735808
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.344814,1.545988,1.764762,1.765158,1.764895,1.764876,1.764876,1.764913,1.764951,1.764969,1.764976,1.765096,1.765264,1.759975,1.372992
58,VgPQH2,303.0501,162.5433,658.4048,126.5793,329.8097,1079.523,455.1103,551.3846,836.8302,395.2795,265.2107,681.007,699.6719,702.8237,248.071
59,Vbf12,-7.098342e-09,7.696061e-08,4.611518e-09,2.16155e-08,1.158448e-10,3.464738e-12,-3.38514e-10,-7.722128e-11,4.391865e-07,-2.61407e-08,6.199226e-08,-2.524731e-07,-3.49937e-09,4.767812e-09,-1.107885e-07
60,Vbf13,-1.944778e-09,2.156018e-08,1.484964e-09,8.313692e-09,5.829462e-11,1.261687e-12,-8.678121e-11,-3.488635e-11,1.910606e-07,-1.083783e-08,2.73025e-08,-9.290739e-08,-1.281213e-09,1.463091e-09,-4.010051e-08
61,Vbf14,6.490665e-10,-7.706653e-09,-4.52003e-10,-2.072606e-09,-1.901933e-11,-1.604835e-13,5.7523e-11,7.749927e-12,-4.5297e-08,2.096998e-09,-7.95602e-09,2.099526e-08,3.384882e-10,-2.614394e-10,9.680893e-08
62,Vbf15,107.2627,177.9845,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
63,Vbf16,107.2627,177.9847,190.9858,191.5446,191.8025,191.8189,191.816,191.7842,191.7493,191.7306,191.7294,191.613,191.4271,190.6213,128.448
64,vbfn2,40.84315,67.2007,71.92258,72.38645,72.66435,72.6845,72.68783,72.6444,72.60203,72.5843,72.57312,72.43991,72.26219,71.72581,48.8063
65,VsNADPH,0.5413671,0.8825538,0.6221742,1.015533,0.6734269,0.5473931,0.6215317,0.6012868,0.5676581,0.647419,0.7247855,0.5928271,0.6003083,0.6229831,0.620971
66,vA_d,22.31767,53.9429,115.1332,203.5088,252.4169,247.8492,253.9539,243.5984,232.1221,233.6435,233.5199,200.2589,167.1802,94.49146,28.95993
67,vA_f,0.7420363,1.544032,2.142887,2.641257,2.671856,2.596671,2.654715,2.621896,2.574655,2.618429,2.644896,2.50239,2.392156,1.993877,0.9364207
68,vA_U,5889.177,12254.23,17007.04,20962.36,21205.2,20608.5,21069.17,20808.7,20433.77,20781.18,20991.24,19860.24,18985.37,15824.42,7431.911
69,vU_A,5809.769,12115.52,16817.79,20735.91,20937.92,20331.45,20797.13,20540.91,20169.1,20522.96,20737.8,19617.33,18762.97,15648.03,7336.053
70,vU_f,0.7320309,1.526555,2.119041,2.612725,2.638177,2.561763,2.620438,2.588155,2.541307,2.585893,2.612963,2.471783,2.364134,1.971651,0.9243427
71,vU_d,19.25239,45.05435,108.5553,173.0989,231.673,238.2829,237.0194,229.2385,221.642,216.4982,211.3515,189.869,158.5221,89.09122,24.66534
72,v1,345.0788,479.0932,1429.59,560.227,1002.785,2461.281,1256.864,1439.782,1977.55,1124.495,861.5941,1641.233,1622.578,1425.663,383.842
73,v_r1,263.3924,344.6919,1285.745,415.4541,857.4559,2315.912,1111.488,1294.493,1832.346,979.3261,716.4478,1496.353,1478.054,1282.211,286.2293
74,vS1_S2,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
75,vS2_S3,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
76,vS3_S0,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
77,vS0_S1,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
78,vz_1,1.51652,1.958947,6.717764,2.318643,4.550495,11.91533,5.833202,6.757595,9.47421,5.166231,3.838637,7.77853,7.687395,6.701081,1.644855
79,v1z_1,0.3791301,0.4897366,1.679441,0.5796608,1.137624,2.978834,1.458301,1.689399,2.368553,1.291558,0.9596594,1.944632,1.921849,1.67527,0.4112137
80,v2z_1,0.3791301,0.4897366,1.679441,0.5796608,1.137624,2.978834,1.458301,1.689399,2.368553,1.291558,0.9596594,1.944632,1.921849,1.67527,0.4112137
81,v3z_1,0.3791301,0.4897366,1.679441,0.5796608,1.137624,2.978834,1.458301,1.689399,2.368553,1.291558,0.9596594,1.944632,1.921849,1.67527,0.4112137
82,v0z_1,0.3791301,0.4897366,1.679441,0.5796608,1.137624,2.978834,1.458301,1.689399,2.368553,1.291558,0.9596594,1.944632,1.921849,1.67527,0.4112137
83,vz_2,80.16979,132.4423,137.1274,142.4543,140.7782,133.4537,139.5425,138.5312,135.7298,140.0024,141.3076,137.1013,136.837,136.7505,95.96781
84,v1z_2,20.04245,33.11058,34.28185,35.61356,35.19455,33.36342,34.88562,34.6328,33.93246,35.00059,35.3269,34.27533,34.20924,34.18763,23.99195
85,v2z_2,20.04245,33.11058,34.28185,35.61356,35.19455,33.36342,34.88562,34.6328,33.93246,35.00059,35.3269,34.27533,34.20924,34.18763,23.99195
86,v3z_2,20.04245,33.11058,34.28185,35.61356,35.19455,33.36342,34.88562,34.6328,33.93246,35.00059,35.3269,34.27533,34.20924,34.18763,23.99195
87,v0z_2,20.04245,33.11058,34.28185,35.61356,35.19455,33.36342,34.88562,34.6328,33.93246,35.00059,35.3269,34.27533,34.20924,34.18763,23.99195
88,v1z,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
89,v2z,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
90,v3z,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
91,v0z,20.42158,33.60032,35.96129,36.19322,36.33218,36.34225,36.34392,36.3222,36.30101,36.29215,36.28656,36.21996,36.13109,35.8629,24.40317
92,vAB1,42.03355,70.56372,72.47217,75.83793,73.651,72.96096,73.38191,73.21365,72.97028,73.40117,73.85318,72.90949,72.73427,72.26955,50.5207
93,vBA1,1.1904,3.363075,0.5495915,3.451481,0.9866441,0.2764572,0.6940715,0.5692516,0.3682458,0.8168651,1.280056,0.4695679,0.4720824,0.543744,1.714385
94,vAB2,74.93571,197.9672,81.93624,236.0698,103.8227,76.00302,90.0151,84.82717,78.12954,95.23865,118.8441,80.84267,80.49632,81.06029,103.3979
95,vBA2,34.09255,130.7665,10.01366,163.6833,31.15836,3.318518,17.32726,12.18277,5.527503,22.65434,46.271,8.402754,8.234137,9.334481,54.59163
96,v3,5.165875,10.62761,3.29652,10.35946,5.138164,1.791208,3.942907,3.358696,2.312791,4.477399,6.135782,2.861167,2.880597,3.280247,6.7713
97,v_r3,0.1474653,0.3503206,0.06712914,0.3380669,0.1236964,0.02952483,0.08693766,0.07025703,0.04236325,0.1029594,0.1573705,0.05652627,0.05676606,0.0658772,0.2029692
98,v3_n,36.75455,58.57287,70.09989,64.17628,69.21645,72.15386,70.32746,70.80567,71.65994,69.7384,68.20909,71.03006,70.82656,69.89853,43.37326
99,v_r3_n,0.9298032,1.649506,1.406697,1.811224,1.566566,1.231047,1.495592,1.449711,1.328308,1.528538,1.61438,1.394784,1.388202,1.387093,1.135244
100,v_pq_ox,2765.062,2922.015,2426.271,2985.353,2658.766,2109.084,2547.617,2475.138,2275.427,2603.055,2732.414,2391.294,2385.742,2399.165,2808.858
101,Ic,22.43386,42.51652,67.10979,94.71021,114.3664,115.486,115.7404,112.5343,109.3282,108.2594,107.1908,97.57243,85.81676,59.74255,27.53187
102,Ia,102.4682,194.1971,306.5285,432.5953,522.3761,527.4899,528.652,514.008,499.3638,494.4823,489.6011,445.6686,391.9738,272.8781,125.7537
103,v2_1,80.20389,132.614,137.1819,142.7144,140.8858,133.4881,139.6217,138.5971,135.7739,140.0928,141.4394,137.1548,136.8889,136.8015,96.0271
104,v2_2,2021.021,5943.742,1817.77,8317.623,3484.083,1185.7,2591.403,2171.248,1485.243,2944.293,4249.718,1783.83,1734.221,1704.821,2902.111
105,v2_00_1,1.475081,1.456293,4.294911,1.192443,2.48481,6.084422,3.198337,3.711645,5.07955,2.865725,2.095567,4.364629,4.463435,4.533414,1.504861
106,v2_01_1,3.292486,4.085093,8.531442,3.634428,5.269587,12.01583,6.50511,7.443554,10.04701,5.918372,4.657509,8.670187,8.85568,8.977284,3.570297
107,v2_02_1,75.43632,127.0726,124.3556,137.8875,133.1314,115.3878,129.9183,127.4419,120.6474,131.3087,134.6863,124.12,123.5697,123.2908,90.95194
108,v2_00_2,37.16989,65.27086,56.911,69.49746,61.44894,54.04451,59.36168,58.14627,55.56565,60.22818,62.96384,56.7662,56.54647,56.49545,45.47958
109,v2_01_2,82.96587,183.0933,113.0484,211.8203,130.316,106.7299,120.736,116.61,109.9051,124.3849,139.9405,112.7641,112.191,111.875,107.9008
110,v2_02_2,1900.886,5695.378,1647.81,8036.305,3292.318,1024.926,2411.306,1996.492,1319.772,2759.68,4046.814,1614.3,1565.483,1536.451,2748.73
111,vr2_00_1,0.0005677719,0.001630431,0.001744843,0.001897996,0.001822263,0.001711315,0.001799725,0.001782481,0.00174053,0.001805877,0.00183391,0.001756267,0.001748248,0.00173472,0.0008254238
112,vr2_01_1,0.0007668186,0.003465295,0.00149447,0.004475848,0.001946036,0.001350505,0.001672471,0.001564566,0.001411812,0.001775107,0.002235695,0.001475276,0.001465771,0.001474037,0.00127981
113,vr2_02_1,0.03276457,0.1665246,0.05126717,0.2537761,0.1038504,0.03135429,0.0757976,0.06252825,0.04085119,0.08681265,0.1277292,0.05024897,0.04866263,0.04774477,0.05713256
114,vr2_1,0.03409916,0.1716203,0.05450648,0.26015,0.1076187,0.03441611,0.0792698,0.0658753,0.04400353,0.09039364,0.1317988,0.05348051,0.05187665,0.05095353,0.05923779
115,vr2_00_2,33.62599,56.44824,57.97477,60.66661,58.91746,58.36554,58.70225,58.56769,58.37303,58.71766,59.07916,58.32443,58.18432,57.81276,40.4153
116,vr2_01_2,45.41443,119.9743,49.65579,143.0638,62.91929,46.05989,54.55156,51.40757,47.34864,57.71717,72.02262,48.99291,48.78306,49.125,62.66346
117,vr2_02_2,1940.464,5765.359,1703.421,8111.574,3357.695,1069.359,2472.316,2054.515,1370.047,2822.692,4114.778,1668.734,1619.566,1591.182,2797.386
118,vr2_2,2019.505,5941.782,1811.052,8315.305,3479.532,1173.785,2585.57,2164.491,1475.768,2939.127,4245.879,1776.051,1726.533,1698.12,2900.465
119,vP680qU,0.1715736,0.2445007,1.842685,0.6709049,2.013809,6.316359,2.768234,3.206537,4.607868,2.227063,1.516366,3.259131,2.807708,1.620883,0.1868194
120,vP680qA,0.1739187,0.2473,1.863421,0.6782315,2.039516,6.402429,2.804445,3.24834,4.668334,2.255084,1.534897,3.299487,2.840988,1.639155,0.1892605
121,vU_P680,81.85788,134.6458,145.6879,145.4438,147.3425,151.6854,148.1439,148.4953,149.8119,147.3957,146.6626,148.139,147.3321,145.0725,97.7995
122,vP680_d,0.1715736,0.2445009,1.842685,0.6709049,2.013809,6.316359,2.768234,3.206537,4.607868,2.227064,1.516366,3.259133,2.807708,1.620883,0.1868124
123,vP680_f,-5.999115e-08,-8.925339e-05,-3.259462e-07,-8.655451e-08,3.870356e-09,1.026912e-11,-1.359796e-08,3.805294e-10,-0.0002156295,-5.97325e-07,-7.249416e-06,-1.407511e-05,-1.77773e-07,1.027346e-08,-0.0001088567
124,Vva,0.0,0.0,0.02451065,0.02327966,0.02092466,0.02080067,0.02077385,0.02112602,0.021489,0.02161334,0.02174119,0.02289826,0.02429542,0.02154861,0.0
125,Vaz,0.0,0.0,0.0396037,0.07390159,0.08588425,0.08638817,0.08649612,0.08504836,0.08348299,0.08292743,0.08234788,0.07644569,0.06649317,0.02365361,0.0
126,Vza,2.231883e-11,2.379405e-11,0.03960345,0.07394522,0.08588424,0.08638817,0.08649612,0.08504837,0.08348294,0.08292742,0.08234727,0.0764459,0.06649312,0.02365334,2.205608e-11
127,Vav,4.553784e-10,4.999055e-10,0.02451033,0.02332598,0.02092466,0.02080067,0.02077385,0.02112603,0.02148893,0.02161333,0.02174066,0.02289833,0.02429537,0.02154823,4.489512e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-1.102142e-11,-5.73772e-11,-1.918145e-13,-2.366451e-13,-4.409215e-14,6.125892e-15,6.307898e-13,2.492114e-13,1.172323e-11,-1.085327e-12,-9.435962e-12,1.680642e-12,-4.269803e-14,-1.139853e-12,2.649357e-10
132,ve2FBPase,-5.551913e-12,-5.754585e-12,4.927467e-13,7.048717e-11,9.034958e-15,5.027172e-15,3.473461e-13,9.969407e-13,-6.213461e-12,-1.957788e-13,-8.98776e-13,8.625052e-14,-4.969531e-13,-2.677416e-13,1.846282e-11
133,ve2SBPase,-2.503723e-11,-2.616121e-11,1.754529e-12,2.363265e-10,-4.13394e-13,2.169708e-14,1.155421e-12,3.712685e-12,-2.284181e-11,-1.321312e-12,-4.487314e-12,5.314269e-14,-1.516376e-12,-1.502466e-12,8.417555e-11
134,ve2PRK,-1.558152e-12,-5.609221e-11,-1.79217e-13,-2.41086e-13,-2.316725e-14,6.844796e-16,-1.129558e-13,2.782376e-14,1.071458e-11,-3.869348e-13,-9.35426e-12,2.251527e-12,-4.130365e-14,-3.544258e-13,2.653738e-10
135,ve2ATPase,-1.740376e-13,-6.308983e-12,-2.014188e-14,-2.71152e-14,-2.609639e-15,7.636493e-17,-1.288265e-14,3.126883e-15,1.205076e-12,-4.337379e-14,-1.052199e-12,2.533444e-13,-4.64579e-15,-3.971894e-14,2.985234e-11
136,ve2ATPGPP,-3.487712e-11,-5.502123e-11,8.720004e-13,2.071476e-12,-3.480059e-13,2.702739e-14,1.679296e-12,3.242084e-12,7.723005e-12,-2.161226e-12,-9.144059e-12,6.673267e-13,-3.652008e-14,-2.406363e-12,2.245719e-10
137,ve2MDH,-1.902748e-15,-2.179277e-13,-6.205702e-16,-9.394341e-16,-1.159283e-16,1.029992e-18,-1.36165e-15,9.673794e-17,3.993865e-14,-8.779598e-16,-3.662305e-14,1.071438e-14,-1.573448e-16,-6.347191e-16,1.00827e-12
138,ve2Fd,7.550465,9.441879,14.27536,4.037418,13.75246,14.79748,14.23632,14.40556,14.66138,14.01178,13.17613,14.4832,14.43464,14.27998,8.814298
139,veFd2Thio,-8.225137e-11,-2.34175e-10,2.675594e-12,3.083611e-10,-8.866548e-13,6.368707e-14,3.524822e-12,8.595452e-12,1.256808e-11,-5.612459e-12,-4.531414e-11,-9.602085e-11,-2.179511e-12,-6.082078e-12,1.146327e-09
140,veFd2Calvin,0.7829441,2.897813,1.597811,5.47205,1.795691,1.400229,1.612586,1.548542,1.451734,1.697557,2.013792,1.519159,1.537537,1.596063,1.086188
141,ve2RuACT,-3.691443e-12,-5.850452e-12,9.128975e-14,2.039546e-13,-3.66647e-14,2.857873e-15,1.779598e-13,3.414973e-13,8.340245e-13,-2.291414e-13,-9.719794e-13,7.149528e-14,-3.889971e-15,-2.551198e-13,2.390598e-11
