,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
104,v2_2,1637.914,3770.854,1483.49,1793.03,1033.409,2173.986,1375.29,3013.84,1999.249,1460.843,7174.26,1768.35,4523.912
105,v2_00_1,0.5645919,0.735299,2.337234,2.711994,6.766388,3.695789,5.39433,2.802334,3.964568,5.142295,1.084713,1.521274,0.3974086
106,v2_01_1,1.569666,2.45471,4.742941,5.513447,13.28933,7.417729,10.6432,5.826388,7.914359,10.13199,3.729635,3.308417,2.086518
107,v2_02_1,40.33093,68.63316,82.18459,97.57929,112.784,127.0818,119.0716,131.0884,125.864,120.4658,116.7826,71.83301,49.39993
108,v2_00_2,21.77673,38.60461,38.84246,45.95906,52.63821,58.1394,54.90947,60.44919,57.54311,55.34167,63.99841,35.09066,34.65127
109,v2_01_2,60.54317,128.877,78.82286,93.43414,103.3826,116.6902,108.3383,125.6811,114.8718,109.041,220.0496,76.31401,181.9299
110,v2_02_2,1555.594,3603.373,1365.824,1653.637,877.3882,1999.157,1212.042,2827.71,1826.834,1296.46,6890.212,1656.945,4307.331
111,vr2_00_1,0.000159881,0.0004776785,0.0007047914,0.001001139,0.001669998,0.001763593,0.001719251,0.001791717,0.001756891,0.001714957,0.001401996,0.0005167376,0.0002917577
112,vr2_01_1,0.0003542226,0.0014281,0.000714154,0.001011695,0.001320011,0.001578144,0.001389947,0.001819549,0.001532545,0.001417725,0.004265333,0.0006527468,0.001691386
113,vr2_02_1,0.01376627,0.05474353,0.02659857,0.03857443,0.02682134,0.06239674,0.03739994,0.08863233,0.05694195,0.04013264,0.1827865,0.02728238,0.04647451
114,vr2_1,0.01428037,0.05664931,0.02801752,0.04058726,0.02981135,0.06573848,0.04050914,0.0922436,0.06023139,0.04326532,0.1884539,0.02845187,0.04845765
115,vr2_00_2,18.33175,31.78976,37.25767,44.15631,57.33633,58.16167,57.98081,58.44934,58.12721,57.61209,53.36185,32.08847,27.23544
116,vr2_01_2,40.61471,95.04083,37.75261,44.6219,45.32017,52.04575,46.87522,59.35729,50.70466,47.62691,162.3443,40.53439,157.8901
117,vr2_02_2,1578.423,3643.211,1406.091,1701.366,920.8616,2057.787,1261.293,2891.362,1883.94,1348.211,6957.1,1694.186,4338.373
118,vr2_2,1637.369,3770.042,1481.102,1790.144,1023.518,2167.995,1366.149,3009.168,1992.772,1453.45,7172.806,1766.809,4523.498
119,vP680qU,0.04785113,0.07180267,0.3104607,0.3945019,2.272326,1.786691,3.039136,1.413729,1.993406,1.700966,0.1536084,0.1768777,0.02786603
120,vP680qA,0.04853431,0.07273486,0.3147338,0.3997438,2.29894,1.806881,3.074498,1.42964,2.016093,1.720413,0.1553958,0.1793244,0.02822284
121,vU_P680,43.04346,72.65068,91.93543,109.0439,144.9731,145.9079,147.2488,145.7105,146.1533,144.7904,123.015,78.35165,52.27712
122,vP680_d,0.04783069,0.07180267,0.3104615,0.3945018,2.272326,1.786691,3.039136,1.413729,1.993406,1.700966,0.153608,0.1768777,0.02786603
123,vP680_f,-5.955478e-06,-5.411848e-06,-1.168862e-05,-1.560964e-05,-2.893309e-07,-1.18132e-05,3.461888e-05,-1.422232e-08,-8.207713e-08,1.044385e-08,-8.590221e-05,-4.858e-06,5.104061e-08
124,Vva,0.0,0.0,0.0,0.0,0.01550154,0.02509258,0.02503899,0.02490206,0.02508115,0.01840542,0.0,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0,0.009887032,0.05171507,0.05545491,0.05884666,0.05341693,0.01513571,0.0,0.0,0.0
126,Vza,3.065354e-11,1.411611e-11,1.924717e-11,2.228162e-11,0.009887012,0.05171499,0.0554548,0.05884659,0.05341673,0.01513559,1.578259e-11,1.529202e-11,2.068498e-11
127,Vav,6.060935e-10,2.977395e-10,3.948766e-10,4.545352e-10,0.01550151,0.02509248,0.02503886,0.02490198,0.02508092,0.01840523,3.366097e-10,3.22281e-10,4.233915e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-1.392441e-11,-2.141865e-12,-7.557488e-12,-1.111359e-12,3.558582e-12,6.497448e-12,1.126488e-13,-1.465333e-13,-1.085969e-15,9.975691e-13,-6.72592e-11,1.250011e-12,1.494461e-11
132,ve2FBPase,2.271051e-12,8.604611e-12,-8.647948e-13,-1.07881e-13,1.494317e-12,7.876811e-13,2.881981e-14,8.110596e-14,1.468406e-13,1.837315e-13,-8.908672e-12,2.77226e-13,1.099158e-11
133,ve2SBPase,9.401617e-12,2.095797e-11,-3.606917e-12,-7.090685e-13,6.402239e-12,3.178148e-12,6.742985e-14,-3.873319e-15,5.41778e-14,7.968746e-13,-3.806125e-11,9.740192e-13,2.853384e-11
134,ve2PRK,-1.87031e-11,-1.17384e-12,-7.535659e-12,-1.06238e-12,2.856047e-13,6.372171e-12,9.958167e-14,-1.432892e-13,-1.019918e-15,3.570231e-13,-6.550463e-11,1.098164e-12,1.482253e-11
135,ve2ATPase,-2.106022e-12,-1.317995e-13,-8.477827e-13,-1.195025e-13,3.149886e-14,7.167626e-13,1.119884e-14,-1.611736e-14,-1.146667e-16,3.997624e-14,-7.367466e-12,1.235302e-13,1.667694e-12
136,ve2ATPGPP,5.701548e-13,-3.844602e-12,-7.201547e-12,-1.180437e-12,9.471411e-12,6.253595e-12,1.403571e-13,-1.415686e-13,-1.211118e-15,1.654221e-12,-6.497447e-11,1.45346e-12,1.450449e-11
137,ve2MDH,-8.1138e-14,-1.378617e-15,-2.950339e-14,-4.151302e-15,-1.01953e-15,2.476353e-14,3.611748e-16,-5.553826e-16,-3.876023e-18,3.634788e-17,-2.538586e-13,3.696913e-15,5.76025e-14
138,ve2Fd,4.037301,6.602015,8.49468,9.960318,14.55022,14.15859,14.52347,13.75123,14.24914,14.37392,6.806684,7.26331,4.745463
139,veFd2Thio,-4.345948e-11,2.189391e-11,-3.545993e-11,-5.217727e-12,2.197743e-11,3.031325e-11,5.256289e-13,-5.151553e-13,1.956582e-13,4.173046e-12,-2.313799e-10,1.105971e-11,1.004617e-10
140,veFd2Calvin,0.3501987,0.8470265,0.8545575,1.098455,1.493798,1.641999,1.50392,1.796157,1.607735,1.560514,3.598126,0.7222114,0.6592982
141,ve2RuACT,4.748907e-14,-4.071047e-13,-7.6564e-13,-1.253776e-13,1.003337e-12,6.64897e-13,1.488948e-14,-1.505171e-14,-1.285777e-16,1.755427e-13,-6.908482e-12,1.542921e-13,1.541882e-12
